,8,4,2,1
95,14.5544300830079,15.626985999988392,16.406754083000124,16.418896249990212
90,15.212100207994808,16.10649600000761,16.385538083006395,18.74097504200472
75,15.346298749995183,16.332666457994492,19.176957832998596,45.11876141699031
0,16.81534216699947,24.35114274999069,112.7734250830108,905.3643226659916
50,16.715689874996315,19.306199207989263,35.523614417004865,171.00868008300313
