,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,1845.6755034296884,741.4687099514007,173.23724683774753,984.3825334454048,877.9278151552458,140.9237228075432,1194.9553908699504,361.74507730770074,547.0247964747408,165.51003593973752,510.7897232305289,2247.0599314686747,957.6263710825461,900.4453806813225,2091.9314906500404,233.41752403635113,438.94591091987775
arc_pair_337111,1845.6755034296884,0.0,539.3069991119787,1588.8963474193743,719.3656295208709,688.6678289332148,1577.1812704489987,409.22204971443057,1253.3019449498322,2468.1301844413524,2284.006655143171,1194.0448848876981,269.6919760870952,538.2417592223877,1117.6126588083343,929.1328495978693,1852.5335037530176,1488.0687563401764
arc_pair_542791,741.4687099514007,539.3069991119787,0.0,595.6520458748957,237.39241760065588,208.46210128777383,549.5699355598309,253.9014632736923,374.9309321070164,1258.0843201614173,1047.7156747669342,449.17422035657273,903.1661191636682,199.79330965081408,400.1593271320338,1207.72130092313,781.1986056555407,547.497444507619
arc_pair_313438,173.23724683774753,1588.8963474193743,595.6520458748957,0.0,820.7996726683948,913.8905078038168,263.3276823793308,1092.2631179846605,200.48951887612802,408.18740995122346,282.37699018206007,471.8016096629399,2053.5343302929373,790.4363857561594,505.0947790421362,2282.5786575987977,98.09058680137775,261.94769036049695
arc_pair_624573,984.3825334454048,719.3656295208709,237.39241760065588,820.7996726683948,0.0,201.2129695111935,825.5952566725089,273.9682199167154,607.9243063819667,1371.0931237268692,1177.0363054672982,774.4865081977844,1153.8951751706466,347.07254783428607,688.1590865365091,1377.5130370334502,978.8466393278618,834.9877213053135
arc_pair_144158,877.9278151552458,688.6678289332148,208.46210128777383,913.8905078038168,201.2129695111935,0.0,666.199498556337,235.9915179374097,691.8994657517555,1522.0468782614423,1182.5375408846944,658.0669444639682,1058.2206510075198,348.2383128367702,833.6275727210829,1136.1114622090022,1071.3038023850563,867.8964717777858
arc_pair_720681,140.9237228075432,1577.1812704489987,549.5699355598309,263.3276823793308,825.5952566725089,666.199498556337,0.0,998.9288496357644,241.03399162063374,679.4000966738429,388.2582893863606,319.3974030080181,1961.4862780200758,787.2474645105744,758.7653845410236,1927.7018033544746,353.0476756164202,276.7754405018491
arc_pair_588558,1194.9553908699504,409.22204971443057,253.9014632736923,1092.2631179846605,273.9682199167154,235.9915179374097,998.9288496357644,0.0,807.9198133052022,1763.8403568443705,1497.5456539365239,901.5951853472319,790.565104773595,367.8928815182663,809.5163230382655,1082.0246222768376,1277.0252199114036,1049.0034197463494
arc_pair_450035,361.74507730770074,1253.3019449498322,374.9309321070164,200.48951887612802,607.9243063819667,691.8994657517555,241.03399162063374,807.9198133052022,0.0,663.1681207214481,600.4355805711408,267.7173543402689,1693.6500823963434,579.6794590919499,356.1768873976363,1962.2654871438187,325.48755839932386,140.15531689309822
arc_pair_384979,547.0247964747408,2468.1301844413524,1258.0843201614173,408.18740995122346,1371.0931237268692,1522.0468782614423,679.4000966738429,1763.8403568443705,663.1681207214481,0.0,618.2513327840426,888.6332478580767,2797.4048889373084,1406.3890525121092,1128.6538374742747,2955.3285189527114,206.25925467604597,653.1957773708859
arc_pair_131562,165.51003593973752,2284.006655143171,1047.7156747669342,282.37699018206007,1177.0363054672982,1182.5375408846944,388.2582893863606,1497.5456539365239,600.4355805711408,618.2513327840426,0.0,933.9153436766654,2793.729269930155,1254.6952276642685,1068.272796885798,2598.0621441596886,352.50744998476966,740.5757699059488
arc_pair_119264,510.7897232305289,1194.0448848876981,449.17422035657273,471.8016096629399,774.4865081977844,658.0669444639682,319.3974030080181,901.5951853472319,267.7173543402689,888.6332478580767,933.9153436766654,0.0,1464.2980018011056,530.6055041382172,658.9343084931069,1691.8273368254331,536.3201841537367,215.20061179996333
arc_pair_16513,2247.0599314686747,269.6919760870952,903.1661191636682,2053.5343302929373,1153.8951751706466,1058.2206510075198,1961.4862780200758,790.565104773595,1693.6500823963434,2797.4048889373084,2793.729269930155,1464.2980018011056,0.0,776.0005865278754,1660.6436379984482,648.9961940041057,2250.437298500392,1888.7201672014392
arc_pair_641885,957.6263710825461,538.2417592223877,199.79330965081408,790.4363857561594,347.07254783428607,348.2383128367702,787.2474645105744,367.8928815182663,579.6794590919499,1406.3890525121092,1254.6952276642685,530.6055041382172,776.0005865278754,0.0,607.2776263311507,1046.264216357285,932.8385626035773,717.9172103344969
arc_pair_703887,900.4453806813225,1117.6126588083343,400.1593271320338,505.0947790421362,688.1590865365091,833.6275727210829,758.7653845410236,809.5163230382655,356.1768873976363,1128.6538374742747,1068.272796885798,658.9343084931069,1660.6436379984482,607.2776263311507,0.0,2357.7974357300836,708.1217000266977,442.58118331013327
