,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,1776.9360069246661,710.3367382136054,165.05157753842744,963.552485532239,859.306922514836,140.95374324180224,1177.4956628823415,349.0299309785732,530.082371708264,159.36311016472337,496.62050836238143,2181.458247516913,933.9567442280099,882.2138043467988,2035.4926841216065,221.10035841026138,429.1140584420303
arc_pair_337111,1776.9360069246661,0.0,515.7812195468251,1505.346121800388,685.5864018465559,655.2914997472135,1503.9637161153637,372.6439556045162,1188.497028594955,2391.311881296989,2195.8422859447,1153.5401479162517,252.61115463112577,504.7733690205627,1062.0731123656135,883.0987430273467,1772.777625387974,1429.3203313308056
arc_pair_542791,710.3367382136054,515.7812195468251,0.0,555.6437820853589,243.29372647016936,216.08555092820538,517.2874633862835,260.54967499911646,345.1044816569855,1215.5178511874033,1004.5395250979099,428.60849270470015,874.6962296433887,191.29798003986252,374.6558665482036,1174.5446153324338,740.9461435195582,511.9396404862035
arc_pair_313438,165.05157753842744,1505.346121800388,555.6437820853589,0.0,797.6179516053087,886.7185909370005,263.3361726914868,1059.9016306171177,191.7446148016067,396.82868311231573,277.66529396450363,451.8988043551645,1954.3729804803386,754.2874568033267,495.54969312145636,2188.7204038531668,89.02136422254438,259.5544239058156
arc_pair_624573,963.552485532239,685.5864018465559,243.29372647016936,797.6179516053087,0.0,196.48242638269843,795.0274059803993,271.3130095470499,594.3480061660613,1342.2835709249116,1144.2590359405692,759.9823716768391,1114.960840617168,339.1948265799931,664.1885038601822,1323.6288903277446,954.870041267716,809.9028734400399
arc_pair_144158,859.306922514836,655.2914997472135,216.08555092820538,886.7185909370005,196.48242638269843,0.0,641.691026357847,234.80394418030264,674.5146266680832,1492.948929312374,1149.65002754565,644.7714726457979,1021.1430510956254,339.3489639074166,807.703123085895,1094.852046957998,1045.3658894836851,842.95635250255
arc_pair_720681,140.95374324180224,1503.9637161153637,517.2874633862835,263.3361726914868,795.0274059803993,641.691026357847,0.0,973.4432628185874,227.28218156606002,663.9891703806247,379.0698615892116,299.86323526473154,1894.7908224609514,756.9959649066531,732.0887348557287,1863.9152923725349,342.99418948177237,263.3294154902758
arc_pair_588558,1177.4956628823415,372.6439556045162,260.54967499911646,1059.9016306171177,271.3130095470499,234.80394418030264,973.4432628185874,0.0,786.8021516999008,1738.7730344931026,1469.2183508041996,886.2627481448375,742.5792968027598,355.76715773966185,784.7904865074386,1033.3416681435288,1250.3871305262903,1025.2552003851122
arc_pair_450035,349.0299309785732,1188.497028594955,345.1044816569855,191.7446148016067,594.3480061660613,674.5146266680832,227.28218156606002,786.8021516999008,0.0,647.7085239410129,580.2081787118553,256.68749372825937,1625.8910868629653,557.273163622537,346.1244550568122,1893.680504529218,309.8190017903063,132.36722630220203
arc_pair_384979,530.082371708264,2391.311881296989,1215.5178511874033,396.82868311231573,1342.2835709249116,1492.948929312374,663.9891703806247,1738.7730344931026,647.7085239410129,0.0,592.891410217297,867.8101544200633,2730.998337543252,1376.038838709413,1105.9550594777154,2876.548165052333,205.39634701052827,639.6518502106647
arc_pair_131562,159.36311016472337,2195.8422859447,1004.5395250979099,277.66529396450363,1144.2590359405692,1149.65002754565,379.0698615892116,1469.2183508041996,580.2081787118553,592.891410217297,0.0,902.4194862627603,2705.087212123548,1215.2741429744008,1039.1362294205796,2515.987985411326,334.94533763614015,716.1659832658327
arc_pair_119264,496.62050836238143,1153.5401479162517,428.60849270470015,451.8988043551645,759.9823716768391,644.7714726457979,299.86323526473154,886.2627481448375,256.68749372825937,867.8101544200633,902.4194862627603,0.0,1430.2066808265274,520.8511092909056,646.202210322575,1640.1093025999012,518.1872816186182,207.70016960635093
arc_pair_16513,2181.458247516913,252.61115463112577,874.6962296433887,1954.3729804803386,1114.960840617168,1021.1430510956254,1894.7908224609514,742.5792968027598,1625.8910868629653,2730.998337543252,2705.087212123548,1430.2066808265274,0.0,745.7470893152718,1599.5505480010568,616.9095713313704,2170.373232396627,1833.1674341068276
arc_pair_641885,933.9567442280099,504.7733690205627,191.29798003986252,754.2874568033267,339.1948265799931,339.3489639074166,756.9959649066531,355.76715773966185,557.273163622537,1376.038838709413,1215.2741429744008,520.8511092909056,745.7470893152718,0.0,585.4005721536439,1000.4550526966701,902.6440581011116,694.6042079510106
arc_pair_703887,882.2138043467988,1062.0731123656135,374.6558665482036,495.54969312145636,664.1885038601822,807.703123085895,732.0887348557287,784.7904865074386,346.1244550568122,1105.9550594777154,1039.1362294205796,646.202210322575,1599.5505480010568,585.4005721536439,0.0,2266.3659636465927,692.3536429889778,429.59416634217916
arc_pair_22407,2035.4926841216065,883.0987430273467,1174.5446153324338,2188.7204038531668,1323.6288903277446,1094.852046957998,1863.9152923725349,1033.3416681435288,1893.680504529218,2876.548165052333,2515.987985411326,1640.1093025999012,616.9095713313704,1000.4550526966701,2266.3659636465927,0.0,2359.6260592333774,2236.280291061465
arc_pair_89302,221.10035841026138,1772.777625387974,740.9461435195582,89.02136422254438,954.870041267716,1045.3658894836851,342.99418948177237,1250.3871305262903,309.8190017903063,205.39634701052827,334.94533763614015,518.1872816186182,2170.373232396627,902.6440581011116,692.3536429889778,2359.6260592333774,0.0,326.01608946683655
arc_pair_149569,429.1140584420303,1429.3203313308056,511.9396404862035,259.5544239058156,809.9028734400399,842.95635250255,263.3294154902758,1025.2552003851122,132.36722630220203,639.6518502106647,716.1659832658327,207.70016960635093,1833.1674341068276,694.6042079510106,429.59416634217916,2236.280291061465,326.01608946683655,0.0
