,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,0.3546774548078869,0.5922728192780239,0.33863383373253064,0.4214515608847573,0.34988907842329015,0.18975186651617157,0.4178970495691977,0.21505003959032443,0.26758586687759284,0.24466613864405365,0.43104035699525944,0.5176418166524038,0.5680400952135786,0.4582385924402209,0.2785520394791365,0.2644542697675597,0.43071912669250645
arc_pair_337111,0.3546774548078869,0.0,0.6479230466889742,0.6050398487801756,0.3062573211247824,0.22346861765230297,0.34619943412440596,0.1713552862314576,0.21628321527851324,0.2171872607074344,0.47329558938193683,0.33551029133053967,0.22173589000076488,0.4691274478166281,0.3903402060616009,0.2284239422483748,0.4601454098602726,0.31608610958583094
arc_pair_542791,0.5922728192780239,0.6479230466889742,0.0,0.35188915766395584,0.9920393885080959,0.7528996601627626,0.9265940944332955,0.6872118032826798,0.44404013634047584,0.5886771889000507,0.7913593807384721,0.9527599512984706,0.6945934355133012,1.1764425432180927,1.0167219240643215,0.6412956353593307,0.39647310461497764,0.9449727939622389
arc_pair_313438,0.33863383373253064,0.6050398487801756,0.35188915766395584,0.0,0.8979156570086908,0.7331719080298327,0.678349946825702,0.6912245088230747,0.39812143064951283,0.5416332966709406,0.46992087848465924,0.8837180180263574,0.7242185657005419,0.9938981766027064,0.8624673440133629,0.5504901566335181,0.24408386553369754,0.8645710804663331
arc_pair_624573,0.4214515608847573,0.3062573211247824,0.9920393885080959,0.8979156570086908,0.0,0.1114043854666723,0.20695295146945536,0.28059415908179286,0.3396065875758334,0.1808129239361592,0.43458301427533114,0.10152475976462856,0.42327008560588164,0.2722063432892949,0.21609046988317016,0.2657612968111827,0.6569412654997536,0.1446991213096333
arc_pair_144158,0.34988907842329015,0.22346861765230297,0.7528996601627626,0.7331719080298327,0.1114043854666723,0.0,0.2021264023855313,0.2013630089878326,0.2347311186947888,0.12842652117733283,0.40718853563726043,0.18988765148709758,0.33844814570627474,0.3239635347000879,0.248312637861717,0.2479647022178666,0.491660067545025,0.18503396690629742
arc_pair_720681,0.18975186651617157,0.34619943412440596,0.9265940944332955,0.678349946825702,0.20695295146945536,0.2021264023855313,0.0,0.34015420125915286,0.28087221011593,0.24360944124834255,0.3495547346408836,0.26618671131132393,0.48202553787339675,0.38381560976333884,0.2783231598939433,0.2813361330943155,0.4922050430570195,0.2749408759399505
arc_pair_588558,0.4178970495691977,0.1713552862314576,0.6872118032826798,0.6912245088230747,0.28059415908179286,0.2013630089878326,0.34015420125915286,0.0,0.2010708034981431,0.17748248819632934,0.5013181852147262,0.3280432138576931,0.2294256508270287,0.45643170688064516,0.35307984474878285,0.28317063594051617,0.5025216674355947,0.27972520698401887
arc_pair_450035,0.21505003959032443,0.21628321527851324,0.44404013634047584,0.39812143064951283,0.3396065875758334,0.2347311186947888,0.28087221011593,0.2010708034981431,0.0,0.15008526851258586,0.39485322784747623,0.3494579217266846,0.2425442710115751,0.5300068462026056,0.39771977346679416,0.20867721763088937,0.28925034390695115,0.3529568573858538
arc_pair_384979,0.26758586687759284,0.2171872607074344,0.5886771889000507,0.5416332966709406,0.1808129239361592,0.12842652117733283,0.24360944124834255,0.17748248819632934,0.15008526851258586,0.0,0.41490814789998676,0.2187152700643359,0.2627501253597563,0.3738540342087079,0.305211197169894,0.18134552639957796,0.3243201999997432,0.17666216259511286
