,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,977.5681495569337,192.69218847699776,55.36568496633583,218.38175567589445,185.56957948863266,238.53520853825083,493.8492004947282,137.35466945379858,256.2739891144581,89.40267539783598,370.16729356882126,614.1047538473559,178.58872715999792,343.28414426861974,652.36670886493,219.7758114221941,202.56760081895027
arc_pair_337111,977.5681495569337,0.0,555.7672598368481,961.7360563288983,720.4109121050878,680.4770767107048,1276.7383899375095,314.0727880666657,964.6908501910892,1115.8146572171959,1220.716361958418,1099.1098993599687,207.20757682166047,820.2867745343593,1404.5491827864303,273.60022443864807,1235.1565606787292,998.9835611240716
arc_pair_542791,192.69218847699776,555.7672598368481,0.0,169.00900443676622,68.38065551827835,42.23902818837716,410.0879125894867,197.6714407578889,193.24534722146404,301.8413088890662,316.1357752037114,381.45107769770493,256.51609006488536,154.7432928914312,439.4770237592998,423.91268977443895,341.035141244138,249.69095195471218
arc_pair_313438,55.36568496633583,961.7360563288983,169.00900443676622,0.0,163.16684777088074,179.45979560571973,258.01224260512777,481.9847189595505,64.00001206263923,175.68268559766813,103.09471447709201,338.51665886065535,569.6406497239885,129.2300763252033,232.8660182585834,747.7535466139951,178.6582860254885,117.10468211112209
arc_pair_624573,218.38175567589445,720.4109121050878,68.38065551827835,163.16684777088074,0.0,56.39777619159632,436.246680646826,323.1021563694959,190.31429736874438,303.70720180632713,318.70444286393547,401.394139685558,366.161287274956,148.5075885296033,404.61422892280984,629.2717902513349,354.9630281395163,215.65880574229143
arc_pair_144158,185.56957948863266,680.4770767107048,42.23902818837716,179.45979560571973,56.39777619159632,0.0,424.87394741508183,268.13969213575945,218.27020646958107,340.08071840707424,301.90861705646796,435.2814872660666,348.79129558916725,180.59601955584017,467.10744500126697,492.12427514104456,363.10604338142355,280.12229595859327
arc_pair_720681,238.53520853825083,1276.7383899375095,410.0879125894867,258.01224260512777,436.246680646826,424.87394741508183,0.0,785.6739361965001,253.5918430140148,115.47495491168043,263.01666215517986,117.5076878090859,869.4006673676055,224.71364930161195,171.38372496095738,951.7246980993002,59.301213485816554,232.37160296691187
arc_pair_588558,493.8492004947282,314.0727880666657,197.6714407578889,481.9847189595505,323.1021563694959,268.13969213575945,785.6739361965001,0.0,516.3594779528128,654.2066091481494,656.6852854707425,719.8417878614631,91.48367185057923,418.63660971963463,850.8519773291309,319.0333162336415,723.3389030433987,558.638876875064
arc_pair_450035,137.35466945379858,964.6908501910892,193.24534722146404,64.00001206263923,190.31429736874438,218.27020646958107,253.5918430140148,516.3594779528128,0.0,126.29209483015286,163.19008047863565,277.09118371796313,566.0989036881281,107.22622653473464,200.56375293869127,770.8070925059932,166.69870156017865,66.67533172684385
arc_pair_384979,256.2739891144581,1115.8146572171959,301.8413088890662,175.68268559766813,303.70720180632713,340.08071840707424,115.47495491168043,654.2066091481494,126.29209483015286,0.0,247.6273101895278,141.18114019179876,701.1498053509257,124.00443468107737,91.28886255165402,915.2757221132364,50.370249580074585,112.41159769610597
arc_pair_131562,89.40267539783598,1220.716361958418,316.1357752037114,103.09471447709201,318.70444286393547,301.90861705646796,263.01666215517986,656.6852854707425,163.19008047863565,247.6273101895278,0.0,431.39899560442547,788.5663572595416,202.80294026375842,268.2982305570979,887.0093674668952,198.62970594540002,196.94479433512834
arc_pair_119264,370.16729356882126,1099.1098993599687,381.45107769770493,338.51665886065535,401.394139685558,435.2814872660666,117.5076878090859,719.8417878614631,277.09118371796313,141.18114019179876,431.39899560442547,0.0,730.6362951577789,200.52310110279328,200.31311898736834,916.6187668639369,142.11868481231406,236.43247484852586
arc_pair_16513,614.1047538473559,207.20757682166047,256.51609006488536,569.6406497239885,366.161287274956,348.79129558916725,869.4006673676055,91.48367185057923,566.0989036881281,701.1498053509257,788.5663572595416,730.6362951577789,0.0,467.73111026605585,884.3482809395655,393.39776582602747,806.761220624228,579.3826635791222
arc_pair_641885,178.58872715999792,820.2867745343593,154.7432928914312,129.2300763252033,148.5075885296033,180.59601955584017,224.71364930161195,418.63660971963463,107.22622653473464,124.00443468107737,202.80294026375842,200.52310110279328,467.73111026605585,0.0,189.95177242539367,666.1621944980853,144.60557107454488,102.21568920838641
arc_pair_703887,343.28414426861974,1404.5491827864303,439.4770237592998,232.8660182585834,404.61422892280984,467.10744500126697,171.38372496095738,850.8519773291309,200.56375293869127,91.28886255165402,268.2982305570979,200.31311898736834,884.3482809395655,189.95177242539367,0.0,1242.6593120025984,80.34029975358284,154.59686160181937
arc_pair_22407,652.36670886493,273.60022443864807,423.91268977443895,747.7535466139951,629.2717902513349,492.12427514104456,951.7246980993002,319.0333162336415,770.8070925059932,915.2757221132364,887.0093674668952,916.6187668639369,393.39776582602747,666.1621944980853,1242.6593120025984,0.0,940.06437215094,906.387773644379
arc_pair_89302,219.7758114221941,1235.1565606787292,341.035141244138,178.6582860254885,354.9630281395163,363.10604338142355,59.301213485816554,723.3389030433987,166.69870156017865,50.370249580074585,198.62970594540002,142.11868481231406,806.761220624228,144.60557107454488,80.34029975358284,940.06437215094,0.0,158.86471532699863
arc_pair_149569,202.56760081895027,998.9835611240716,249.69095195471218,117.10468211112209,215.65880574229143,280.12229595859327,232.37160296691187,558.638876875064,66.67533172684385,112.41159769610597,196.94479433512834,236.43247484852586,579.3826635791222,102.21568920838641,154.59686160181937,906.387773644379,158.86471532699863,0.0
