,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,46.009916228373534,10.21521317105632,4.169130304476327,8.037545682367167,8.622621303969606,16.955595143970115,41.65297070630757,6.2929533584262005,10.820142902245072,11.290510836587258,12.026020592676828,33.11977248922796,15.221321896329707,16.82333159786512,23.56760409387371,5.802664019569206,14.801301736938116
arc_pair_337111,46.009916228373534,0.0,24.9705645998807,46.18012137499186,50.05782274056371,37.354692198061116,77.00252469419435,6.627372902832804,40.996378556385515,56.369720253960395,77.25668679950847,50.91417358941383,11.075835501171138,62.63283660857199,74.84743671247816,12.766740972120456,49.18197387257631,60.97020223010522
arc_pair_542791,10.21521317105632,24.9705645998807,0.0,9.779983563722888,11.060034585709873,4.62602259343548,30.907511449701726,21.893712638834057,6.755060523743236,15.373181244426574,26.859421714118813,16.52302407633716,14.63946759920591,20.06336174321619,25.266999503090585,12.30089018182359,11.85994721478292,19.97136737359747
arc_pair_313438,4.169130304476327,46.18012137499186,9.779983563722888,0.0,5.466903511818749,8.244661290989374,14.201193414263413,42.06708505500628,3.7159918386565094,4.026302438147915,10.118521127810283,5.720458850814011,30.612666891659725,8.758340225900216,8.857236973383108,28.17983747662236,1.4481397487404915,6.504123048228409
arc_pair_624573,8.037545682367167,50.05782274056371,11.060034585709873,5.466903511818749,0.0,6.628175197398017,24.55811854869812,48.011973480820664,3.7347721620313856,7.747194227735605,19.074457117588246,10.608307981810364,30.929840272879186,14.002303755912676,12.693925344447122,35.06701756767519,6.988957976876152,8.70628977725952
arc_pair_144158,8.622621303969606,37.354692198061116,4.62602259343548,8.244661290989374,6.628175197398017,0.0,29.41868054867303,32.957353659170316,4.735880491047562,12.616880132322219,23.57429454573575,15.767712204083322,22.704988167635666,18.092152475642514,21.419189043502115,20.743361395400736,10.259802858207593,16.62229605502211
arc_pair_720681,16.955595143970115,77.00252469419435,30.907511449701726,14.201193414263413,24.55811854869812,29.41868054867303,0.0,69.83948248497116,22.78068408958483,12.88988745785247,7.894270251782385,11.379483472304182,61.414645033183994,10.071156590381648,11.138766523855699,49.98408276583858,11.018717118288942,14.112155370557204
arc_pair_588558,41.65297070630757,6.627372902832804,21.893712638834057,42.06708505500628,48.011973480820664,32.957353659170316,69.83948248497116,0.0,35.252737781497515,50.90310107431105,70.67799762361645,47.563414865710364,14.923476998029596,56.95528748504325,69.4589722410343,8.50551132479114,44.812826896792345,58.283381434725044
arc_pair_450035,6.2929533584262005,40.996378556385515,6.755060523743236,3.7159918386565094,3.7347721620313856,4.735880491047562,22.78068408958483,35.252737781497515,0.0,6.629675866185398,18.064997370272682,10.565537195652746,24.548485468127993,13.077763344965586,13.246809434598896,25.153324041523597,5.591819132641998,10.378206782983852
arc_pair_384979,10.820142902245072,56.369720253960395,15.373181244426574,4.026302438147915,7.747194227735605,12.616880132322219,12.88988745785247,50.90310107431105,6.629675866185398,0.0,10.544480428731353,4.5640350059041,37.69897474845482,8.174290018211774,5.4138012030413964,38.85374008526636,2.6094419609408606,2.794326234282714
arc_pair_131562,11.290510836587258,77.25668679950847,26.859421714118813,10.118521127810283,19.074457117588246,23.57429454573575,7.894270251782385,70.67799762361645,18.064997370272682,10.544480428731353,0.0,11.33426997162908,58.59326203977536,11.639454954069178,8.360406350726382,48.45253823854748,8.883585703844563,12.611175873993842
arc_pair_119264,12.026020592676828,50.91417358941383,16.52302407633716,5.720458850814011,10.608307981810364,15.767712204083322,11.379483472304182,47.563414865710364,10.565537195652746,4.5640350059041,11.33426997162908,0.0,37.94563709907218,7.219749142647047,6.986957793700633,35.49258341201546,3.7826134561512275,4.987686388556092
arc_pair_16513,33.11977248922796,11.075835501171138,14.63946759920591,30.612666891659725,30.929840272879186,22.704988167635666,61.414645033183994,14.923476998029596,24.548485468127993,37.69897474845482,58.59326203977536,37.94563709907218,0.0,44.98634837303227,52.36082694019329,15.549113514323249,33.89565787770573,39.96766130625963
arc_pair_641885,15.221321896329707,62.63283660857199,20.06336174321619,8.758340225900216,14.002303755912676,18.092152475642514,10.071156590381648,56.95528748504325,13.077763344965586,8.174290018211774,11.639454954069178,7.219749142647047,44.98634837303227,0.0,7.309580947878318,42.714127784791216,7.381803873266528,8.781305068712197
arc_pair_703887,16.82333159786512,74.84743671247816,25.266999503090585,8.857236973383108,12.693925344447122,21.419189043502115,11.138766523855699,69.4589722410343,13.246809434598896,5.4138012030413964,8.360406350726382,6.986957793700633,52.36082694019329,7.309580947878318,0.0,54.589152003297144,7.2045930164114935,4.957250625579525
arc_pair_22407,23.56760409387371,12.766740972120456,12.30089018182359,28.17983747662236,35.06701756767519,20.743361395400736,49.98408276583858,8.50551132479114,25.153324041523597,38.85374008526636,48.45253823854748,35.49258341201546,15.549113514323249,42.714127784791216,54.589152003297144,0.0,30.446432348233003,46.267891033308125
arc_pair_89302,5.802664019569206,49.18197387257631,11.85994721478292,1.4481397487404915,6.988957976876152,10.259802858207593,11.018717118288942,44.812826896792345,5.591819132641998,2.6094419609408606,8.883585703844563,3.7826134561512275,33.89565787770573,7.381803873266528,7.2045930164114935,30.446432348233003,0.0,4.564116775341511
arc_pair_149569,14.801301736938116,60.97020223010522,19.97136737359747,6.504123048228409,8.70628977725952,16.62229605502211,14.112155370557204,58.283381434725044,10.378206782983852,2.794326234282714,12.611175873993842,4.987686388556092,39.96766130625963,8.781305068712197,4.957250625579525,46.267891033308125,4.564116775341511,0.0
