,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,187.59734344136277,44.6437422424182,16.254492154199397,49.53262890131376,47.92859805835415,32.400003037531505,182.2916122670338,28.9092925669063,44.23255618866107,28.12132902206172,35.312582560109234,149.25306303473187,34.78690593534238,57.3341861701905,118.83532847606179,20.554758438686214,30.04618137657496
arc_pair_337111,187.59734344136277,0.0,91.60087153953233,193.74144505151702,147.56095822027754,120.48046768534316,247.76423366548246,27.558412586149238,143.16447481937328,235.61465131362115,279.8836929847798,156.70582833865186,25.286834773665767,179.98556056289104,287.23616935008573,42.38366134053864,201.5053752906401,184.93373890150454
arc_pair_542791,44.6437422424182,91.60087153953233,0.0,45.88772783281938,17.92563585034818,10.271210108673015,85.1424757504686,97.75614133666544,20.920802932323763,73.3992589260351,94.10963510830628,45.93397767771059,61.984531587422836,44.464420388108536,97.197439573752,64.22069104197617,51.526181233301635,42.32418667015028
arc_pair_313438,16.254492154199397,193.74144505151702,45.88772783281938,0.0,45.61747033285747,52.96446663031327,22.96476904426563,191.4387136379406,23.47179194699998,17.026962490153434,24.801144024565946,17.792615060381046,146.02882931932243,18.4175370943928,26.481731526756576,143.86934941456613,3.8953286887302654,18.74986643279505
arc_pair_624573,49.53262890131376,147.56095822027754,17.92563585034818,45.61747033285747,0.0,16.15284494227487,86.77058934930962,159.82779247992775,20.677816589761687,68.80046106362948,90.9349733966317,43.224009927535725,102.93147167855696,42.774293810780435,83.59658925393606,118.70460714891557,51.415056781333114,28.87632156638262
arc_pair_144158,47.92859805835415,120.48046768534316,10.271210108673015,52.96446663031327,16.15284494227487,0.0,91.07607802542938,118.75177137769377,28.44494073911165,80.53093824860846,95.52391751518614,58.651944432408655,87.32450987789196,47.7368681452829,103.38381297643868,74.48461538016622,57.66484886619018,47.30121156517557
arc_pair_720681,32.400003037531505,247.76423366548246,85.1424757504686,22.96476904426563,86.77058934930962,91.07607802542938,0.0,239.34835912992295,60.79546604424984,19.198282016274803,22.08394593120412,44.90769616606954,202.9010278433131,36.069317289695185,28.280229528449542,179.98560771987204,16.070874645416335,50.28621925440198
arc_pair_588558,182.2916122670338,27.558412586149238,97.75614133666544,191.4387136379406,159.82779247992775,118.75177137769377,239.34835912992295,0.0,140.305530293207,224.9652918059814,272.826968480014,164.85355405120495,46.80325566941238,175.61312370486485,284.31835684649604,30.880308712759923,196.47991876721207,188.45939191724776
arc_pair_450035,28.9092925669063,143.16447481937328,20.920802932323763,23.47179194699998,20.677816589761687,28.44494073911165,60.79546604424984,140.305530293207,0.0,41.32293455415175,67.4885831186529,27.543577859121125,98.19957118331158,33.051053060543026,60.25386460305871,110.94064199519009,29.15603261759888,14.990228771457941
arc_pair_384979,44.23255618866107,235.61465131362115,73.3992589260351,17.026962490153434,68.80046106362948,80.53093824860846,19.198282016274803,224.9652918059814,41.32293455415175,0.0,32.48705183362484,34.35167516195861,179.0964083486842,27.06093831726268,15.94759234297632,185.35950862921067,12.069101716728074,32.374842542254555
arc_pair_131562,28.12132902206172,279.8836929847798,94.10963510830628,24.801144024565946,90.9349733966317,95.52391751518614,22.08394593120412,272.826968480014,67.4885831186529,32.48705183362484,0.0,63.24374914443524,229.55274429964064,42.67291303687251,35.71537818710627,197.26828182919493,23.606947968202842,60.21840088386067
arc_pair_119264,35.312582560109234,156.70582833865186,45.93397767771059,17.792615060381046,43.224009927535725,58.651944432408655,44.90769616606954,164.85355405120495,27.543577859121125,34.35167516195861,63.24374914443524,0.0,119.53745848033338,27.944926347737283,44.676456484298264,138.3030356999368,19.929662514820862,18.220124729653435
arc_pair_16513,149.25306303473187,25.286834773665767,61.984531587422836,146.02882931932243,102.93147167855696,87.32450987789196,202.9010278433131,46.80325566941238,98.19957118331158,179.0964083486842,229.55274429964064,119.53745848033338,0.0,138.6387775262209,221.56469533895273,53.32236149253202,153.66958705128104,132.32242386523512
arc_pair_641885,34.78690593534238,179.98556056289104,44.464420388108536,18.4175370943928,42.774293810780435,47.7368681452829,36.069317289695185,175.61312370486485,33.051053060543026,27.06093831726268,42.67291303687251,27.944926347737283,138.6387775262209,0.0,33.21636504199108,133.20553359977657,16.627815870210924,28.016432858507574
arc_pair_703887,57.3341861701905,287.23616935008573,97.197439573752,26.481731526756576,83.59658925393606,103.38381297643868,28.280229528449542,284.31835684649604,60.25386460305871,15.94759234297632,35.71537818710627,44.676456484298264,221.56469533895273,33.21636504199108,0.0,235.05025331851112,22.42375696024654,43.63553242245337
arc_pair_22407,118.83532847606179,42.38366134053864,64.22069104197617,143.86934941456613,118.70460714891557,74.48461538016622,179.98560771987204,30.880308712759923,110.94064199519009,185.35950862921067,197.26828182919493,138.3030356999368,53.32236149253202,133.20553359977657,235.05025331851112,0.0,147.79228560900154,153.64492627474482
arc_pair_89302,20.554758438686214,201.5053752906401,51.526181233301635,3.8953286887302654,51.415056781333114,57.66484886619018,16.070874645416335,196.47991876721207,29.15603261759888,12.069101716728074,23.606947968202842,19.929662514820862,153.66958705128104,16.627815870210924,22.42375696024654,147.79228560900154,0.0,21.956238890552093
