,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,1.4959049790641537,1.6410585398998703,2.3384887602348767,1.8694967922799972,1.6642242746930358,1.203484453222618,1.6983925823439279,1.1526092495028388,1.3323269517616794,1.8991963953498265,2.0007424076792444,1.5945670316220983,2.0292822633262957,1.936682173105941,1.6797127170954853,1.5252469921885936,1.7075761026642289
arc_pair_337111,1.4959049790641537,0.0,1.7724392657330013,3.674267758344601,0.5926072964062359,0.6166129076410112,0.692419845733208,0.47278852903176705,0.46895656067993446,0.5417476858652365,1.6476064915515494,0.7931116442476852,0.5400108917439789,0.7418289825402968,0.8028115179144557,1.0128430878923522,1.8888906166460715,0.6128558771486345
arc_pair_542791,1.6410585398998703,1.7724392657330013,0.0,2.0446003912796353,2.071407895991256,1.8492581369143917,1.5802320571067172,2.0855314315321714,1.1475511964837084,1.540359419021685,2.404437941069266,2.0540037285938837,1.5622546005259448,2.269054548546727,1.9469062336704404,1.9133808886904893,1.407271972561332,2.0303661589540627
arc_pair_313438,2.3384887602348767,3.674267758344601,2.0446003912796353,0.0,4.37941871156751,4.2495902252117395,3.4558628606188306,4.3876782739799065,2.979172901270823,3.5675767258641136,3.20642820545456,4.5659250935654,3.640352820837683,4.561450200121696,4.115822955353806,3.3156303173630297,1.7111553184257826,4.182664104877074
arc_pair_624573,1.8694967922799972,0.5926072964062359,2.071407895991256,4.37941871156751,0.0,0.34838794291007436,0.6546478608346528,0.3177159198411333,0.5816075529441324,0.30096189036684867,1.7064764450107872,0.3709383917939374,0.6749426216576697,0.42671804828890614,0.581047862125373,1.1756798173634557,2.3769034762798302,0.308352085252142
arc_pair_144158,1.6642242746930358,0.6166129076410112,1.8492581369143917,4.2495902252117395,0.34838794291007436,0.0,0.5078186744339355,0.32740486718603695,0.48272551761785654,0.33299755256973873,1.7548884449340867,0.6524010768343094,0.7076857460908079,0.5614823217332942,0.6764547107724468,1.23913093553246,2.1905052145563073,0.39993319524362214
arc_pair_720681,1.203484453222618,0.692419845733208,1.5802320571067172,3.4558628606188306,0.6546478608346528,0.5078186744339355,0.0,0.5286154831183939,0.478686488660209,0.4617640288127295,1.631789816238718,0.8169305640481364,0.7584892257458153,0.7672019624172224,0.8134458861813294,1.217793057188408,1.8133715885691135,0.6963020231481618
arc_pair_588558,1.6983925823439279,0.47278852903176705,2.0855314315321714,4.3876782739799065,0.3177159198411333,0.32740486718603695,0.5286154831183939,0.0,0.4312890850235317,0.3721209700985931,1.7633983423001678,0.5730442672976468,0.6111708885818483,0.47468519697541056,0.5287358272789886,1.2535516360946253,2.3657329216013068,0.3506433439094371
arc_pair_450035,1.1526092495028388,0.46895656067993446,1.1475511964837084,2.979172901270823,0.5816075529441324,0.48272551761785654,0.478686488660209,0.4312890850235317,0.0,0.348788228069673,1.55071796794491,0.7872902302532583,0.47152167400563694,0.7934747774950026,0.698200677135894,0.9493893540354821,1.472386221136277,0.6037092449705248
arc_pair_384979,1.3323269517616794,0.5417476858652365,1.540359419021685,3.5675767258641136,0.30096189036684867,0.33299755256973873,0.4617640288127295,0.3721209700985931,0.348788228069673,0.0,1.5139822964513359,0.5203951345647774,0.5474674653448843,0.5482593923788233,0.634477774118188,0.9501764148876223,1.7616931465416603,0.3567805230809988
arc_pair_131562,1.8991963953498265,1.6476064915515494,2.404437941069266,3.20642820545456,1.7064764450107872,1.7548884449340867,1.631789816238718,1.7633983423001678,1.55071796794491,1.5139822964513359,0.0,1.8627522254325908,1.883354461792516,1.9120858561999385,1.8834890655651817,1.6759535344879946,2.2095899332988878,1.800977118893699
arc_pair_119264,2.0007424076792444,0.7931116442476852,2.0540037285938837,4.5659250935654,0.3709383917939374,0.6524010768343094,0.8169305640481364,0.5730442672976468,0.7872902302532583,0.5203951345647774,1.8627522254325908,0.0,0.8584297506882734,0.710081221841897,0.755393859613374,1.3581810191419323,2.5237574230635174,0.644295928540388
