,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,45.2183130022072,10.102802899611717,4.098226516297392,8.028715583226937,8.45536894128839,16.743530030177226,41.11689615097763,6.219945290848095,10.749530120520792,11.22457577592462,11.968438706302903,32.4537342951281,15.131059887140626,16.594509504650837,23.27326188635065,5.674152568848302,14.67480942317145
arc_pair_337111,45.2183130022072,0.0,24.277524344399108,45.23991893297614,49.24038642048719,36.6604897159031,76.04297716130112,6.533052023166085,39.927282401121616,55.43016109143656,76.29957662740867,50.14512052901802,10.841540565838935,61.62568316252666,73.6480091476703,12.567562901512293,48.22279049810041,60.02787139080057
arc_pair_542791,10.102802899611717,24.277524344399108,0.0,9.617592339327702,11.035749665235214,4.646344489797613,30.666463039960494,21.40381276930034,6.586044765857109,15.29645745371446,26.70913955024793,16.451747251860255,14.138003588921952,19.922486384136878,24.97632935591222,12.06171152736297,11.681356565474497,19.837071338457815
arc_pair_313438,4.098226516297392,45.23991893297614,9.617592339327702,0.0,5.408391308003813,8.032980191138085,14.1190438235898,41.37621264870316,3.6603956158552595,4.056617596382687,10.140632112671831,5.739953139916643,29.787065510516538,8.7394228749928,8.781491512408442,27.734232028851817,1.4176544784529248,6.50848276440615
arc_pair_624573,8.028715583226937,49.24038642048719,11.035749665235214,5.408391308003813,0.0,6.520545493435749,24.22226333604247,47.52101329319916,3.814882279197724,7.625295285839302,18.887336241408374,10.50444169171486,30.301634016764528,13.859520622528022,12.382141092472953,34.77150972085529,6.86560832848812,8.543790903693878
arc_pair_144158,8.45536894128839,36.6604897159031,4.646344489797613,8.032980191138085,6.520545493435749,0.0,29.0204024290589,32.536378949807904,4.550851519307567,12.393415607277248,23.277802608646883,15.600150189920047,22.215520413790646,17.869754371396898,20.974067840222464,20.546166414041604,9.965834644845817,16.383907100995767
arc_pair_720681,16.743530030177226,76.04297716130112,30.666463039960494,14.1190438235898,24.22226333604247,29.0204024290589,0.0,69.17754132135727,22.65658450551968,12.763388689738354,7.773003760279877,11.204549521658597,60.502778164643054,9.972957535110062,11.063441638898398,49.51011048770009,10.954300170839344,13.937703297088472
arc_pair_588558,41.11689615097763,6.533052023166085,21.40381276930034,41.37621264870316,47.52101329319916,32.536378949807904,69.17754132135727,0.0,34.48239028879459,50.27725568278855,70.02922141198744,47.06308131650005,14.731997447270702,56.326778488152975,68.56949043541857,8.386892048216286,44.12998181336379,57.64388789230294
arc_pair_450035,6.219945290848095,39.927282401121616,6.586044765857109,3.6603956158552595,3.814882279197724,4.550851519307567,22.65658450551968,34.48239028879459,0.0,6.663518874418547,18.048902194070244,10.578275953009095,23.62771624565194,13.034047165398862,13.082635175921206,24.654492951572614,5.527027571633856,10.361759221037534
arc_pair_384979,10.749530120520792,55.43016109143656,15.29645745371446,4.056617596382687,7.625295285839302,12.393415607277248,12.763388689738354,50.27725568278855,6.663518874418547,0.0,10.491268003984358,4.521959404992151,36.952380349310936,8.122067789160317,5.327117115410599,38.42706188875466,2.672564962154062,2.7649796142558967
arc_pair_131562,11.22457577592462,76.29957662740867,26.70913955024793,10.140632112671831,18.887336241408374,23.277802608646883,7.773003760279877,70.02922141198744,18.048902194070244,10.491268003984358,0.0,11.24753510957804,57.761430325004326,11.576956633497431,8.315245067301724,48.03108946289246,8.891552853335522,12.53422222766793
arc_pair_119264,11.968438706302903,50.14512052901802,16.451747251860255,5.739953139916643,10.50444169171486,15.600150189920047,11.204549521658597,47.06308131650005,10.578275953009095,4.521959404992151,11.24753510957804,0.0,37.388355421976335,7.150119611305709,6.860789636568693,35.213268534367224,3.790620813269869,4.9156529973298975
arc_pair_16513,32.4537342951281,10.841540565838935,14.138003588921952,29.787065510516538,30.301634016764528,22.215520413790646,60.502778164643054,14.731997447270702,23.62771624565194,36.952380349310936,57.761430325004326,37.388355421976335,0.0,44.219923868445676,51.28672072227317,15.447829044393654,32.983810703665945,39.25215747578745
arc_pair_641885,15.131059887140626,61.62568316252666,19.922486384136878,8.7394228749928,13.859520622528022,17.869754371396898,9.972957535110062,56.326778488152975,13.034047165398862,8.122067789160317,11.576956633497431,7.150119611305709,44.219923868445676,0.0,7.23067780099399,42.32709184966045,7.362539312945586,8.687682294015685
arc_pair_703887,16.594509504650837,73.6480091476703,24.97632935591222,8.781491512408442,12.382141092472953,20.974067840222464,11.063441638898398,68.56949043541857,13.082635175921206,5.327117115410599,8.315245067301724,6.860789636568693,51.28672072227317,7.23067780099399,0.0,53.92844996138975,7.150709261738503,4.8328481495110545
arc_pair_22407,23.27326188635065,12.567562901512293,12.06171152736297,27.734232028851817,34.77150972085529,20.546166414041604,49.51011048770009,8.386892048216286,24.654492951572614,38.42706188875466,48.03108946289246,35.213268534367224,15.447829044393654,42.32709184966045,53.92844996138975,0.0,29.97420612535075,45.81246536297988
arc_pair_89302,5.674152568848302,48.22279049810041,11.681356565474497,1.4176544784529248,6.86560832848812,9.965834644845817,10.954300170839344,44.12998181336379,5.527027571633856,2.672564962154062,8.891552853335522,3.790620813269869,32.983810703665945,7.362539312945586,7.150709261738503,29.97420612535075,0.0,4.5939444685150645
arc_pair_149569,14.67480942317145,60.02787139080057,19.837071338457815,6.50848276440615,8.543790903693878,16.383907100995767,13.937703297088472,57.64388789230294,10.361759221037534,2.7649796142558967,12.53422222766793,4.9156529973298975,39.25215747578745,8.687682294015685,4.8328481495110545,45.81246536297988,4.5939444685150645,0.0
