,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,1747.5184386560418,705.8901599059601,164.7181355528368,957.1417604178187,854.9272297079543,139.32286775271407,1164.6491362052882,345.1939424592391,525.1326893775592,155.43687654848958,493.73405957888434,2154.288647479501,929.4368927122081,875.8203476776096,2019.4646982580512,218.0983007115636,426.76442670585556
arc_pair_337111,1747.5184386560418,0.0,497.23093134022054,1468.4474335719126,666.6676387209084,636.5183133412363,1470.5209170587473,359.7553291510973,1157.3699766622346,2357.54274331738,2154.288047195235,1133.333814655081,246.34034540439038,488.1675150340563,1033.4994729521252,877.8442930712598,1737.86361467445,1402.1745571068998
arc_pair_542791,705.8901599059601,497.23093134022054,0.0,547.1645586961528,241.6056245876962,214.86395809055935,510.278652531841,253.8675812507281,339.606213893598,1207.0243628073483,993.9957111622346,424.9826785513942,851.8270886388598,189.25014930891436,371.30411820155274,1159.745859198719,733.3220760667577,507.05717971367267
arc_pair_313438,164.7181355528368,1468.4474335719126,547.1645586961528,0.0,787.5046394895668,877.2072522156575,260.6689145342217,1040.828940739588,187.8098362093167,397.8306378794052,277.3978618936852,447.3169484355717,1915.2222849777131,745.9306174482288,490.53408789418523,2160.048137547497,89.10912822324411,259.0802939176604
arc_pair_624573,957.1417604178187,666.6676387209084,241.6056245876962,787.5046394895668,0.0,194.2960629887452,783.7861890871476,264.70264587282475,587.5487069097852,1331.9326808153987,1130.785215240415,753.5664190411425,1091.3015158730764,335.4372196487744,655.2333775858518,1307.399657820624,945.4661111338556,801.4544278067332
arc_pair_144158,854.9272297079543,636.5183133412363,214.86395809055935,877.2072522156575,194.2960629887452,0.0,633.6376400260768,228.52491719761767,667.7809998562379,1483.6084680642161,1138.1437146283467,639.7704271736488,997.5392904993429,335.4983239524646,798.4727461371479,1081.4502563992671,1036.6931049214375,836.0393282490047
arc_pair_720681,139.32286775271407,1470.5209170587473,510.278652531841,260.6689145342217,783.7861890871476,633.6376400260768,0.0,955.9792361968589,224.1404409309868,658.1400738055896,374.83817476930705,293.5672236349766,1862.0423881611885,747.2048269635859,722.1622494548216,1842.919481948126,338.10595264366367,259.4722912762333
arc_pair_588558,1164.6491362052882,359.7553291510973,253.8675812507281,1040.828940739588,264.70264587282475,228.52491719761767,955.9792361968589,0.0,770.8284207158819,1721.6301090117179,1448.5521975461706,874.8743261780253,723.3547546811801,348.6203173565544,769.5497158994823,1022.5968843261239,1233.470413550596,1011.001482530168
arc_pair_450035,345.1939424592391,1157.3699766622346,339.606213893598,187.8098362093167,587.5487069097852,667.7809998562379,224.1404409309868,770.8284207158819,0.0,643.7171428713208,573.3713885274442,253.40261476816596,1591.9454961827355,550.7815487225326,342.1752816007477,1871.4026945833843,304.95801961214454,132.40898507267087
arc_pair_384979,525.1326893775592,2357.54274331738,1207.0243628073483,397.8306378794052,1331.9326808153987,1483.6084680642161,658.1400738055896,1721.6301090117179,643.7171428713208,0.0,586.9823503758922,861.1721733886209,2699.996390474619,1366.7216078647468,1096.5625306350144,2852.1966630217507,205.02628015304035,634.4887163283744
arc_pair_131562,155.43687654848958,2154.288047195235,993.9957111622346,277.3978618936852,1130.785215240415,1138.1437146283467,374.83817476930705,1448.5521975461706,573.3713885274442,586.9823503758922,0.0,891.9634341988603,2661.409927619649,1203.1070556003049,1027.677735502657,2488.0794676203354,330.27888063981857,708.1821379804103
arc_pair_119264,493.73405957888434,1133.333814655081,424.9826785513942,447.3169484355717,753.5664190411425,639.7704271736488,293.5672236349766,874.8743261780253,253.40261476816596,861.1721733886209,891.9634341988603,0.0,1410.8422899257837,517.3550131239301,639.228364048827,1625.5112038391176,512.8988470323962,205.21028880168828
arc_pair_16513,2154.288647479501,246.34034540439038,851.8270886388598,1915.2222849777131,1091.3015158730764,997.5392904993429,1862.0423881611885,723.3547546811801,1591.9454961827355,2699.996390474619,2661.409927619649,1410.8422899257837,0.0,725.6170336399244,1569.8013948696475,612.3121892388116,2135.879232028518,1806.8962620782977
arc_pair_641885,929.4368927122081,488.1675150340563,189.25014930891436,745.9306174482288,335.4372196487744,335.4983239524646,747.2048269635859,348.6203173565544,550.7815487225326,1366.7216078647468,1203.1070556003049,517.3550131239301,725.6170336399244,0.0,578.0105077851808,987.3395936718279,895.5389912720647,688.5445412053829
arc_pair_703887,875.8203476776096,1033.4994729521252,371.30411820155274,490.53408789418523,655.2333775858518,798.4727461371479,722.1622494548216,769.5497158994823,342.1752816007477,1096.5625306350144,1027.677735502657,639.228364048827,1569.8013948696475,578.0105077851808,0.0,2239.562466498056,685.7241676841921,424.4399791201485
