,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,31966.44038586355,4408.233786101581,3301.884809199114,25359.388976648246,20303.05593570499,12535.460985214002,28810.80676937553,19704.045722835945,14613.911595245103,13722.77540222194,24095.742786796236,26831.270516143297,23412.224057104635,23310.71034397071,13450.024406736731,2588.4090422823792,22210.017958673347
arc_pair_337111,31966.44038586355,0.0,20921.778784197493,36335.68245650927,1358.5736521403685,2653.9238691066657,6117.034365229634,722.3701346556195,2051.1750353781963,4700.241287080104,6322.507830028786,2001.3731638364334,896.8635337190782,2993.57298571469,2374.3175194164064,7572.278353729038,28402.766024723263,2043.8497353002963
arc_pair_542791,4408.233786101581,20921.778784197493,0.0,5076.501663500802,15334.588050215207,11798.500388093764,7197.207748480629,18199.232218242258,11460.63005115571,7518.793815850751,9050.546264725903,14226.547898370261,16043.741756552903,13233.82044258909,13009.888989601623,6641.133846288561,2416.012307190784,12934.858407094123
arc_pair_313438,3301.884809199114,36335.68245650927,5076.501663500802,0.0,29421.045229659132,25237.07844536895,16819.239324020466,33601.63526339216,23130.47848978665,17109.995241902907,16941.55588609257,28824.62370300315,31130.08026034032,27241.689436848566,25620.92522250572,16701.88531550417,2043.0860032038709,26262.141215501353
arc_pair_624573,25359.388976648246,1358.5736521403685,15334.588050215207,29421.045229659132,0.0,1208.9386794011805,3955.2090566679453,992.3710000716414,1237.6233309806828,2452.92931676416,4118.014531053078,1251.1147251399775,781.2249687277784,1847.4571056677219,1755.8316436383461,4213.517089262152,22092.515895487315,1011.3437040893771
arc_pair_144158,20303.05593570499,2653.9238691066657,11798.500388093764,25237.07844536895,1208.9386794011805,0.0,1754.3330957123312,1333.3258316168456,1007.3830386562105,1620.2213753523881,3755.88069609104,1136.4744114002779,1341.511485973697,1970.981233452368,2164.5684037226038,3375.6768341384172,18166.747484709394,757.6920821074071
arc_pair_720681,12535.460985214002,6117.034365229634,7197.207748480629,16819.239324020466,3955.2090566679453,1754.3330957123312,0.0,4336.334548934902,1781.999574846692,1365.9348708640732,3207.0142559043484,3298.5314283151483,4001.657042702758,4008.809727279044,3816.4748517224075,2999.3741152739453,11499.427441413614,2709.5280796489224
arc_pair_588558,28810.80676937553,722.3701346556195,18199.232218242258,33601.63526339216,992.3710000716414,1333.3258316168456,4336.334548934902,0.0,1417.393533236555,3439.7615549812604,5782.118598112672,1328.5528345578105,735.2082402933656,2387.213791380818,1870.526047619783,6331.797588212815,25671.261057484095,1293.213242226707
arc_pair_450035,19704.045722835945,2051.1750353781963,11460.63005115571,23130.47848978665,1237.6233309806828,1007.3830386562105,1781.999574846692,1417.393533236555,0.0,1124.0114206071098,3034.1696012047573,1436.0618162882354,1155.7952094257323,2272.7460785101453,1500.8917289587166,3619.4800044227463,16820.89481164374,910.8499739379058
arc_pair_384979,14613.911595245103,4700.241287080104,7518.793815850751,17109.995241902907,2452.92931676416,1620.2213753523881,1365.9348708640732,3439.7615549812604,1124.0114206071098,0.0,2959.6269438720465,2296.5889242568696,2924.8739850026295,3115.3257259949196,2389.894739776036,2752.515739845273,11600.546992518888,1703.2068448805903
