,arc_pair_48468,arc_pair_317765,arc_pair_360879,arc_pair_525253,arc_pair_147702,arc_pair_542791,arc_pair_51812,arc_pair_278644,arc_pair_234995,arc_pair_641664,arc_pair_537234,arc_pair_633408,arc_pair_298060,arc_pair_401567,arc_pair_228328,arc_pair_442525,arc_pair_556595,arc_pair_446862,arc_pair_130156,arc_pair_14361,arc_pair_348292,arc_pair_128415,arc_pair_578633,arc_pair_713548,arc_pair_334444,arc_pair_1586,arc_pair_295101,arc_pair_594469,arc_pair_599471,arc_pair_186105,arc_pair_380866,arc_pair_599975,arc_pair_591309,arc_pair_714628,arc_pair_126739,arc_pair_484212,arc_pair_387439,arc_pair_551617,arc_pair_340618,arc_pair_224210,arc_pair_629718,arc_pair_172464,arc_pair_729211,arc_pair_169443,arc_pair_663878,arc_pair_427240,arc_pair_649457,arc_pair_648092,arc_pair_653762,arc_pair_168526,arc_pair_560514,arc_pair_402772,arc_pair_426542,arc_pair_592911,arc_pair_243930,arc_pair_421878,arc_pair_220233,arc_pair_256246,arc_pair_257343,arc_pair_131562,arc_pair_732197,arc_pair_430700,arc_pair_551110,arc_pair_134015,arc_pair_156853,arc_pair_258567,arc_pair_669454,arc_pair_701792,arc_pair_75573,arc_pair_14975,arc_pair_390357,arc_pair_84658,arc_pair_371590,arc_pair_89302,arc_pair_17533,arc_pair_674772,arc_pair_674359,arc_pair_417278,arc_pair_317443,arc_pair_297765,arc_pair_642267,arc_pair_370525,arc_pair_723396
arc_pair_48468,0.0,3233.729137741773,4383.29666656594,2143.074857761407,1927.5386680011723,1018.7111984884976,4115.56997577297,5352.4881396934725,818.1330602206216,2494.5721568824015,426.4195154396918,3956.913729480429,999.2255113535714,1806.0234438050543,3187.9599580646473,425.38898189989925,343.5395560379214,2202.1345329316473,594.1852029304356,2934.9969947115924,4560.9101913037775,2825.96181030481,2359.792872387404,1153.8707275003692,889.3526596801064,2239.0883674063252,3718.7369779561363,474.94555740484265,454.48462728257545,407.36586554542964,995.268750650289,347.9422514095935,1693.112777900543,1535.6594447317345,2329.55952042572,4853.335098855863,3792.036651522706,1971.6391268789991,475.4726532120715,4040.2385215424006,1466.4217778480288,292.5745469795047,1884.725806986059,4861.999163069832,540.5808484319556,3099.3706736657573,1098.2070492739317,3464.1849378579936,726.6714643050643,1128.8111018194377,695.1615749305314,1014.4731676931461,147.3722983485292,2493.612776863918,817.0312608060261,3568.9004578686818,1713.4111228837644,2510.829132320724,4866.55764207158,186.55021754804534,217.4946386429806,1262.9473985707239,2364.0677069704725,1124.4670236948052,242.89991248086704,375.67474868066864,931.0989643359858,896.2734852164575,337.8470090134926,645.2324303500584,2757.1439027289384,1704.8668007837753,2742.842772419619,325.70263734653037,1978.6798524854519,297.8148265173438,2076.19035576192,1315.9142617647642,892.0694233003984,2032.3084576556848,1240.0211078746245,1528.1799569504353,2366.679702677717
arc_pair_317765,3233.729137741773,0.0,598.7774841204124,1266.359184021794,1529.9663217354002,1766.7706947505842,1186.401449005013,1559.552353147122,1838.4797461263397,6849.327685424062,3772.0840025364187,748.8911157225672,1627.3839527174484,2004.23113355876,845.5180096914454,3361.578949634748,3226.1105003447756,2359.720990614741,3355.894126189413,1219.6882473909363,921.9531719952835,529.255456105445,1055.5420862324147,5567.2270508973725,4761.661998422469,742.8762079306015,666.962391727066,2631.5980967616683,3303.7303261087222,3350.172722562683,1869.29696263862,3751.6723949159305,1705.347744810938,1346.155632151224,1881.2311991308763,2203.753082363276,230.39832941277794,1429.6671599082006,2545.9988252799862,340.9110131674163,1473.2536218048842,3183.604274557169,1444.0065900127427,1114.051933063601,2181.749014375677,170.54272368507515,2782.6885539272826,456.9482368820524,2601.3105346195275,2122.553532891804,2238.619940196403,2660.196944819712,3525.9639573394284,541.5118678886981,2420.4027881603965,393.4591950476961,1496.1668989315272,446.7942157678222,803.7740726294106,3611.143393638254,2937.322471322476,2850.483082174819,551.1332343603067,2244.6167967634547,3052.502513635692,2891.1114262512747,1848.5077087737313,1574.5202816182534,3899.2520151254653,3385.7908766385085,680.9973399042091,1780.095552518138,635.7007395935516,3540.1051205024455,966.9214781223196,2770.7199382093404,663.1848460553472,1842.4822568126951,2585.8864455369953,6506.84187097821,5039.085210315806,1721.4769462757693,1238.8736679397566
arc_pair_360879,4383.29666656594,598.7774841204124,0.0,1538.4713021594564,2584.3343647425813,2330.388164129059,1274.3153891886536,1109.2826538031725,2825.028287286999,8328.54592436716,4853.405658316386,513.2630988106486,2429.6080812988644,2191.546082549373,898.9112591744307,4135.993325654359,4022.840048113519,2439.2203280304093,3936.8810519044473,1305.9883814862492,397.21538806973274,910.3146063740409,1298.7914880683738,7036.189850766483,6019.398634378631,1277.6709129277604,546.6153661176171,3253.004679609548,4032.286419498141,4034.8506790919287,2801.2417502650424,4749.900803571511,1913.3834695604996,1997.8458643869953,1950.2246632292054,2253.9294495369368,349.6315760363828,1683.7889574732435,3489.174875205389,375.8659896946041,1822.4953573910118,4427.093540353859,1783.4523621787123,858.1292577255825,3131.865852188118,672.8092868873289,3677.4309987148436,491.97762648807,3047.023934506848,2850.723278099975,2809.2388105753084,3083.7645028478564,4773.13659492786,841.6909464299524,3611.810810237024,395.14215023875664,2152.0368123938056,942.2479594176042,374.76820420915953,4962.9697838892935,3918.7329175418545,3921.7379978788435,1395.9924005511648,2680.496514706127,4057.533431729396,3785.7199397544928,2367.2190902096886,2376.1404332912834,5173.5066081441355,4091.4131744600722,1086.7570469906004,2039.8771415265037,1064.7990860649213,4498.6320416264825,1581.9166486502552,3667.425352141561,1496.1444604056298,2636.883587963153,3055.034662120765,7957.406654516067,6271.228970676162,2199.0694709383033,1437.5163208735369
arc_pair_525253,2143.074857761407,1266.359184021794,1538.4713021594564,0.0,819.2281507563172,551.7519262342821,1276.0264869718847,2622.875591529537,1129.408553359224,5387.526817060469,2430.7529312505644,1193.73740586796,856.0272267927746,526.622955887212,676.0700161461588,1850.536776558977,1763.045274658482,840.5846884934505,1732.345488654884,441.41012950278764,1792.5920225401926,664.8014323138909,162.18057619257544,3893.3939809161507,3326.671211959175,427.7388892510877,915.1094556717165,1194.0695973923696,1750.2427004273102,1782.2822772579054,873.8633284845682,2360.4349956943347,359.95182738018406,470.2210978259654,460.09460422776806,3418.5402329078074,1462.9072412792887,184.7707225904733,1356.4856375017341,1290.2259047711777,312.13642325164705,2203.2618285149006,272.06601348150747,2344.859734394638,1213.2390649809402,1214.9493495234087,1208.3216309834204,953.1298650102245,1081.55083625261,779.1717466711324,853.3553107867452,1107.6010599327406,2451.172586767372,416.6185309039613,1486.428367548732,1005.0181687330571,391.66838279574324,681.4275872318792,1928.3971708941854,2442.68997272884,1886.687518010998,1532.1337152410651,886.6723927043946,797.2568777414723,1810.8341362732472,1598.1165913710086,634.3743511706706,779.8377574859414,2763.2904408016534,1677.627178484974,881.6160725130433,449.0425889876442,723.0678592978644,2102.3945556160984,237.35575036973577,1495.2024845480955,716.6263182597918,646.0144272973472,1102.8834401020379,4881.678629585818,3551.2505630909304,488.2016799727328,254.58199679627296
arc_pair_147702,1927.5386680011723,1529.9663217354002,2584.3343647425813,819.2281507563172,0.0,882.4212771088528,2028.9254968842051,4521.935094940481,880.9812870287243,4691.635517091707,2213.992072090975,2585.9454737613873,880.4196487890965,1167.0553325528874,1832.2082090495044,1893.4032893361516,1748.0810651341665,1884.8585341874734,2041.1395298371938,1288.689673608433,3211.50157822601,1191.135004790201,938.1648110481052,2940.344604301558,2829.9750182937255,641.3333440247881,1996.0923497350748,1439.3811258428052,1947.4189969404881,1931.7077447878444,823.5714105178675,2274.0623449908144,1234.8795478111922,811.5431109145005,1369.8868321545724,4958.941236172176,2058.148088990065,758.3359863482876,1211.4779725785886,2252.1309657965085,856.8023291889817,1570.244848627998,688.3609314488873,3620.889316939964,1216.9279549320074,1384.8678750255294,969.9047326674626,2005.3137044528598,1587.8927192922167,842.3232681748782,1164.2087455403303,1527.8515202494973,2035.0692971381382,904.4418503155165,920.5013483597886,1991.1261025450467,366.06089047821104,976.3645656743416,3133.518833260564,1810.51907217578,1772.974272288655,888.1274313012657,835.752346208522,1423.2562564117673,1526.8677119510016,1644.5705880184446,1060.7043054055773,941.634050038677,2476.730892160336,1664.0312011797641,1652.005618229405,1174.5782226037595,1095.78051465173,1973.9493207912253,572.6529461837285,1496.8192300256228,656.7779650635739,567.7938585324353,1432.0195601011199,4170.253632785048,3134.942337215145,883.2754257490999,984.2767919531861
arc_pair_542791,1018.7111984884976,1766.7706947505842,2330.388164129059,551.7519262342821,882.4212771088528,0.0,2060.0571279328706,3517.1276171083314,319.0797056896665,4025.4799888964917,1330.8343477057895,2030.8487501126174,256.9202849048874,337.22420531169485,1392.1076288936845,913.1855474756559,807.7009933061458,669.0615386560324,928.8723679331883,1114.7777795306913,2637.5352159276754,1199.55305213522,719.0586561041496,2489.738934245313,2092.78097577563,789.0537426095515,1708.4613554704406,374.0407660225362,896.5178624627534,847.8266355629091,212.28528024573495,1259.912686771522,276.8876858169747,437.44418653552776,648.8623357651487,3836.14417356775,2093.974908997188,376.966957775784,434.4470099899173,2086.7411107471767,156.09911238207158,1102.4246720695671,397.70671090773703,3049.628765078231,360.9948518395472,1624.044853038581,362.80492910997935,1694.2432469611372,365.6139685976602,161.61566925726262,213.78563071716468,372.5403925882583,1249.9469608376335,908.9827718929098,471.81252421603494,1730.179301809408,424.25138991508396,1096.6703627632915,2828.607103576854,1192.738601641323,927.4912698823666,577.7401028539548,1210.0376849221634,224.81424588959632,731.8583247036258,581.6025944887383,133.97542793679585,178.54059960529335,1591.0612747085356,723.1085759261731,1365.4166594382257,256.7844988557776,1208.6097756562456,1056.6501160075481,598.6045884006892,513.6549492865304,939.5723594255888,203.89409964856085,403.18318543068455,3488.3736039036917,2371.8245737046705,227.2839505154608,665.135817422192
arc_pair_51812,4115.56997577297,1186.401449005013,1274.3153891886536,1276.0264869718847,2028.9254968842051,2060.0571279328706,0.0,2670.6053473666593,2709.493355673662,9089.059682897672,4637.502937157655,839.7830224554915,2562.386381018541,1582.4281505857755,967.700675267865,3959.3900129825406,3735.124708038911,1675.5601383556748,3481.752228193125,554.349961118251,1300.158159294063,920.2049707104559,1179.9122283589165,6650.456725451367,5987.762652639497,1122.1880743597706,520.7102448122994,2988.132610193399,4022.0402027194896,3745.6088293355215,2384.251399236908,4707.98543363784,1715.3820288213908,2141.040185111931,1125.931171644961,4401.228937297613,1107.834811779174,1287.381411811244,3236.685137988464,959.1873212469116,1538.2992501090482,4199.5909226310705,1238.817908903516,2523.830414811161,2933.2365619438933,1453.2201928512304,2864.5736417588905,778.9721876552304,2744.064038377927,2416.7783042214173,2407.0909503509497,3020.326180526628,4809.6471647488825,897.9169435878028,3331.1894005166255,1043.2270805109308,1775.481123153499,1070.4381436700069,1257.2807758345596,4322.89777595157,4029.263927352078,3150.8684692577563,1366.1603355619375,2653.8257987186944,3818.7264865649404,3630.9548762670333,2201.8004751842623,2259.6097488426885,5075.61034118341,3473.8652312867594,1738.007290983147,1401.9734368674929,1377.3622301470389,4175.25306291196,1448.3918133207496,3378.3454508901154,1784.607369984145,2185.675188274868,2557.4695784037726,8477.194209288331,6539.883218771711,2123.132366874061,698.953894032176
arc_pair_278644,5352.4881396934725,1559.552353147122,1109.2826538031725,2622.875591529537,4521.935094940481,3517.1276171083314,2670.6053473666593,0.0,3865.407219001927,9448.597391264868,6068.35210564694,1019.8274235694539,3467.2645626890812,3688.411035772167,1562.9816972742872,5519.412235789609,5412.693054196664,3625.5356716466877,5411.166229032049,2506.171514951212,840.0419888545316,1764.678891727754,2297.7465654808784,8771.996099569884,7341.875072046261,2331.8436276495154,1593.9032851980255,4500.470355149819,5359.93168526875,5401.171904085162,3815.3903510260816,5877.078550391708,2942.7566090966884,2862.9218543165985,3331.5403356246666,965.6987764374417,1240.5842286931017,3028.032084892771,4734.423880145221,1238.3947009497217,3048.1301112573437,5797.765025783605,3234.5326928563322,533.9156526458404,4061.222591303977,1837.3800337806156,5490.902780052946,1398.45119378995,4204.777419093817,4297.339799515839,3996.922951418685,4546.5934666869525,5804.158399451226,1952.1477137190566,5008.133073276672,1389.0130839379547,3682.2029838217645,2022.681308049688,1011.0145386167113,6283.355355606522,4986.758677728903,5764.977129675495,2273.3264386654423,3662.8274762209726,5409.204754252409,4842.396122462545,3436.5417372964944,3318.598081545327,6119.384197810073,5826.380441268024,1528.3740412339519,3306.094738934398,1918.0176459839522,5870.316638679666,2568.793770929845,4805.959845631423,2447.438273156331,4147.633076082016,4541.0660394447195,9249.177824964047,7554.733332208625,3256.549861868577,2630.360709200538
arc_pair_234995,818.1330602206216,1838.4797461263397,2825.028287286999,1129.408553359224,880.9812870287243,319.0797056896665,2709.493355673662,3865.407219001927,0.0,3642.2623522427157,1252.813687649815,2588.052792224287,243.45093585864404,979.4107469798138,1904.2206745719004,1051.8519660421596,931.3786290743249,1533.356918403057,1313.4938328343246,1844.9215534259315,3237.7099206223425,1457.9440474674075,1285.2468967526584,2208.9016475184776,1913.7008364096087,1021.204613124402,2301.7407139092174,584.6509827734839,1092.0957561102612,1084.5171788758485,227.48487168813008,1218.9462206760838,876.6784307465269,591.6946539171311,1481.4435480226373,3761.002232775814,2329.058860201361,935.8393471664306,387.8096821071194,2540.2475195836637,638.1237999073501,829.7614282755113,917.8001086478199,3214.30100019097,258.8166401602457,1705.5792992447616,516.1433165606518,2194.3101289065676,714.9821246914073,370.45302541283183,513.7798025794035,716.1158587743902,924.4388451366772,1283.1558513485136,187.7659982655683,2244.0931863419014,692.6256293886062,1261.28156752447,3332.8576373378737,909.0745288097859,815.3922227567217,506.20309680200427,1112.4543988061523,487.77792986399606,618.5660829497939,552.3762648464509,426.5705726167143,221.2102010257637,1356.8521374244824,970.5773611871027,1547.7327382020908,886.9861550122536,1363.1088148978624,1086.2040324019442,884.6565757167297,533.1488832316467,838.3666680610719,440.5392973150124,747.0484242633339,3151.303277663873,2212.340135837591,550.4430557027259,1282.6516807015275
arc_pair_641664,2494.5721568824015,6849.327685424062,8328.54592436716,5387.526817060469,4691.635517091707,4025.4799888964917,9089.059682897672,9448.597391264868,3642.2623522427157,0.0,1839.4592274953382,8569.24861020419,3799.366450459236,5337.71121959418,7368.496293492737,2321.920419510016,2422.9946656370066,5590.01982024613,2919.506209925497,6765.28109781314,8772.321962847722,6535.922097805337,5586.315159678311,1203.715518662463,1000.7453381355729,5394.038736027322,7823.817519537505,3139.884607185339,2364.992425514545,2641.5111308001956,4011.160886182815,1827.6283245986328,4933.509723055272,4305.095178215006,6166.957420390223,7950.871492310896,7647.632871635529,5414.554968122834,3059.7218445455765,8164.66294917765,4576.8435115214625,2384.4201601197083,5168.505914323782,8759.719650102848,3452.236302228172,6219.739857438758,3909.9061895547015,7279.728346668327,3612.855631830071,4013.69852359072,3601.055732530646,3566.76555034797,1943.0950357458487,5973.443479563495,3193.2170179637233,7072.1209931094,4684.061674295261,5572.446406144253,9762.73842745615,2786.0235402737894,2215.9249036745796,3870.3849386285306,5731.40169210078,4112.339286028951,2621.2487701329474,2902.4723452125377,3781.255750676714,3836.7410944909793,1899.6683623041292,3334.0646546706394,6111.803913129182,5335.255306596937,5935.456507405734,2210.7684546793544,5118.970503618534,2981.5638932008146,5011.80273214579,4159.544215558914,3926.933724595428,113.62265747934705,736.3120550511666,4548.2140208492765,6473.884685398641
