,arc_pair_165653,arc_pair_408679,arc_pair_48468,arc_pair_515485,arc_pair_33757,arc_pair_650957,arc_pair_361012,arc_pair_644200,arc_pair_542791,arc_pair_402982,arc_pair_671821,arc_pair_198453,arc_pair_54348,arc_pair_722439,arc_pair_311777,arc_pair_688264,arc_pair_152615,arc_pair_47538,arc_pair_130156,arc_pair_302717,arc_pair_168456,arc_pair_507631,arc_pair_595003,arc_pair_349698,arc_pair_537767,arc_pair_504729,arc_pair_155627,arc_pair_656372,arc_pair_284005,arc_pair_731593,arc_pair_427296,arc_pair_725084,arc_pair_343484,arc_pair_151599,arc_pair_709714,arc_pair_594469,arc_pair_599471,arc_pair_186105,arc_pair_296873,arc_pair_132039,arc_pair_23750,arc_pair_551617,arc_pair_78795,arc_pair_506464,arc_pair_721267,arc_pair_540228,arc_pair_382874,arc_pair_505907,arc_pair_653762,arc_pair_590203,arc_pair_457380,arc_pair_574805,arc_pair_401108,arc_pair_333357,arc_pair_391330,arc_pair_558843,arc_pair_28333,arc_pair_100141,arc_pair_62795,arc_pair_131562,arc_pair_11307,arc_pair_102644,arc_pair_650918,arc_pair_491263,arc_pair_551110,arc_pair_210909,arc_pair_189914,arc_pair_571027,arc_pair_333976,arc_pair_22407,arc_pair_89302,arc_pair_279057,arc_pair_674772,arc_pair_124612,arc_pair_220852,arc_pair_297765,arc_pair_89898,arc_pair_177397,arc_pair_642267,arc_pair_29050,arc_pair_624766,arc_pair_566901,arc_pair_723396
arc_pair_165653,0.0,1348.7959188069801,820.6635254604604,2979.534516550122,1325.0563567785455,600.9177997281171,1828.1561519317702,2188.975183605553,1761.5623605102617,593.4534226136357,2817.780214688624,1002.3758488759894,5856.80885362056,1169.745504278211,1952.1452204075297,1033.6941257969377,2631.5844729731307,2014.7410633049058,691.8502620939087,720.430223115512,1760.0743367243806,400.8633761621344,9102.349642327845,8825.944652690758,1073.0963919608087,5390.646558280501,322.75009408231097,2712.7817263061474,1267.7997114156185,4006.089447934719,1210.7735728456025,5301.365664119856,1867.5851709537137,3026.5993852161396,2045.8530120947544,935.7889731623491,498.3629763253435,584.8686397023613,1441.9142271847018,1490.2805119813208,5558.529014842832,2801.5433087422434,847.8398102743786,883.4333877871255,3856.3721342785634,4937.549552306299,3372.0346593445715,2857.6019229356216,1296.2257450236152,5373.563890355378,1231.5014103600745,2480.440781062964,4065.5538479180027,1021.481188378259,3376.8419754767506,3283.6997755821462,665.4124612775099,607.7560594675691,1528.5773742950967,932.0014488271488,2619.3352292071177,1508.1449534647018,1293.9625204080382,1436.4578879653593,4147.091389926726,3157.9479701844757,978.3254028254822,2987.3595024442875,1557.3434023640286,4527.019003794157,360.35430882276773,2520.5079585394265,936.7034030383112,4562.4277385927235,3961.5885156260556,1642.6067290663618,5985.993819977706,257.7414138774412,1038.0561153804204,979.4167548929038,3845.6887686187915,5381.08400399565,3531.171201050948
arc_pair_408679,1348.7959188069801,0.0,878.4374597676637,1007.4353329210481,2433.876626707429,730.8072576577551,369.5463068618425,578.4983658362755,234.22390767290025,587.157589891145,901.4969942037981,919.2379414082694,2823.602533933787,287.5137632413749,390.6299758281287,358.2298036562951,726.1421481376568,566.6284258519728,781.9613576092822,1634.3784785786477,2782.5488882683867,687.0083433729487,5677.711281659183,5222.325821521885,349.10047397261513,2775.6882110802844,1416.8185113941115,758.5318298327354,543.2201155241984,1729.284223678079,313.1827144786597,2583.9647543456936,395.35689640680954,1013.1019825870237,477.873618002837,330.9829614848845,825.6813659016175,672.2938525174256,239.39722431839007,2476.4256774057135,2804.2435597853205,795.305353969184,2088.919614392054,419.27753103439204,1502.2551564278033,2696.167093967275,1270.6857935134908,769.9158722406157,383.1101461275988,2576.296684268594,2202.5901621537646,720.9706791253844,1677.8019028083695,2091.732744739377,1262.8343955612477,1079.9840654132431,1418.0016963575324,1316.7818861372189,307.4306667541352,914.3377601726319,769.762587782395,464.34901210305986,999.4419458939942,206.26334196451825,1708.823452541306,1077.7273079622037,1137.4167009450694,1170.289576525832,435.1218916737906,2087.5464872148577,844.3925878491958,664.1608518410859,437.5254743298703,2151.9198265566947,1472.2877478456003,2994.8415610277,3162.914187243599,905.4930530242023,2069.6603295047403,474.85937831996455,1606.858490060627,2660.1839540866677,1173.1358556301718
arc_pair_48468,820.6635254604604,878.4374597676637,0.0,1987.4983454668209,1634.6888839574121,149.4295133855399,1324.0301025427843,1462.841831774524,1018.7111984884976,136.59818419386883,1973.3029294452201,289.7078041547803,4186.894142876256,620.0719269485887,1499.3754207807576,652.7205770932763,1860.8356943699332,1306.8469390563203,594.1852029304356,702.618408101576,2318.3984907857675,240.8053781731172,6122.837705729502,6164.144749546124,378.0080421949562,3631.1628028000337,888.9361537343335,1721.548346254091,488.77577027266955,2688.736324952948,656.4884641971814,3611.2917826248663,1219.3030395479086,2261.068533150838,1140.8484614103907,474.94555740484265,454.48462728257545,407.36586554542964,844.9355690071736,1278.5244943547912,3477.680466036913,1971.6391268789991,1322.8931527392203,288.8103336895499,2754.9761178893796,3130.6939064040494,2246.4109566645307,1765.5030290936993,726.6714643050643,3253.1947415889176,1286.697491816859,1520.4712156936528,2445.1900614500178,1307.3175239227191,2310.065616601611,2033.9286532283459,685.3183321486302,504.5325780763519,1055.4654475309521,186.55021754804534,1812.3864759905396,1444.9598358410665,375.1629328417883,700.2742259949206,2364.0677069704725,1575.3820160678094,221.3408538809102,2020.980218574232,439.73426381585824,2624.2880082685174,325.70263734653037,1669.065677781011,297.8148265173438,2894.3141440991976,2727.726778891517,2032.3084576556848,4084.850558735987,503.49585841347476,1240.0211078746245,390.53311024707665,2259.8280802772206,3743.28286718415,2366.679702677717
arc_pair_515485,2979.534516550122,1007.4353329210481,1987.4983454668209,0.0,3880.7246216560793,1737.9586921503876,839.2799233620924,441.3639670829374,537.1538259516844,1820.3522551289282,190.67522599146477,1739.938522458682,1412.587994176664,1087.2237778821413,534.1372017878666,1522.9556560436415,249.55939922510984,799.0598164747012,1890.53951037669,3067.1814365182095,3958.400637710444,1888.3419447762535,3610.123586330293,3185.9062215242448,1095.88304270074,1371.4384324469193,3021.549408802661,201.585305712953,1072.420264876651,525.4026831060004,1095.065699351506,1159.2189452740683,802.033635891628,286.1538706783966,353.4849085527107,1201.4143616606068,1770.5530920693852,1832.529801764458,763.7632588132742,3812.1351405331834,1318.2546519236216,251.92030364653718,3723.255225041053,1513.372430210962,460.8109270053211,1589.4604414261014,355.8111757406067,291.43126792415694,1174.9289765171916,1255.3052088415088,3434.029324053112,278.42151537088773,559.7777856451565,3479.9778909507722,216.36553006865063,175.67981304180745,2583.3788781154794,2503.0895533429484,890.3519734361489,2208.774385881271,191.0857684944903,1546.5924811957893,1537.4850126572885,963.8135081059351,601.027021297549,356.83561017684946,2115.369917742121,214.43528257370153,1164.1786916174567,993.9246169593765,2036.4744701041407,208.35927033062802,1408.0575668960944,897.1563694220359,606.7638222868346,4621.902863055522,1543.9488220325075,2141.8849111537024,3411.8594883820615,1400.4679625106817,639.4964897854677,1337.2206799702892,390.020593318787
arc_pair_33757,1325.0563567785455,2433.876626707429,1634.6888839574121,3880.7246216560793,0.0,1533.607813462701,3018.1421629261154,3292.034638692147,2870.442783886437,1668.3371742974389,3791.4241699527615,1301.8218557144842,7231.184710746287,2339.990962192749,3069.7349169786003,1950.4091584001887,3749.802391545479,3149.954061552191,1985.5701367758804,595.5273272743226,421.41860926210603,1490.095559569144,9592.0709426786,9914.483990420635,2037.744661872576,5944.127001772937,1183.4242099351193,3816.12388593279,1880.7874084435323,4651.425360633827,2052.164824299698,6121.078215360509,3020.8769351264746,4016.386583402862,2790.8517647781487,2102.4981095018657,1504.8280311882888,1744.5243869606006,2378.7365946579334,529.7908011969147,5977.386609215462,4108.150852704066,270.75273173515797,1724.4863869767557,4903.754793243407,5040.930956176453,4459.354154772533,4139.883455760834,2536.2924158816404,5784.5898727365,457.8202182162147,3125.0081853103943,4580.63740832189,429.2551729438216,4432.203007276804,4407.90792193122,816.769307927637,899.3517374880761,2448.4743093897655,1794.0972822070808,3792.2064338427153,3008.7922718789887,2090.5451906411886,2397.405655718077,4586.196991707823,3785.9369349775247,1747.4950935928834,3755.596568333139,2376.314046222638,4837.559435486105,1320.4558418762497,3627.7656056763535,1960.2477643278323,5084.2718474633175,5333.050659331863,137.29423491912962,6798.078692393752,1479.510833261392,340.35045744596835,2093.993256856326,4240.183115074827,6206.748034053603,5075.655200339315
arc_pair_650957,600.9177997281171,730.8072576577551,149.4295133855399,1737.9586921503876,1533.607813462701,0.0,1173.5804066343524,1221.9934632099107,852.1434513745826,123.04860475696594,1762.5956214980147,370.9126855152945,3965.5262249684265,475.34241034419654,1233.9858995408047,515.2253317780464,1647.7023008175631,1087.595305621079,504.18196419983843,749.0828563828945,1975.724445097524,141.51786941324877,6098.8552755331975,6082.777100583639,256.29987005929326,3362.265222972817,767.1674199425739,1551.9435272504636,376.39094979181243,2409.9648095360003,466.3778096165413,3341.3506832801136,1035.5651678042095,2033.543361018224,990.01288072806,325.847540754427,300.81549895355164,288.7864842454616,633.135037559557,1349.7168781653354,3370.171597947989,1727.3555161247677,1209.2016135337467,245.644521825566,2528.2315605188332,3005.398412915933,2055.666027741348,1638.413142392751,588.2681132988706,3223.0812090953364,1179.1453287229594,1364.9864998021692,2329.8263009796874,1178.9977630384114,2108.9557264215214,1886.9096110316978,555.4501025030266,436.16502340507856,825.4275479718846,384.71594679791156,1580.5607773902661,1282.147235602374,370.90451865400956,581.0493574709601,2327.3893166546363,1576.3255836340722,276.5594977756303,1723.4280107729658,517.0135301753752,2539.0930288082554,254.31024112456478,1451.8341148034478,220.65047080400004,2680.3804669334772,2658.2110821034003,1941.4185691393352,3853.262628455983,366.18240162345086,1138.7372011382165,303.26081984121424,2187.701940255809,3514.2529835163073,2236.002032643404
arc_pair_361012,1828.1561519317702,369.5463068618425,1324.0301025427843,839.2799233620924,3018.1421629261154,1173.5804066343524,0.0,615.0027139250263,379.940181651386,999.4744230032088,809.2662029948916,1317.9873887805786,2919.745094352671,696.3946019290154,313.91032865157615,605.5112731997447,600.5422780656659,968.6291139985501,1373.0955917414135,2110.1251157499746,3500.283148572837,1154.8819501457608,6067.07059667245,5524.089602851801,784.6041927682219,2947.584908956312,1746.8946407905182,585.4654459818131,743.3114753018893,1720.777988138106,667.0346128342112,2765.232537934395,736.5938905201007,852.3094836580456,395.92382103970715,777.0695321929213,1378.4264375479765,1246.916669684913,618.011972259271,3176.135838950422,2788.6228948108355,688.1564725060895,2680.78738536124,778.2348072281447,1479.247613686176,2770.343770628321,1281.9059693352706,535.5380410364346,851.1337757829415,2548.8797690254337,2855.6875119664764,484.1559911484157,1516.5729424561978,2694.7200854526363,1232.5747161636675,943.8105248960265,1962.3235360759982,1883.8063167776731,347.330448552324,1202.4370222045254,600.2038317609979,809.5574265946457,1564.1313882319118,640.1029104502994,1498.821825948549,965.3580116645912,1678.8915447450445,1046.8316041085827,683.6560945171075,2136.5570561982863,1333.8778147222713,488.2032341975723,839.0893786586047,2365.725010663541,1330.0977476918604,3766.427599164589,3464.9159177289257,1411.1691582981491,2732.7568830979185,998.5997908562084,1401.6205959567246,2964.6767609058948,1016.4547302921769
arc_pair_644200,2188.975183605553,578.4983658362755,1462.841831774524,441.3639670829374,3292.034638692147,1221.9934632099107,615.0027139250263,0.0,199.60564561871422,1297.393430758967,570.6617801001748,1331.179790876497,1887.878252254176,549.3151393011841,228.6753404573289,1094.5344357028252,388.63538010468073,286.423335965415,1266.4751505690413,2486.5157511976413,3348.994026404071,1294.6238449086309,3966.962324033126,3739.2380832649096,637.1863804336019,1879.6278501758416,2341.0170418823072,288.85314495251805,894.3645549232081,912.4468453916103,681.5973407968723,1547.1911264487937,262.1378867585403,751.2841116969516,345.0530258223507,676.4278397359392,1129.9415497768262,1202.5022243965789,474.6769683678673,3153.5779003657235,1891.1615243539477,324.80872981345436,3016.730444143786,1074.2653612758745,837.6237916576472,2096.4358595894973,421.99376712121324,443.56832224190924,632.6125043323078,1798.5758358529854,2781.916427323228,528.6241549528688,1030.5118288619317,2819.6674982524873,518.6384023540447,468.07754571747694,1999.9956068817446,1889.0226955872108,470.6450860519398,1746.8270927394549,282.7675934917463,1003.3118938742659,1020.2086989246587,567.1292319161712,1156.1786066753323,669.6120586703961,1465.7836812334099,588.9658474755788,848.4813620196888,1432.665902103484,1458.5582335794047,301.2949569126211,896.236854370491,1236.1165275091137,1049.7753165838524,3912.9548446595954,1906.6452264047841,1504.4745261677444,2741.7660861774802,827.0930802338273,1220.5144680759133,1637.3107730821716,615.622561963598
arc_pair_542791,1761.5623605102617,234.22390767290025,1018.7111984884976,537.1538259516844,2870.442783886437,852.1434513745826,379.940181651386,199.60564561871422,0.0,825.0493099138226,617.007111261274,1006.6071215366541,2094.5331847682332,271.36052061007484,213.83047473964942,654.5285689197395,399.5165081636441,232.1550825169406,928.8723679331883,1989.5019784200445,3104.453595879621,887.1546705917187,4469.552614721412,4143.373333933989,345.7187826281822,2103.0879502057323,1846.384421365114,343.26867632038727,582.5481981715573,1157.2679433516016,392.4180321274965,1851.4179869642462,165.95843757233527,726.3827182731391,253.37280600952252,374.0407660225362,896.5178624627534,847.8266355629091,229.93839802260354,2744.07766024892,2087.70574094177,376.966957775784,2559.6584582806668,643.3753535057257,970.2767492866085,2186.7861195026585,635.8051246526837,408.21842940513733,365.6139685976602,1951.58824460026,2448.75523643481,470.9811757502193,1151.614139867572,2438.450386565455,701.5673159369638,551.2355506977334,1626.4144769255624,1504.8227644857736,274.89126397475195,1192.738601641323,371.2839793559534,644.5634274339207,832.5721576328962,274.4115486805667,1210.0376849221634,650.4382506267683,1166.5641510214746,720.409536777574,458.75929782872663,1545.711691070426,1056.6501160075481,311.1871521577296,513.6549492865304,1476.5891704786486,1021.8985618461318,3488.3736039036917,2268.130405054591,1139.9859467515057,2371.8245737046705,511.93495015749653,1216.801575331167,1936.244658333017,665.135817422192
arc_pair_402982,593.4534226136357,587.157589891145,136.59818419386883,1820.3522551289282,1668.3371742974389,123.04860475696594,999.4744230032088,1297.393430758967,825.0493099138226,0.0,1733.16792383025,477.3901148692763,3963.4784460897927,449.2080274632467,1181.4050820701093,412.1646690403132,1573.0730218436208,1147.84224584901,373.4440807772584,759.0274349021665,2273.93687762572,100.36119598881615,6589.516924195188,6371.173190972544,277.6264579503533,3675.819545876677,664.8138080389112,1557.0346160175,471.22368736050043,2608.788781022701,538.327894099019,3583.187008126013,1028.4269047273858,1913.7912710778478,1019.4496096395461,282.94611932324307,367.0986095509886,239.54889899991073,652.8260988001458,1505.3101189074346,3618.1287616738023,1682.710450470905,1269.0088844424529,174.25116091053215,2484.76316206762,3302.4541768465597,2145.5036081483086,1573.1189044457792,511.7432807522967,3397.760176384286,1393.6612567801901,1367.6328209895955,2458.6547169557525,1314.1013127435729,2156.4353445459215,1899.0950168425074,697.844389411047,557.2574470814232,856.9420674535999,237.29008286065658,1590.0353087075698,961.5979033803877,521.449104830416,569.2839790640988,2434.1191345915136,1646.928050329886,405.52545155411997,1899.728376174619,450.1172685489926,2767.745022252429,217.36065628234306,1438.1182464536053,198.15355552555715,2943.4293785133814,2416.6290115568618,2127.0757930747964,4143.642342223422,329.60117291802305,1269.3384492417651,280.84450449530704,2291.87085013881,3672.241725807573,2094.806330044322
