,cell547_K562_,cell434_HeLa_,cell583_GM12878_,cell7_HeLa_,cell35_HAP1_,cell529_GM12878_,cell593_K562_,cell393_HAP1_,cell278_HeLa_,cell614_K562_,cell493_HeLa_,cell328_HAP1_,cell155_HAP1_,cell503_K562_,cell561_K562_,cell206_HeLa_,cell556_K562_,cell608_K562_,cell361_HAP1_,cell275_HAP1_,cell456_HAP1_,cell577_GM12878_,cell378_HAP1_,cell587_K562_,cell74_HAP1_,cell261_HeLa_,cell256_HeLa_,cell539_GM12878_,cell575_K562_,cell517_GM12878_,cell132_HeLa_,cell580_GM12878_,cell596_K562_,cell30_HAP1_,cell504_GM12878_,cell124_HAP1_,cell288_HeLa_,cell524_GM12878_,cell183_HeLa_,cell372_HAP1_,cell611_GM12878_,cell572_K562_,cell363_HeLa_,cell606_GM12878_,cell501_K562_,cell563_K562_,cell569_GM12878_,cell459_HeLa_,cell380_HAP1_,cell548_K562_,cell55_HeLa_,cell599_K562_,cell227_HAP1_,cell388_HeLa_,cell553_GM12878_,cell315_HeLa_,cell566_K562_,cell557_GM12878_,cell585_K562_,cell394_HeLa_,cell32_HeLa_,cell518_K562_,cell50_HeLa_,cell67_HeLa_,cell143_HeLa_,cell130_HeLa_,cell594_K562_,cell248_HAP1_,cell601_GM12878_,cell540_K562_,cell84_HAP1_,cell515_K562_,cell527_GM12878_,cell605_GM12878_,cell236_HAP1_,cell415_HAP1_,cell578_GM12878_,cell579_K562_,cell610_K562_,cell497_HeLa_,cell552_K562_,cell213_HAP1_,cell508_GM12878_,cell185_HeLa_,cell604_GM12878_,cell343_HAP1_,cell521_K562_,cell600_GM12878_,cell617_GM12878_,cell115_HAP1_,cell568_K562_,cell379_HeLa_,cell413_HAP1_,cell70_HeLa_,cell329_HeLa_,cell392_HAP1_,cell603_GM12878_,cell25_HeLa_,cell34_HAP1_,cell279_HAP1_,cell542_GM12878_,cell274_HAP1_,cell28_HeLa_,cell535_K562_,cell546_GM12878_,cell424_HeLa_,cell180_HAP1_,cell551_GM12878_,cell313_HeLa_,cell505_K562_,cell562_GM12878_,cell532_K562_,cell567_K562_,cell550_K562_,cell598_K562_,cell120_HeLa_,cell571_GM12878_,cell142_HeLa_,cell131_HAP1_,cell258_HAP1_,cell22_HAP1_,cell319_HeLa_,cell581_GM12878_,cell441_HAP1_,cell398_HeLa_,cell516_GM12878_,cell341_HAP1_,cell414_HAP1_,cell541_K562_,cell514_K562_,cell10_HeLa_,cell134_HeLa_,cell528_GM12878_,cell595_GM12878_,cell573_K562_,cell502_GM12878_,cell544_K562_,cell193_HAP1_,cell619_GM12878_,cell80_HAP1_,cell373_HAP1_,cell426_HAP1_,cell537_K562_,cell500_K562_,cell284_HeLa_,cell112_HeLa_,cell381_HAP1_
cell547_K562_,1.0,0.3000485015611042,0.1864769028018049,0.2584269297628109,0.25677164054067,0.18420953286819375,0.22988410229579792,0.18582512699705953,0.18384237532375536,0.21364519979996216,0.23374240724605042,0.16799590007262646,0.1948521683316897,0.31439317613624057,0.27267668446789156,0.2674577340091653,0.27369586768156867,0.1985749741196403,0.18068953069266697,0.17919048873020335,0.19931196635134973,0.24191208446184018,0.2029715506026065,0.20721247551276897,0.09339955372447514,0.21250687753220343,0.2009150637915901,0.21144891735358742,0.330999406059129,0.1763463938770323,0.3273987590000369,0.21945589716705313,0.1960257275838508,0.3019283716076444,0.2648999313530436,0.19362370005833182,0.22735321088263147,0.1825545015972391,0.2804090218716972,0.15823006858369815,0.11861278101140575,0.15554835408533288,0.17326552311126428,0.24709259907474218,0.23590159992479393,0.30148007890261563,0.20723034076006683,0.19646150736247386,0.20315488207008986,0.3130062106963917,0.31186264641150824,0.24810678610449244,0.12266086105961266,0.22955269774657255,0.18341931367817763,0.1898726408834439,0.25525997639885223,0.1430359302547735,0.2297277149469234,0.1718573080830613,0.18735151223221935,0.3238211360063873,0.2771417548107901,0.3443987041592378,0.2465837850255673,0.2118257851935078,0.26679916963776223,0.19238028263202617,0.20995913864637672,0.2743899977455867,0.1631079817389087,0.2870856047857093,0.1931316683523477,0.2442660139822578,0.17308331826584528,0.23635957667278504,0.25349555902030607,0.23656860059025553,0.22636820325070786,0.13797503888819146,0.23421383068551538,0.26055105019785374,0.17644283481259362,0.27192934274104247,0.142356898868621,0.17265007579778893,0.2456115847921747,0.18414981878397157,0.22872609607836697,0.16859390950507772,0.23209188028843963,0.2776052359352231,0.19470454006319185,0.21182200467756807,0.20114874429606674,0.20009250607731158,0.13848522585837678,0.24462616179930097,0.1584107371738072,0.18323290203415674,0.2817837814007756,0.12682411726986467,0.2618677431090309,0.2930591708512686,0.19573684081351142,0.22036866252089043,0.22039837156689596,0.20998088459260167,0.2762526558182552,0.21274437071721175,0.1301960765705479,0.23085839750478415,0.273315444283661,0.23620899934709164,0.26154046632376937,0.24694439872528448,0.176200025558213,0.14475392441507295,0.18964838724482724,0.12613529897101927,0.23574995264246415,0.269933292550187,0.23902088741387625,0.20978971989309875,0.2496333659688163,0.17435198602313212,0.17321570501238742,0.2493338341223764,0.2182448568385173,0.26758605486961734,0.36159582475158747,0.32411340765798025,0.26680129065888464,0.21980644999084004,0.2342051046800985,0.2449867117384704,0.26173715980492235,0.1974315932164826,0.25672873094410015,0.23482326646356935,0.2544048051830901,0.15850265340926215,0.2705532863494353,0.29944519175731354,0.24596181707579431,0.2521620386981771,0.16431144743685008
cell434_HeLa_,0.3000485015611042,1.0,0.21981843921289768,0.4113012244633081,0.3289375614186129,0.1945491658016651,0.22140008656386626,0.27103457978502976,0.30714963677136287,0.29765777358868983,0.2828640495294284,0.2831005262000349,0.31606782710793996,0.38437269313943595,0.33662414434042404,0.351073213023995,0.35503787489149286,0.26595774239093906,0.29627493805336663,0.2596039264968789,0.25012766511591417,0.2514622488984041,0.2822549104806289,0.29591348342786855,0.24985996093658244,0.43394962682393334,0.3566006592959331,0.30694806162472665,0.4412285006540984,0.25438867545816746,0.5048691111338444,0.18194610177526369,0.26788877777030135,0.4304359051409271,0.33845792127765983,0.2865832177202278,0.28724431691965285,0.22083119718924538,0.45477133358237115,0.19897935285870802,0.25339441511173083,0.24433672894626873,0.3025208099639671,0.2367706871231909,0.35340297193364173,0.408174833153086,0.26198174485642156,0.3184355892714014,0.2969231946895988,0.31014032439749223,0.48667453380752956,0.33680670917419264,0.2638571752206076,0.3722751303493051,0.28961754146809965,0.35789092486967344,0.31886554687545954,0.2827487756568528,0.3185008984066721,0.3671524034193222,0.3560168320254099,0.4268809148981898,0.5001432220208749,0.5268027286839573,0.3226592331926768,0.3700224680944263,0.36590617345654053,0.32830209335836225,0.26227589380488786,0.3678809271770155,0.28340462482257905,0.3394545813877373,0.26153799328037924,0.32167286502646,0.3157651267706382,0.25182198546336215,0.3424212487308156,0.36529600930948636,0.26373008989735663,0.2500943902879047,0.34905459154629354,0.3416884005654102,0.29559849765688556,0.31683802026967567,0.2754808475833465,0.17670117395019436,0.37925270274054057,0.27031609305300563,0.28423761485175714,0.2708532198922369,0.29195171253095575,0.32622753046793346,0.24538046277892972,0.45169266761261695,0.29229474896675994,0.2604058187574805,0.14201357782275323,0.38216108357481676,0.2818364163598464,0.2778088160632561,0.34720160080764656,0.22907016154298587,0.42802869473302124,0.30785938209121566,0.32331793023871364,0.3471010100896904,0.3182942177696196,0.21625505994347044,0.48604393280393415,0.2550500713332479,0.2238302347974686,0.33111322863925735,0.4119986264739293,0.37640826096754054,0.2990091493746012,0.38875450071076434,0.2550345227992472,0.33220079159624183,0.3001760351544839,0.2210336119312588,0.25573510386644,0.41008124297687976,0.3232903863931291,0.4500776790138476,0.46305041569167527,0.31672617842148215,0.26860678481432965,0.29054962009896906,0.26051607460108817,0.3605191321980398,0.525982875662562,0.48700165014405,0.28455922614065127,0.2877877161625494,0.2999967006370099,0.34338658192853,0.39670035005986914,0.25156222078433477,0.27261669230908137,0.266499931460163,0.25775974793995393,0.2843420832529872,0.29230736532203977,0.40731707529336036,0.39978079721007315,0.49602226636621327,0.2770909867101285
cell583_GM12878_,0.1864769028018049,0.21981843921289768,1.0,0.2484342408139313,0.19111142909800244,0.21207685018918762,0.19696447713708048,0.12433318335452875,0.20112109050984983,0.2185588399897391,0.17872687439470575,0.16889519572746026,0.14988752699676586,0.24546610017428835,0.1779102979665092,0.3032982086331954,0.20912131290715028,0.19085551097606626,0.18979177803115385,0.18042617270153555,0.12483926918599299,0.20806575217312026,0.1542194992157298,0.21512874007727753,0.01068954473968664,0.2190931803774236,0.18873667524159268,0.21157255091284857,0.2222363773638549,0.19296357694153288,0.28590282627046787,0.12502936772978626,0.15679900911156902,0.30437026267006706,0.20030475153573685,0.2090399013702512,0.2828024785882293,0.21798539764855923,0.2985679290456302,0.134650913972247,0.16676925272269705,0.1813057822026723,0.19041954148148568,0.16364434407372597,0.1775282830517101,0.3062175700240894,0.23454041574977574,0.16673299403934594,0.16173775991073802,0.25647792558117033,0.27188696670995177,0.19202440217466318,0.20316928657960948,0.1717822131522384,0.19486410651541028,0.28837923535148824,0.23583941183378715,0.18525055746913952,0.21252921857780255,0.14262888153807776,0.1803297745172657,0.2526241404130701,0.24230122178097183,0.3433877995956382,0.157584107024259,0.21950608822858128,0.2157648274188017,0.12103871020688467,0.24039930320932665,0.26256737622222776,0.10814854589361639,0.2402141320718528,0.14638013011899878,0.2482958856695338,0.21394201654651743,0.20000733864530107,0.2562250179116653,0.24465981204926235,0.16224625039508328,0.08862861978123424,0.21372308961266173,0.24041083662815124,0.1606451684607752,0.1905550192358628,0.15467158307432038,0.23633122018595376,0.15747069758962515,0.19560215759827954,0.11642223768202205,0.15482823070660262,0.1991094051263367,0.2547206229965069,0.2010733448833792,0.23224429619339176,0.20212699464665299,0.2078581738324987,0.12385342310197553,0.21379382564145658,0.15087970438118906,0.17835003906699357,0.20980646730329802,0.1851636017114337,0.3091574432857821,0.19256918570539103,0.11797776795614479,0.17430758097420868,0.18533310973073666,0.23422882110918425,0.29706410131869,0.16224139626380296,0.16022706024101874,0.20784475062569976,0.22199244200824098,0.16528396252913863,0.20524907379245422,0.23612179176134235,0.17042093880182252,0.189379967788368,0.17724667281807022,0.15019614222796235,0.15249793041289256,0.24383540323101827,0.2020618572667501,0.20400273944328773,0.21209623438161346,0.15239076660603815,0.16505226664750983,0.2119988742710099,0.22837195303413563,0.17811953569541336,0.3553100609989865,0.30639051692903246,0.20197229365598415,0.21879879247449593,0.17837563022386058,0.25653068024759174,0.24085307519403035,0.1858393281167743,0.22711450113134724,0.18818188890056115,0.2058279428407035,0.14121862269984836,0.15844845884768524,0.24915208793420177,0.16837605165281058,0.2558903833413985,0.2060457039098882
cell7_HeLa_,0.2584269297628109,0.4113012244633081,0.2484342408139313,1.0,0.292857094816713,0.23487140817396412,0.26573582224345926,0.18687853969030843,0.3181478094096829,0.31741463210319826,0.3263124964525866,0.2592390846809881,0.21845197275630632,0.4125165385718387,0.307007983406418,0.3844812172076492,0.30424684534717117,0.2677248243686379,0.2921058975647166,0.30610220809213384,0.20448639646414807,0.2705677112665632,0.27653275787978115,0.2841768979465295,0.24271462844685168,0.42919785338451805,0.3347006868016324,0.3013263611069192,0.44959675404304994,0.1907407018052064,0.5094133588983377,0.28791562295601514,0.30048364339770717,0.4528346742251228,0.35489631477815836,0.34825748201899864,0.40100316692490506,0.24480405677075426,0.4484329172707735,0.23233317387509686,0.26577599464533286,0.2412844222003795,0.2958749115633921,0.23360526780116414,0.3028361063972232,0.3891789066202244,0.2804577444592744,0.26924420706589913,0.3750819038112346,0.33315152564235867,0.46822468629777314,0.3403461126578613,0.24486605037763598,0.28547785070534376,0.2783079400667034,0.34149490674352906,0.4061106423153099,0.2392069201155637,0.32049902167648914,0.3597799861823471,0.3410918049400173,0.44663230133615384,0.39451640939605853,0.5432855348939964,0.30703086088719217,0.36120046741098905,0.3660861936898886,0.2883277148999625,0.21235358561186132,0.3795830822174307,0.23499843054878367,0.3576404394055477,0.2337700820414516,0.3303540577780759,0.3071410434122035,0.22364717454556407,0.34154848933840787,0.3043905999689219,0.24423837157784015,0.24901490132860543,0.3764560880809786,0.39006665063036094,0.2453439538218946,0.31522960700008934,0.2067369193282413,0.29563529645252185,0.3401941008163482,0.29797043437299453,0.287823168547672,0.2643344186878523,0.31528140472131866,0.4206968294862337,0.20955694558799984,0.3889439872020621,0.27149966343415677,0.2934771333877306,0.17833300250425368,0.3416342596725904,0.2914833505180004,0.2877527087554174,0.30952029222894534,0.2525907185498424,0.41273077821866555,0.32885939945865483,0.23789462328062794,0.31159255845806394,0.3119772555925297,0.3107638813784156,0.46454168828121706,0.23187081967516507,0.2336463809605746,0.31437179396286563,0.3636980328499202,0.30747641015463456,0.33714402147221273,0.3906553002241102,0.2943140567711393,0.30592314694793393,0.3073500416732464,0.2539874543542028,0.24951370294289363,0.3853265868668693,0.31474948080755255,0.4249240474554517,0.4195873231514399,0.26753673161193,0.23526578718801283,0.3215649155368863,0.3073887877537048,0.3071577771975851,0.5531369366941068,0.4757761003732072,0.3531712418630316,0.2633642129761631,0.3304545784456477,0.39534385059374727,0.3534594699977512,0.26481020443098113,0.268116715688533,0.3071213556868135,0.2123054661987704,0.20526785263687938,0.28172169305471756,0.3746170381295877,0.35671694619165906,0.4232375262013485,0.24998264994875607
cell35_HAP1_,0.25677164054067,0.3289375614186129,0.19111142909800244,0.292857094816713,1.0,0.2598154263620887,0.1789486901209438,0.1643974081194492,0.18362732707060914,0.2785559743589882,0.1774727823576123,0.22495424669023353,0.15853853358906653,0.288662665238702,0.2984769675826286,0.2845143450541519,0.26856782202882373,0.25755503594310025,0.265253901260843,0.212605713480257,0.22245407697460345,0.17334711023807292,0.15967064317076543,0.21277878637785985,0.15606464776997178,0.26770566851506067,0.23599755632065797,0.2586780159358115,0.38117026849527136,0.26029960389990386,0.34822649439373793,0.23240541402263884,0.22255208378059127,0.36422381093516587,0.28769411536163214,0.2359702880354793,0.22445012823847982,0.18098363657257335,0.31507971262391515,0.18206009273723286,0.17242227838616286,0.25609418032461045,0.25020031755664396,0.2183469956885009,0.30489428677831165,0.3544560077981494,0.23187872881323204,0.2196406442167289,0.24996172731382013,0.28777254798797275,0.3357877151085133,0.2604724074397129,0.19160666812859334,0.2878644243328242,0.20083099114905864,0.33306843070829795,0.3694688586239444,0.2209818402199746,0.3148264370487185,0.1963813586448999,0.26213313683716133,0.34931508606858247,0.26333636074825667,0.40635509816122595,0.2006602408898433,0.28602451385971844,0.3402891160322956,0.23290630576355054,0.15339240753790329,0.34530897950388006,0.17028750453552313,0.3006960005432664,0.18076095741083947,0.27560051379402734,0.2202409420237599,0.12942658285915165,0.26780220366929813,0.24967801725684297,0.25399582989307784,0.19197853701750567,0.2710374868396715,0.32314809706779124,0.19737476820543132,0.16447239492303198,0.17443937151654773,0.19975133624717664,0.2828400802251663,0.1745362858251366,0.27391936646238946,0.2122463782455638,0.27736864572347647,0.20795177523850342,0.14183569518222144,0.3138347350878098,0.25906948304046784,0.21400803243579525,0.14816759254976228,0.24175573579253326,0.23132661848561756,0.22758288748109637,0.2726562840857652,0.2143815637955127,0.26353079563389686,0.2798956789554474,0.20411173913794994,0.2651235593616504,0.2712077028131561,0.1819068985891725,0.33561000128943197,0.2375090623999346,0.18927878638000098,0.2934319705584788,0.3134924107550843,0.26820070033489307,0.28789423895286775,0.24099958586072506,0.22793170776333554,0.23657232867530828,0.23733942229782656,0.18890237146314684,0.18156075914478786,0.2281138526753433,0.21880002073035892,0.29083984479906005,0.2656794620627841,0.2187451464074703,0.1908175654974356,0.2428759163647927,0.26022828031080075,0.2975561190058723,0.343320156118173,0.38051916641517075,0.21915096140494278,0.1897722052452882,0.24555835093518566,0.30904721709844535,0.27866804879385176,0.21590779749124922,0.20716820320317655,0.21524713606832988,0.23384866448319255,0.16206062664685128,0.2569561525787025,0.3467757627627925,0.25872771217829654,0.29064943651799385,0.21797215395862798
cell529_GM12878_,0.18420953286819375,0.1945491658016651,0.21207685018918762,0.23487140817396412,0.2598154263620887,1.0,0.1743781128569174,0.14852421058841,0.18505927821347323,0.22387903954964272,0.20952259516593938,0.25451304864606994,0.2076287800914039,0.2660284719247683,0.2073022594343565,0.2590308741115663,0.15897619363411966,0.190302294737174,0.19693071071933227,0.16430585017004662,0.13705066138034042,0.17638080750794122,0.15447120345280382,0.15359998077190742,0.08717616152379247,0.22271427939398641,0.2665143087723028,0.24900154743072797,0.2330837504574156,0.24343655949548396,0.26287621878985845,0.1681306734082453,0.18812894844823375,0.30199614982952877,0.24385108945873957,0.22305722495155086,0.23919553516054284,0.2156324923809459,0.2808261413324632,0.13614531368469734,0.15819689433603826,0.2054584406954623,0.17629224823832113,0.14048292948394783,0.22706661881209336,0.2709855279623839,0.17543877470443464,0.1953384640363856,0.197577351933497,0.3135544405220957,0.2591796946637951,0.20191342102007162,0.21380895797642221,0.18414823900940558,0.21904054959819977,0.23798491807906333,0.3058358428212694,0.16326300162798307,0.25100402446442766,0.17877107577491755,0.2285848664558105,0.3175588892668264,0.23393916580169732,0.29239640277947787,0.20715744617671045,0.21740663143400274,0.22097667066449533,0.1799864959640928,0.16133987965862862,0.2873181136319811,0.17643250287159126,0.2659355364061566,0.1534513628682811,0.24318449251200017,0.2083581768205359,0.13883768203938185,0.2842946783141798,0.21769842631171094,0.17494252798277332,0.180601541045699,0.2513465090503412,0.2588770254533525,0.19151910568215097,0.1675837852328112,0.17580220450329134,0.19267761541874537,0.20685543493106823,0.18925518932946128,0.24514042509816872,0.26221989026480386,0.2632974075335084,0.1610602469148598,0.16920089267027538,0.24805764760620486,0.19403635122831892,0.14724732574388652,0.18018726400927706,0.23990482535650903,0.18845178667097084,0.18360699974052583,0.18428407679398162,0.19561095486575414,0.19021157812625314,0.1967086162380409,0.1759126389292163,0.1913393551657192,0.14852507341422158,0.18037802039058556,0.25803752969894855,0.1858822297358055,0.20004601297819832,0.21602794153481933,0.23102448773186413,0.1613527673505268,0.18330496709190822,0.2147919530858493,0.24276906166263038,0.14848774924100785,0.24979482809696993,0.23956722997293317,0.217484370854818,0.19269546570907553,0.18601160431408315,0.2203788149067476,0.21639670924037213,0.14682672327700552,0.13357837220260982,0.1641327067381035,0.22696963952421534,0.23540768901647002,0.293064921406844,0.2986732045684047,0.21655235304090772,0.18740238422069241,0.17058007640357425,0.2908176810560679,0.22231363407498927,0.17753578745395754,0.23689063295365606,0.2380381425610814,0.18640072534783958,0.21442697167374009,0.20760594640660643,0.3055629902186503,0.2251339186655896,0.27711592934515866,0.19711327783510033
cell593_K562_,0.22988410229579792,0.22140008656386626,0.19696447713708048,0.26573582224345926,0.1789486901209438,0.1743781128569174,1.0,0.1510005424136519,0.18811240541873003,0.2969096428148399,0.2532736328334056,0.17847159578425725,0.1862674397988411,0.3297002212762923,0.27077586696942707,0.22301651652408383,0.2537473717097695,0.2467191196682563,0.24309041822157695,0.21229315488870548,0.1398320127505467,0.17635976279436708,0.2166255537763877,0.2715883256772552,0.11728041182341174,0.24185333911723583,0.17494733471245788,0.23398158716801246,0.3365604173563385,0.1204264687868207,0.2689095001154501,0.1830090981113459,0.27680518116940317,0.3227783704296277,0.17262780908023584,0.26475390620630684,0.19665707409531802,0.21488010468136792,0.26937996981725754,0.17659676877113253,0.19088777858280348,0.2482584451710108,0.18004474017614444,0.22070944500460454,0.29827785195785106,0.3833769951226416,0.23530535317212645,0.15847351016054712,0.21301811076710753,0.3710622583920352,0.2894352715448314,0.2515797195462736,0.1258882334215972,0.21027833261291326,0.2581309841197983,0.2500791230243229,0.3563531011872824,0.17157738910259568,0.26365102317072525,0.2766068415306039,0.22293489607239864,0.4126909081139282,0.28802342101315587,0.3254405419241102,0.23359237261400218,0.256923089742589,0.33636733964082605,0.1727080006174537,0.16309168920936193,0.3772092078701582,0.2624858798381546,0.3450528174062423,0.13151905458710567,0.2341713025912806,0.24512622561146977,0.22768923091962406,0.28997711672526716,0.3143813139501877,0.16245583128639726,0.15200079497820726,0.34031459960795674,0.269127402132652,0.2130173400704829,0.21521184009633076,0.16787006021548376,0.13950065194279676,0.3317265460446998,0.1854863027801751,0.12989720986967979,0.15849975265046293,0.3161339862379748,0.18405562957443658,0.1318232124292222,0.2807653556192493,0.1686717812841124,0.19526474385480763,0.13232160318402064,0.21762846053417673,0.2316580680073384,0.1466319993159581,0.23948955881845652,0.20527755436679904,0.24160651291486956,0.34007454761511186,0.1476693469914892,0.2614396124025687,0.17847393019764812,0.2299195181067451,0.2736011287187022,0.31618753843755537,0.1761644324093532,0.32629520649972327,0.2947969053773078,0.1681411168956097,0.2871486667284228,0.22974644004228933,0.23335860720610305,0.17765224768295387,0.24568598047423063,0.14606584389723917,0.24192929117927633,0.25965668041580026,0.26823002233396104,0.2503700897246286,0.24890926216861642,0.18563667417654597,0.20305282947787684,0.17063181434166785,0.2698180977714101,0.25090054933669637,0.3363161357862811,0.31795543113564184,0.24353769684040533,0.19643641892354785,0.28152555573011495,0.2476178675648409,0.31969953183919586,0.20884737669208633,0.16682189006711487,0.17378725612187895,0.25226305969075025,0.16795737627436416,0.26016539724309207,0.33680992982748315,0.22015134369646502,0.29429349373244656,0.23664786595887738
cell393_HAP1_,0.18582512699705953,0.27103457978502976,0.12433318335452875,0.18687853969030843,0.1643974081194492,0.14852421058841,0.1510005424136519,1.0,0.20457600083848432,0.1884662178764011,0.19041251938114181,0.12484503796311602,0.2596120129805276,0.1496656675732948,0.1154125448620407,0.09992441937199302,0.2008603136478554,0.1386181583904619,0.1863722876818911,0.16215293640727418,0.143541575391656,0.15571686263987036,0.06614635605609277,0.13133714403788882,0.13612157384217494,0.23917634550895606,0.2386001959644977,0.09348470454819366,0.2557123597927122,0.14828935068904234,0.21740239500980327,0.07065005097094151,0.14012345817142455,0.19651222673277594,0.19392103310815353,0.11087753678252558,0.14424686532820694,0.11676508226251486,0.1972344697397661,0.10590930465984412,0.16364944234880505,0.11395482044751044,0.11306621053635256,0.1255575709226085,0.20931610820167235,0.1948771205285819,0.07280920566365444,0.11379170916286115,0.14333800797227703,0.20015490709638342,0.2741432827331431,0.12623870149526936,0.08388148049742461,0.2065547827509105,0.12946138450362918,0.17413891360014008,0.2404800078205007,0.1806381524058776,0.14682345429747254,0.22225943797129422,0.21449187245020093,0.18955450763131365,0.24524832983554723,0.24477383937414746,0.12832665423689077,0.19603048407368504,0.16797629352549845,0.1646260606268177,0.13665687195319182,0.23416318784831827,0.18963555096601187,0.19313890770002504,0.16498776392959508,0.21731679315879993,0.15742672525749268,0.17441976713159513,0.12532581595784528,0.17025746420957955,0.13041680519672505,0.0990813391009951,0.21034236073613363,0.12775702051908522,0.1559210220983301,0.17555825422455357,0.05781306263739434,0.0696703482712199,0.17018289456165034,0.1094180575111078,0.12292140090262565,0.12308767888639753,0.18236068140612546,0.14789511125694926,0.1180875922894191,0.20306674028479502,0.13755728330140968,0.11317991779423461,0.07488074901386456,0.27016625107218045,0.19734935962859,0.17473528000887018,0.16751570288600162,0.21722865531432822,0.20995827083331564,0.16784484729194232,0.1777821695231703,0.20395344183169103,0.14855390067117852,0.13442243758319708,0.1734325295639756,0.17629780346553528,0.08935303316322767,0.20614573041393727,0.2150841981585549,0.12045931799620627,0.21120175218908765,0.19576551526221825,0.0859188971750321,0.16472707209222937,0.2545229154850143,0.07235625193962815,0.1037142550499541,0.19240060702414943,0.20338661580794637,0.2636508797023511,0.21025714389985314,0.162707371759798,0.14389677623549327,0.18087356754708575,0.14565305126795658,0.1522131598399978,0.26110026141494885,0.19736984790482548,0.155458907746329,0.13991166321830553,0.14130293045898046,0.21217456806732543,0.18839628225177282,0.08787466502245252,0.12638078264962058,0.13372081243612463,0.11344399699839261,0.1624740003080318,0.12882942482851092,0.21018935222640667,0.17456826388429625,0.19220592334105718,0.1209753168463031
cell278_HeLa_,0.18384237532375536,0.30714963677136287,0.20112109050984983,0.3181478094096829,0.18362732707060914,0.18505927821347323,0.18811240541873003,0.20457600083848432,1.0,0.2634941143708856,0.22536008940287383,0.22047172960745387,0.18208687062434945,0.2949520030155771,0.23761524495133693,0.35472465979959367,0.2507266558688716,0.20410409352618478,0.20328448987164624,0.20480875970765966,0.23315771524731027,0.22940833397745597,0.21269948522367704,0.24319315461580235,0.16160651520673963,0.36774892306353923,0.2832983517237062,0.29029767996290806,0.3548493540821679,0.21838701301252414,0.43089094336830946,0.19974400302878795,0.19954026461434227,0.4015493407821674,0.2557533014818888,0.27663515962444224,0.22621811944847037,0.2790681055915156,0.35755471896469054,0.19628630294518376,0.2635213321658423,0.24780909626526076,0.24227171949220278,0.1760148203870905,0.2725217721641409,0.33207211902158784,0.23947901467088603,0.21547914509137492,0.24109017637009755,0.34320503313784173,0.3336064624460553,0.2811057421213417,0.1934244834332306,0.28457641577521564,0.1731547623743851,0.2964931345572828,0.35865574349551455,0.22533699141667854,0.3336066510102631,0.29476226865653404,0.3053044659033084,0.3613677843035902,0.3290102677100648,0.4555240071655801,0.2776874370887777,0.3256899560660727,0.35017932604959856,0.1693919665557249,0.25114299705380005,0.3516166422597899,0.24899837685105744,0.29374849266863434,0.2003302645216032,0.28446662266921574,0.2769073741536849,0.20655927503766203,0.25833628047104945,0.31137357423259093,0.2412390784525542,0.3143611266224912,0.2933458760471473,0.3227544051613003,0.16796748825484037,0.2501922978703664,0.20547975710649782,0.14770037096478073,0.2735008319639743,0.23163871335089659,0.2011912775756937,0.23295618152094488,0.24557526295259363,0.3249397398915596,0.17056843141266248,0.3541925217392293,0.29157290460990754,0.19022049285593723,0.12587969826755754,0.2979953939476037,0.2023764024554822,0.2681036930605842,0.29235126664295824,0.20054619756508593,0.39772772830703906,0.24329393700736973,0.23806193055516517,0.22634365580165033,0.21411273054660254,0.20896925620134324,0.3293766754237327,0.296269177436428,0.1998520021999003,0.30229859634663636,0.353105676467137,0.3407679915107981,0.22489926540810654,0.2736608052886346,0.24063006523058192,0.24098018598952795,0.24004580803062625,0.21377596706058832,0.1921874418900676,0.3007679324294516,0.25221885257259447,0.3376395098542347,0.32898196390071155,0.2861969884716653,0.2418649672237623,0.26686092117310384,0.24024582202814287,0.25558039715450276,0.5124818116445248,0.3868969683455731,0.2795707716777912,0.2713105064150251,0.27171320031068696,0.28129885722231823,0.28019525660815475,0.16974244854122272,0.25529505375000644,0.2242878478268642,0.21635389519943296,0.16966258392221537,0.24332781988272092,0.3720644160254275,0.2999458928204949,0.3249913204833547,0.16334480355124192
