,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,2440.682605107102,1100.745196519072,927.4870086185326,2742.2479876815664,2296.48314911357,1636.3524693345257,2976.1443144519017,1885.4607578687107,1778.5082601682445,1764.3728859917235,2710.177007189402,2943.613861829104,2862.325839294973,2832.3417183255106,1715.370732854452,880.4757070929063,2459.940221107454
arc_pair_337111,2440.682605107102,0.0,1796.2210538291,2862.9895830941373,320.62047851717625,360.0066447082129,527.6643328442692,294.5546075998953,336.05030192885647,472.004551027908,970.9143693152557,440.8144370559642,248.46075939455255,552.0532181362478,521.9463327661389,654.5739597703255,2107.9224690341644,356.0146083828207
arc_pair_542791,1100.745196519072,1796.2210538291,0.0,969.6226269002459,1936.1758298759435,1603.474959570934,1310.1573797856877,2171.492017014349,1270.9997776001817,1222.174251542547,1711.2500408127248,1841.072942951569,2070.6813467783863,1994.9434445136221,1903.694796724669,1294.1977731009192,695.5934335300212,1796.075210261562
arc_pair_313438,927.4870086185326,2862.9895830941373,969.6226269002459,0.0,3049.4969842117403,2815.2408975504623,2161.4319988661855,3453.0161947281663,2259.232541600775,2039.5930060653097,1987.1703214239733,3163.1628841325883,3405.272490409086,3156.920310300235,3020.9775419218213,1998.4106886660848,729.0165407749467,2888.503945337364
arc_pair_624573,2742.2479876815664,320.62047851717625,1936.1758298759435,3049.4969842117403,0.0,276.53536613741505,583.5809949483375,222.6562350569247,355.0611308960035,322.4555487618038,901.842607287512,238.65238297133746,245.53595763478666,427.35873763663716,474.21629689480324,654.2607479960559,2245.3398769978467,258.2882560579679
arc_pair_144158,2296.48314911357,360.0066447082129,1603.474959570934,2815.2408975504623,276.53536613741505,0.0,315.6541428907167,244.67974022433032,273.97535042533565,321.40460035252556,1078.7240102585147,357.32019003525966,315.0184571284302,472.1589220697653,482.50855544334047,690.566410725419,1985.7798893641786,200.20702639970392
arc_pair_720681,1636.3524693345257,527.6643328442692,1310.1573797856877,2161.4319988661855,583.5809949483375,315.6541428907167,0.0,513.0833564949612,292.61360095438806,345.46720480434254,1077.0091388122798,581.9328460540551,552.8133637493532,733.4538694581744,758.2843209964137,706.3316320218687,1518.992903736409,473.32836959703184
arc_pair_588558,2976.1443144519017,294.5546075998953,2171.492017014349,3453.0161947281663,222.6562350569247,244.67974022433032,513.0833564949612,0.0,316.21968213561604,455.2283524471876,1166.2313244027587,314.02479978042584,162.16863963900659,480.2576354685372,370.3696552198121,887.4266715584911,2591.747479737862,251.82299707159177
arc_pair_450035,1885.4607578687107,336.05030192885647,1270.9997776001817,2259.232541600775,355.0611308960035,273.97535042533565,292.61360095438806,316.21968213561604,0.0,284.7465483019307,900.0986607841966,425.5285535159458,315.05822201266284,638.6894616524592,525.9048911751346,628.4031961896799,1583.7515178365247,342.2689170393844
arc_pair_384979,1778.5082601682445,472.004551027908,1222.174251542547,2039.5930060653097,322.4555487618038,321.40460035252556,345.46720480434254,455.2283524471876,284.7465483019307,0.0,953.0465411597105,376.64827128266234,495.67551583830004,611.3203877875748,633.5893742981027,575.6083447177939,1342.301419794998,321.32210034660665
arc_pair_131562,1764.3728859917235,970.9143693152557,1711.2500408127248,1987.1703214239733,901.842607287512,1078.7240102585147,1077.0091388122798,1166.2313244027587,900.0986607841966,953.0465411597105,0.0,1149.8710971028327,1164.0644902422796,1193.190664349156,1212.1349767564332,855.1546908890641,1669.3623822529134,1050.600641081327
arc_pair_119264,2710.177007189402,440.8144370559642,1841.072942951569,3163.1628841325883,238.65238297133746,357.32019003525966,581.9328460540551,314.02479978042584,425.5285535159458,376.64827128266234,1149.8710971028327,0.0,294.75260037846715,471.02567986623,506.5377455323354,827.4199897846183,2227.579267385899,337.3577106532688
arc_pair_16513,2943.613861829104,248.46075939455255,2070.6813467783863,3405.272490409086,245.53595763478666,315.0184571284302,552.8133637493532,162.16863963900659,315.05822201266284,495.67551583830004,1164.0644902422796,294.75260037846715,0.0,456.89250049089117,471.63567012843004,811.5655635158873,2516.776808474068,337.51874504634395
arc_pair_641885,2862.325839294973,552.0532181362478,1994.9434445136221,3156.920310300235,427.35873763663716,472.1589220697653,733.4538694581744,480.2576354685372,638.6894616524592,611.3203877875748,1193.190664349156,471.02567986623,456.89250049089117,0.0,482.8837121784708,918.040175325287,2340.3305248815104,434.9186192060881
arc_pair_703887,2832.3417183255106,521.9463327661389,1903.694796724669,3020.9775419218213,474.21629689480324,482.50855544334047,758.2843209964137,370.3696552198121,525.9048911751346,633.5893742981027,1212.1349767564332,506.5377455323354,471.63567012843004,482.8837121784708,0.0,1070.199862926107,2310.150549865939,416.3730343082708
arc_pair_22407,1715.370732854452,654.5739597703255,1294.1977731009192,1998.4106886660848,654.2607479960559,690.566410725419,706.3316320218687,887.4266715584911,628.4031961896799,575.6083447177939,855.1546908890641,827.4199897846183,811.5655635158873,918.040175325287,1070.199862926107,0.0,1502.020508385352,691.99944981814
arc_pair_89302,880.4757070929063,2107.9224690341644,695.5934335300212,729.0165407749467,2245.3398769978467,1985.7798893641786,1518.992903736409,2591.747479737862,1583.7515178365247,1342.301419794998,1669.3623822529134,2227.579267385899,2516.776808474068,2340.3305248815104,2310.150549865939,1502.020508385352,0.0,1987.6747299747565
arc_pair_149569,2459.940221107454,356.0146083828207,1796.075210261562,2888.503945337364,258.2882560579679,200.20702639970392,473.32836959703184,251.82299707159177,342.2689170393844,321.32210034660665,1050.600641081327,337.3577106532688,337.51874504634395,434.9186192060881,416.3730343082708,691.99944981814,1987.6747299747565,0.0
