,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,0.4694201672301718,0.5539681312169575,0.5331703771340698,0.47336354211898,0.43209635987764483,0.417695731620281,0.4560520908456663,0.3992587886836185,0.3968496268773082,0.5124506290266131,0.4887452976174469,0.45926554942076825,0.49729756251383794,0.5117360790075992,0.46612217640417364,0.46634568759813566,0.4468719874296947
arc_pair_337111,0.4694201672301718,0.0,0.3682703924121546,0.5230066861042892,0.09235474250112641,0.10195560513724268,0.14846902126647835,0.07598969141295914,0.10158527915099042,0.12642895044144445,0.22363238168871832,0.11531360791481443,0.060257356133792725,0.11160498488051822,0.12951684907936836,0.16763505854425892,0.36837586404440137,0.08972251338018052
arc_pair_542791,0.5539681312169575,0.3682703924121546,0.0,0.4422735408696307,0.3540793873440395,0.3231502839684153,0.3314883213289453,0.3521000563289796,0.25324299265563055,0.31462960354819824,0.4683493220030377,0.35316377454756864,0.3302338535218628,0.3820822855174074,0.3614336896736577,0.40149512893222683,0.400349695448648,0.3672146231402859
arc_pair_313438,0.5331703771340698,0.5230066861042892,0.4422735408696307,0.0,0.5106441118324124,0.5254220636357385,0.4534563850834079,0.5179385880338568,0.42330674043470845,0.4489537661472938,0.5051309350863064,0.5497887898301649,0.5075066128413431,0.5509891700313271,0.5315613279770471,0.4842067628813926,0.3898376206811257,0.5308968735897022
arc_pair_624573,0.47336354211898,0.09235474250112641,0.3540793873440395,0.5106441118324124,0.0,0.07386926444312639,0.12481517270013422,0.054760695061612054,0.09349537780425113,0.07255524405707173,0.18627287154360941,0.055578022946023896,0.061792662360980466,0.0730287154915378,0.09280536624789915,0.15220374248603374,0.3680936255628219,0.0582220415394672
arc_pair_144158,0.43209635987764483,0.10195560513724268,0.3231502839684153,0.5254220636357385,0.07386926444312639,0.0,0.10475111397770108,0.059959913302026435,0.07778524543528899,0.09181037978647781,0.22511236686625002,0.10116402136842179,0.07163021440850191,0.08495518353817583,0.1014397553360332,0.17264041239404743,0.3618094809555512,0.059873348363656695
arc_pair_720681,0.417695731620281,0.14846902126647835,0.3314883213289453,0.4534563850834079,0.12481517270013422,0.10475111397770108,0.0,0.11417529068016037,0.11198720559567463,0.12496700037374014,0.2505367856971542,0.1457075558762016,0.1093131072615483,0.13433252184925454,0.15561520928343023,0.20603226255349388,0.33590479758511693,0.12975686894209287
arc_pair_588558,0.4560520908456663,0.07598969141295914,0.3521000563289796,0.5179385880338568,0.054760695061612054,0.059959913302026435,0.11417529068016037,0.0,0.07066328611132086,0.08176306673046792,0.2068494302592279,0.08046362932318898,0.03687615409978086,0.0765050386864627,0.07591077193831906,0.15924290940902705,0.37752486752311504,0.052463062640361796
arc_pair_450035,0.3992587886836185,0.10158527915099042,0.25324299265563055,0.42330674043470845,0.09349537780425113,0.07778524543528899,0.11198720559567463,0.07066328611132086,0.0,0.09109876936879635,0.22931201309253169,0.12239078209401137,0.07022631042509872,0.12080888373735456,0.11534814765316906,0.16035797612342956,0.3002024040111916,0.09635716457364435
arc_pair_384979,0.3968496268773082,0.12642895044144445,0.31462960354819824,0.4489537661472938,0.07255524405707173,0.09181037978647781,0.12496700037374014,0.08176306673046792,0.09109876936879635,0.0,0.21482002020753005,0.10386948828758241,0.09388258422396793,0.11028862108006188,0.12400972282463524,0.14477564503638377,0.2945307672466013,0.08219811802887186
