,arc_pair_684529,arc_pair_206257,arc_pair_337111,arc_pair_218228,arc_pair_307657,arc_pair_694660,arc_pair_578116,arc_pair_307953,arc_pair_203062,arc_pair_197122,arc_pair_255622,arc_pair_139628,arc_pair_557730,arc_pair_610128,arc_pair_283483,arc_pair_370771,arc_pair_522221,arc_pair_624573,arc_pair_144158,arc_pair_115275,arc_pair_593564,arc_pair_708260,arc_pair_247784,arc_pair_511862,arc_pair_649551,arc_pair_270697,arc_pair_446116,arc_pair_148500,arc_pair_656372,arc_pair_664080,arc_pair_257072,arc_pair_547258,arc_pair_67750,arc_pair_720681,arc_pair_347280,arc_pair_588558,arc_pair_649403,arc_pair_599471,arc_pair_695283,arc_pair_724174,arc_pair_450035,arc_pair_726873,arc_pair_156269,arc_pair_269928,arc_pair_242245,arc_pair_384979,arc_pair_595373,arc_pair_295568,arc_pair_142660,arc_pair_167650,arc_pair_435729,arc_pair_653762,arc_pair_365022,arc_pair_716732,arc_pair_692544,arc_pair_134659,arc_pair_639703,arc_pair_632661,arc_pair_271027,arc_pair_493828,arc_pair_336359,arc_pair_731860,arc_pair_323321,arc_pair_462000,arc_pair_131562,arc_pair_119264,arc_pair_625567,arc_pair_16513,arc_pair_101269,arc_pair_176092,arc_pair_523521,arc_pair_551110,arc_pair_521750,arc_pair_532740,arc_pair_700005,arc_pair_474346,arc_pair_460240,arc_pair_594335,arc_pair_24655,arc_pair_75573,arc_pair_641885,arc_pair_292663,arc_pair_703887,arc_pair_22407,arc_pair_280409,arc_pair_172674,arc_pair_208250,arc_pair_713999,arc_pair_564013,arc_pair_149569,arc_pair_281486,arc_pair_27275,arc_pair_723396
arc_pair_684529,0.0,25.07672100104058,41.437910829503274,71.96032815629144,56.90898056640026,30.172726618891783,68.10839340976177,56.39910785327775,30.19382899703232,49.29713609041073,33.536726028653895,32.90761520299388,40.53205220764269,35.205220340070184,95.35624831595828,69.93735417355705,34.27845127535397,26.02531815352676,40.5095575347662,66.0553682400691,41.31097640905413,69.40159955187113,37.19840860652688,22.23890659644097,71.26426021985822,52.219083530888874,71.84394287182155,38.2429137194943,32.02457186166939,53.09776955703385,30.362361085830194,34.56870492715885,53.63884291926786,59.95900025004576,58.13732820820208,32.31269195594423,33.73117712819405,44.588397763953466,38.231697371799285,27.672487556097806,36.62149321313386,43.89754040362761,40.19144902867326,38.589139998776474,48.60112250854962,46.21526917498334,41.70338410235302,52.318649598694826,63.46731873193478,52.62104134799883,54.150880095464615,75.52861239244928,30.355584300555172,153.8754920871619,28.71497436564347,76.01933080883843,42.42853419840966,100.48465829010054,51.70278960153168,47.6465390277513,46.416743181654674,47.90435790090184,61.93483293767469,28.049234491184514,78.85222564584282,46.757289792063794,65.53613169151491,38.58404325846865,44.51615398649591,71.4668883387072,37.208846762150145,41.669919023577265,39.59216803155985,28.40987725371549,64.1375117940136,77.73215709372488,85.86177015064689,22.808114478337252,56.21790864483123,81.47716519480696,41.195357864055424,37.93654603589766,50.46064510380442,55.97491846819669,52.033922083642,65.34023188399743,48.913594032487055,30.283937829837598,58.99954330667568,27.86647960766117,40.0403540828888,60.655663121463625,131.3367608992886
arc_pair_206257,25.07672100104058,0.0,52.03815886884375,60.48978941175835,48.47165289410172,33.13513775218075,75.91003859743216,47.63400257308831,26.228332415479723,43.724050005591494,31.082745334503933,19.340084774268437,48.09911222227153,42.909519869940624,70.89202712489126,72.38810243194584,25.21878439289014,24.625827263722332,34.997458193395076,61.71451667321092,38.95005157655386,55.83402473496575,31.756409360818182,23.336937722407423,65.87186809809137,37.152939764324216,71.2284034540678,40.0482815853212,32.76219508492389,52.444779078371354,32.142403320636575,23.91726219133089,45.68984270617559,55.156205351393936,55.08672539415112,24.14346055843745,29.58077886589535,34.9857661011206,39.16205875563584,28.586949565157067,36.96298340511701,44.46211907307933,48.57701480386331,45.37159200540794,31.73862869024928,40.45111580435194,43.995515763759826,59.29836853757152,50.25819763404239,37.104150390697164,57.782955781475394,73.56748398622473,34.67604744170713,123.0133323273742,38.815851649590996,74.73456848764198,41.339090774655105,93.74313926747035,54.361631909372235,51.382599393650054,33.46978837981372,43.18696162632908,68.81162270566793,20.86373293697281,86.80243468156567,35.403783819183346,57.04430283607098,37.05894743027592,37.30085006753525,62.63289981750144,36.80429391875627,44.82437114628105,28.68201506305345,29.974805214002018,68.1335886333733,66.97684003601432,84.48056029088329,21.555734625797907,54.756603763465336,86.97824482380165,40.17858686728029,42.38909924394496,52.50719451432043,56.55690915214979,51.09677490872005,50.337815671863574,47.01688391056719,29.460324045667655,58.42706273971762,33.46120875783018,26.79317051209312,50.99285605443342,106.25998902626529
arc_pair_337111,41.437910829503274,52.03815886884375,0.0,76.12454689918958,95.22912501173505,45.601785572332474,96.14188373017096,82.05958981746618,39.09250916459435,56.78670589538238,53.81681047647107,61.08886294843974,53.779986975075104,33.1627463688488,130.16474121608402,62.15149845812481,28.557670376215132,46.57791546728633,58.361163720126214,77.84314955325044,39.66909207953057,103.22826205361733,73.3605564431476,34.11264031905487,78.56230256364319,65.03043861974992,95.65771648560684,34.49030099680075,29.593349326923416,36.088965225411314,26.42901976863179,32.74966790347506,74.7226564660139,72.55753162335566,95.61412912943037,25.86943764193129,48.509483519144936,44.87366978141094,54.22812449819625,29.45920800487184,32.337692340102855,35.7792361800871,27.977213701241617,39.09672337619476,51.76575843402771,82.49321809822429,51.26782329090359,41.935361077701735,94.3799096249472,49.721388425611735,54.469541741709094,113.97949506317264,25.763361027980462,208.84310487263417,51.471473650190696,67.51810048622002,58.947521385536064,140.46011676035752,60.509904049536715,81.72317844443192,60.47869778766925,57.167533216484856,58.84350496035171,44.80655769921412,86.27474682938183,60.796249026461304,98.9133519473574,21.949327141088133,31.560430142271834,76.41134472679138,59.756390450663474,54.442365657786695,72.3321336825911,35.07312706817604,86.57829288870279,102.98869026089443,127.19240661236793,36.07521998554959,33.94672678816394,101.18657737447005,61.896514512800316,37.22776951450126,61.18762886823681,71.6640961041837,67.96610521360688,87.18048344776668,45.310102252703324,28.45709663658489,85.81882663503404,45.75458338060139,52.98162357699814,70.50234966240762,180.67190230310416
arc_pair_218228,71.96032815629144,60.48978941175835,76.12454689918958,0.0,94.03927469465188,81.36662106251849,97.34138700682453,79.51224965649025,75.54388750517982,77.9281484643847,68.30839280353328,70.12699311931468,84.08217394268777,83.64949606153716,87.92146391406888,77.82277652994009,71.38357677019678,71.02882008003108,82.3644402060514,81.22911131979299,67.28041396205124,90.6677155820467,76.08154387152747,71.53992656465553,80.5748842568886,81.48820151142213,90.41838596200338,71.00562152040965,53.830538870688365,80.85687033878071,67.36800649058885,75.32188028871703,86.08238325886421,79.42029684884054,92.14331812882637,69.00768623103554,77.46205813536947,64.51498176477199,63.48351161275433,75.6869086483981,56.719338666901734,83.9734376827901,83.99886750888768,75.31341257256662,79.70001320827154,75.58115357196866,57.042036357343264,76.95070226123124,80.30157409653688,77.71859342383895,79.83574412375033,82.2950015861932,70.64408919854674,140.2735258901604,71.18815158670422,95.21219387737155,81.9205146191603,111.8393444921707,66.56687010997382,92.30913742324822,71.90569278081111,82.7069290125771,95.00676685718145,72.18377464357556,77.74292265155543,78.96097490141912,75.34761944500863,57.78481265726702,71.2669630119259,85.80246191341635,81.73006744558725,64.31323827434932,77.51366332406835,66.70519394813432,81.8040014322563,87.73027175975267,104.47651440526681,71.4979137376257,88.707774541509,99.87988892101166,88.64610362704053,73.8443926046853,87.59880961343387,68.34311237444359,89.46987793328495,82.81753690395297,69.41945889196921,54.2896490917656,84.2706400567165,81.04981998146465,67.32439889620159,94.66851823793765,138.64207436141842
arc_pair_307657,56.90898056640026,48.47165289410172,95.22912501173505,94.03927469465188,0.0,56.953411654190646,80.66913698375005,32.54407021827319,69.98574626519772,68.22774801080143,60.51905477041967,53.58800462005758,73.78656296620268,73.79623619788664,75.01628870220156,114.43359324590372,68.66631397002607,63.90509216987215,64.52786654094689,90.59583683893943,72.18304980068511,29.652283316638407,38.83540356861556,56.00474553434019,75.00010968938834,44.5299481881314,74.47926064856759,80.92639168959445,58.18381141275169,95.99422297104722,65.87443412175233,78.03192066862282,36.903585012264074,73.88413142367446,66.9589285997701,61.65173259977712,64.70173719268848,61.306968332709936,66.7719667007426,78.07939620154269,67.32147532796904,82.9517804237579,73.90798357931655,60.47912117530197,61.69401802999643,50.39973631107226,76.48704893115409,92.52637388991457,57.33239297102107,79.98878225557341,81.22948458151251,88.33933058563531,82.01984984804655,98.36998856338207,58.514393917675164,95.77205552762598,65.75098233238936,100.46153399315605,79.79554032131946,47.56671002748749,80.8821653741839,66.67888218173259,99.45904824722993,59.88398718116582,118.97918593517309,68.54274536220242,78.74571697763372,74.9095435826972,79.31023577281164,84.48753679272995,72.63574045292806,61.87370898782092,45.1040626653715,70.49183236320339,86.38264336390068,69.98773222276122,48.11311276863039,55.053411854174335,104.74786975130539,107.23870173035405,73.00433131470933,78.35438936046901,64.20674147594977,86.41339600005071,83.10331508072679,42.72082885497004,96.95207938406232,62.304795620972115,65.60211043429399,57.107710442898686,63.01062232120685,47.98368687103914,79.19972081100556
arc_pair_694660,30.172726618891783,33.13513775218075,45.601785572332474,81.36662106251849,56.953411654190646,0.0,79.92637737532132,52.48011683399357,27.258307401655223,46.23563201678783,49.0192487899191,37.50652635117673,44.40388908846823,36.61129452267096,84.01217619486093,73.31356074317642,31.685772280366244,39.934554831386265,42.75095820199474,73.57581710638571,52.52453600898154,58.16190034403048,41.97611588580206,31.18620402102297,86.31817729436412,44.05500388576142,77.52203524489383,36.01137604594852,43.220106562652035,66.2040122207689,31.88975212696182,40.447377723580736,55.330854477844404,67.97024474641464,60.99165883718811,40.712262416527714,38.96511470671463,46.13068843420304,51.124141423236,30.691341024615284,47.27668266540083,44.912803112597956,43.268645226491216,44.78808342768896,38.494028532304235,59.786902055156084,61.405302780282696,62.771208000959184,68.22652592277147,50.87720201538696,62.87870737491838,89.84418963887201,34.21467286411051,156.89102452618803,35.81475525151663,82.31654252110599,42.11385147472875,113.23970183953676,69.98033636332134,48.272758350246676,41.53367048173891,52.62563062526558,78.35842930727925,39.018038148945045,99.0102422045545,44.83560289459725,64.56014870495308,42.46255910780273,47.45685494647254,74.36424302657092,47.34660194798589,43.97197758540797,39.274900715389066,38.489641302963506,84.6133008705397,72.59486832157552,82.64006732048571,13.964136073171082,64.06238791426273,89.34694873716606,29.51912585672204,37.788030368670825,56.99672875718272,79.6520817811736,68.38814593233015,66.38867195607112,68.32579693610761,34.70162185424853,52.46108891276562,38.449102894376,47.10827121866548,61.961938316034434,126.25078329235487
arc_pair_578116,68.10839340976177,75.91003859743216,96.14188373017096,97.34138700682453,80.66913698375005,79.92637737532132,0.0,62.945167794365545,81.78636869661005,77.1488892820949,81.19461568148758,81.54673451322486,71.38535192214309,84.49152490232922,103.71743780843613,120.90938037191859,81.85848146267978,78.64897563950055,65.68387938509215,61.82591546911621,68.81561393079568,89.64640011058435,74.12539174945293,74.649013125788,67.0978041358241,85.40863692800538,59.62854652430302,90.29541924300977,60.79271037284069,85.95927656086548,79.87656450933996,100.01903196979546,80.69043308310339,58.013546345182846,47.85432159506627,81.83602727802015,86.80560280504349,81.46146945095296,57.46812513243775,94.93892597739615,69.4911217262057,103.79254189843542,76.03171163917442,58.420777610421844,91.17198179955975,62.55368112394824,75.2333545524466,96.22601552994284,91.19286643440824,101.86474995330133,53.84361786614932,56.778606631049286,82.23454677241892,116.33004795818951,79.46597239540651,86.47709576423358,86.91621500292473,75.58586172966139,73.91504367282593,59.267045227024816,80.47545718516002,57.07093198381614,100.23707940181717,79.55031187872234,96.52941033402435,92.35804459870977,72.52244015129529,84.54115838547963,102.68247003551696,90.65210476962005,79.15999349432178,51.165030424527885,71.94023348605964,74.2620501373878,84.62617079806071,81.11234891606566,80.62019778699384,71.55072240186527,106.35146097121913,76.11811606254065,91.36250769153514,72.66336356688849,87.73404589005409,67.29316760608926,94.84645618100171,71.15792775187586,96.41663953122722,69.44812993520789,66.89151938158608,63.26895609286565,86.24209661227947,94.85709757484992,106.07567692471483
arc_pair_307953,56.39910785327775,47.63400257308831,82.05958981746618,79.51224965649025,32.54407021827319,52.48011683399357,62.945167794365545,0.0,68.46828051218134,57.837875565919326,72.53810576207283,61.039574352333915,61.82152194962082,73.98549621864836,60.088649970084276,107.90855128355885,55.782182655019405,62.66198442069021,55.641336456000616,66.1390083717074,60.9813184111499,29.02225788031305,43.0571125362432,51.07426689575723,71.05669057969152,36.632974819877994,63.750797311096576,77.56644567723214,43.34527378810174,83.09606578406274,55.09623468414358,83.00727832083759,26.840240264979997,68.6228829148758,58.18376156618742,63.383142211626186,54.915417115263196,44.04101717767015,54.794322546431445,76.00045527035635,55.793014329767594,79.07770161938987,71.12939771923112,55.187378079065134,65.88642533748961,58.90523844710599,70.08348282694303,83.94528469566914,32.61478232625855,76.72984411566068,72.41354247470458,75.0106868096797,68.47230934320713,85.01650721833818,56.36686623007835,86.02722721483127,62.422560206791054,86.18903440020765,67.87431069473575,45.90372852589381,73.44941215396742,49.4114801116491,94.00052515772717,57.7422068653258,108.62140290766831,58.490196293800324,60.379831038865625,61.403832872416544,78.7617513617389,74.8744752747798,67.20305113409049,40.7971669431337,43.43808464594616,65.10382178126086,77.60575048278889,54.320036283415384,36.85562941219186,53.58124740357794,95.84064690151949,91.52882151808265,72.56960476138288,62.051562385807,67.56083822217457,74.32981847010267,83.66599999618695,26.072503073416122,94.45441787283028,48.378782144585955,63.455311923712514,59.89996813159366,70.42014136831085,44.57698741871199,85.57619911006952
arc_pair_203062,30.19382899703232,26.228332415479723,39.09250916459435,75.54388750517982,69.98574626519772,27.258307401655223,81.78636869661005,68.46828051218134,0.0,51.18398773902423,40.369962240738055,33.06056176232133,48.08765748407116,41.1076091210428,100.81825418793399,63.491207764888856,26.802109086638033,28.739103703384426,43.48803795344149,72.81092672458993,50.60024227443766,79.0919422985605,44.17904310232823,30.450475488221116,81.3280741192795,53.94862581571368,84.31308796908155,34.54097230493234,44.047508907000335,47.51563239325901,27.424812475710485,20.943828266549545,53.5437903527173,59.74381485869388,66.05549616032553,27.292171227113133,29.718951428774538,47.601335362390806,52.089172433549365,29.264959166183104,41.43664593672419,34.30174006558343,40.236900229719105,51.63084696173314,39.48736763427594,52.7741889822436,53.954991802491875,53.10408497483756,83.0956113903708,41.960917226316226,60.53544946162029,89.04472403005259,34.44414739051302,166.10271384593526,37.0505453843769,76.98104179056051,44.67617362339495,119.12223583644845,58.044087664811435,69.63237142636527,40.32338972867243,53.014853710181036,64.2579374487034,30.426850770083682,95.12245711094607,53.69190536380805,77.42491002428731,38.88280131584136,41.96345632253691,65.68049943284011,41.56024398541062,53.771966727913764,47.84358866149637,28.038211030021323,65.6466698512366,90.3488309285437,104.50502349853355,19.148929787868823,54.18667824430554,96.3999819049192,39.97577177521791,33.730598932929496,61.130245008478894,73.46841647061956,65.02951451118884,64.57475742710673,49.233836063948985,26.035071398675107,70.66915289108994,36.632428900470146,44.05686544429986,61.795927164304274,143.19948421106554
arc_pair_197122,49.29713609041073,43.724050005591494,56.78670589538238,77.9281484643847,68.22774801080143,46.23563201678783,77.1488892820949,57.837875565919326,51.18398773902423,0.0,63.368628914821,58.74589061951157,48.70128167374226,51.66336679886357,80.88668457763916,82.30988505012536,36.40501336588274,50.4306149037159,45.42540062522974,57.66961272637204,39.907318833467045,68.46746106735179,62.92064476452539,39.85660400911458,76.81860398908321,51.21117225544978,65.95238628723314,57.59560896667156,36.81505588739681,50.84413396549432,41.27090528067727,54.970697128032334,65.05926149465446,56.381109126276165,69.56691824072524,42.08214363992761,48.72113975122613,52.23206185244089,43.92779868450621,55.6452776721682,39.23228263809986,56.94115071305069,48.192936661043746,47.71418136386164,48.844582874015245,59.59930989032289,50.27606961663824,67.0060960341457,62.391826291655605,60.3759809824594,58.50970110385857,82.76981647329146,45.553971311250976,139.90681646834307,55.57804998234032,55.279678761306336,62.53274347451637,108.04995421533941,61.094145302743115,50.37865461480615,61.26024070768169,46.829758265560756,86.45568146697134,54.57887195207523,109.64562214538881,61.31439452803299,71.69540895626429,39.37136883226381,65.89648789906488,68.11018479825394,63.42905844272276,50.04495570771411,48.46429158497905,59.882843366448114,71.51758077891205,59.771795244500666,81.85634799037896,41.01210239218345,72.14351996631665,91.38857845897027,53.72735552550613,43.595964078875305,66.42233988108327,65.7894517014487,73.80198846002732,59.408314438619264,66.56167279370183,39.5530558292555,50.618966344819626,46.603392496834054,63.17314870482618,57.78442801702113,125.75586876056236
