,file_name,total_mass
656,arc_pair_415401,7.819787985865724
657,arc_pair_314978,14.915563244394171
658,arc_pair_256869,14.101741932149071
659,arc_pair_271649,18.497478906428153
660,arc_pair_358646,7.339852611514559
661,arc_pair_48188,44.607263482393975
662,arc_pair_609650,53.157595518769334
663,arc_pair_207889,21.373456859274526
664,arc_pair_345998,11.72449779170822
665,arc_pair_626810,21.702983685695173
666,arc_pair_609200,15.20449419545876
667,arc_pair_288779,92.45442377598977
668,arc_pair_655597,17.350554338017275
669,arc_pair_552207,18.516958446191452
670,arc_pair_675571,21.36272948987196
671,arc_pair_569507,57.43963697762769
672,arc_pair_684134,30.586799602345586
673,arc_pair_506909,13.684807153140865
674,arc_pair_502049,10.912700398712111
675,arc_pair_298283,13.886949594438008
676,arc_pair_719162,8.414325842696629
677,arc_pair_665822,152.16474161986508
678,arc_pair_34616,37.353025700492836
679,arc_pair_242596,63.16144216159081
680,arc_pair_88140,38.66920180535122
681,arc_pair_435737,13.116698129397632
682,arc_pair_269453,25.76307131649542
683,arc_pair_432508,43.756248439623846
684,arc_pair_188940,19.018357170255904
685,arc_pair_94499,20.942621289454774
686,arc_pair_298446,10.455983817349308
687,arc_pair_735332,9.194433339996003
688,arc_pair_145139,8.22545980574499
689,arc_pair_224185,11.577603501732629
690,arc_pair_230596,12.112792297111415
691,arc_pair_734489,12.443830321532324
692,arc_pair_417216,9.437346160350238
693,arc_pair_218510,37.111539995214926
694,arc_pair_80823,25.178885743200826
695,arc_pair_673630,9.253520371214762
696,arc_pair_309599,30.942711474151636
697,arc_pair_540806,22.272805740566582
698,arc_pair_268307,13.660482553109679
699,arc_pair_350519,12.976796174198476
700,arc_pair_280099,12.064883568967566
701,arc_pair_341308,57.20741215422407
702,arc_pair_693171,11.795257590556744
703,arc_pair_64622,11.423795144341103
704,arc_pair_417353,23.055855728596484
705,arc_pair_75033,10.621062348551868
706,arc_pair_395950,16.18731426036815
707,arc_pair_271576,23.06731845414445
708,arc_pair_503971,13.21257938234015
709,arc_pair_441860,14.699731138992995
710,arc_pair_644955,16.602375607469718
711,arc_pair_340519,24.19340413638904
712,arc_pair_370005,8.47873576574483
713,arc_pair_122842,17.832034548147327
714,arc_pair_190166,15.12623427975177
715,arc_pair_132141,15.573331619977726
716,arc_pair_135954,286.48151339202093
717,arc_pair_50957,9.084277750150497
718,arc_pair_37493,21.874141179390563
719,arc_pair_479366,21.76607057730623
720,arc_pair_157692,23.68731283324812
721,arc_pair_467682,11.259235732673599
722,arc_pair_588011,10.198789176418474
