,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,3.8548566419551635,3.3196691696782956,2.2775387990693523,3.8481275347367117,3.396936356825588,2.9477137330667516,3.7557857534364367,2.9874921089341804,2.9337053799054864,3.6470250651934832,4.0070693532526285,3.5801469197550815,3.9898875120652715,4.006457783942692,3.2339647706288357,2.5361840936071167,3.558271120168921
arc_pair_337111,3.8548566419551635,0.0,2.86238365446376,3.401120511592321,0.5735687781614173,0.7184561446804215,1.08111240159703,0.3550710585215507,0.4730652702418616,0.9938736575513638,1.311320568048055,0.7036034224138277,0.27708561177236535,0.8007360684005659,0.800802914677115,1.2354711867269408,3.132488365065228,0.5843157870147031
arc_pair_542791,3.3196691696782956,2.86238365446376,0.0,1.9940524225269167,2.686223819221964,2.346649484646262,2.0927132002550977,2.67766579126355,1.8193387876930738,2.1347893676338634,3.158602245917158,2.633249730479033,2.34092088376051,2.8256315002808328,2.645460904908171,2.648436104169445,2.257159801633988,2.693058571588055
arc_pair_313438,2.2775387990693523,3.401120511592321,1.9940524225269167,0.0,3.251980613570188,3.2545151329784225,2.3414826970609885,3.3362125285528763,2.430384754634198,2.47581198057624,2.7733083058399295,3.5306423237731406,3.0635877250750454,3.4791920903145384,3.2543319239611144,2.540892073457254,1.4300492867012133,3.2716266094201276
arc_pair_624573,3.8481275347367117,0.5735687781614173,2.686223819221964,3.251980613570188,0.0,0.5758410204379163,0.9934846868366491,0.43850713392931673,0.5957773797809984,0.5724241710146892,1.2937591130326993,0.438600028585997,0.4696115853977177,0.5835530844226932,0.7706971695671592,1.1592551890369187,2.8730578393745247,0.43910166963177555
arc_pair_144158,3.396936356825588,0.7184561446804215,2.346649484646262,3.2545151329784225,0.5758410204379163,0.0,0.807921532841019,0.4921293788782408,0.4754619849025939,0.6897928514947065,1.5853999622591215,0.8326499809828967,0.5570728376964942,0.6985536758375177,0.8629988761662182,1.2761084016174087,2.721298384085573,0.4446674262821446
arc_pair_720681,2.9477137330667516,1.08111240159703,2.0927132002550977,2.3414826970609885,0.9934846868366491,0.807921532841019,0.0,0.9183110686495424,0.705204858487346,0.849359875898295,1.6666670593899424,1.1719342824663248,0.8060182058452972,1.0881003623971712,1.2298039790807012,1.399888684327037,2.236629294737893,0.9939487921000923
arc_pair_588558,3.7557857534364367,0.3550710585215507,2.67766579126355,3.3362125285528763,0.43850713392931673,0.4921293788782408,0.9183110686495424,0.0,0.3961824167007372,0.6710707625685244,1.4354022715702213,0.673575979056081,0.27959628315882246,0.6512551452015243,0.6599961910271834,1.2483329001777133,3.0051396706095135,0.42390821277469176
arc_pair_450035,2.9874921089341804,0.4730652702418616,1.8193387876930738,2.430384754634198,0.5957773797809984,0.4754619849025939,0.705204858487346,0.3961824167007372,0.0,0.6010493155775891,1.3449716703968728,0.799927849795417,0.34262481036715836,0.831685434215188,0.7516944027911652,1.0173021190163318,2.2790714321887218,0.5939874334153041
arc_pair_384979,2.9337053799054864,0.9938736575513638,2.1347893676338634,2.47581198057624,0.5724241710146892,0.6897928514947065,0.849359875898295,0.6710707625685244,0.6010493155775891,0.0,1.4617087100446677,0.8380717651869873,0.7113651881669919,0.8879541044923751,0.9869057311414215,1.0258376699379694,2.035445788464062,0.6224357476497585
arc_pair_131562,3.6470250651934832,1.311320568048055,3.158602245917158,2.7733083058399295,1.2937591130326993,1.5853999622591215,1.6666670593899424,1.4354022715702213,1.3449716703968728,1.4617087100446677,0.0,1.490894754584002,1.3605193840839371,1.656259088593714,1.6686035138012776,1.459723426020743,2.775496753144515,1.5198634931249622
arc_pair_119264,4.0070693532526285,0.7036034224138277,2.633249730479033,3.5306423237731406,0.438600028585997,0.8326499809828967,1.1719342824663248,0.673575979056081,0.799927849795417,0.8380717651869873,1.490894754584002,0.0,0.5728439004969588,0.8148716607996633,0.8546403116928006,1.3544132297351015,3.1042571899516918,0.6937892537856549
