,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,5.122026821699989,4.0623400573360335,3.793884462816836,5.392270266531202,4.821446313483215,3.849049660241872,5.2340197872945,3.9077040998241923,4.0118402629107806,4.543160274515541,5.551669302366799,4.840722501024862,5.4519542964445025,5.305353034054789,4.081537578027495,3.1882829102924353,4.961868488912364
arc_pair_337111,5.122026821699989,0.0,3.6521824996185948,6.90793866534502,0.6284369963809453,0.7731255769323103,1.2287822075531147,0.3983901078998391,0.5696514550636907,1.0556977387576483,1.5086203783512988,0.7736815054762429,0.3158394615586263,0.8523105981866979,0.8432937109815963,1.3954086481093044,4.694974065225482,0.6306067345997443
arc_pair_542791,4.0623400573360335,3.6521824996185948,0.0,3.7376223311593297,3.6822445685995975,3.25491814462895,2.6490508379593862,3.6140967778411452,2.298385546417539,2.7794487980250984,3.7604380089370113,3.6140178379836976,3.108271834724475,3.774218028164937,3.438225785938772,3.176640583365007,2.9441153546011423,3.590007973146797
arc_pair_313438,3.793884462816836,6.90793866534502,3.7376223311593297,0.0,7.243603596680483,7.112346355945257,5.090706785726882,7.2276138260444736,5.216426918819499,5.6618177361915665,5.463663212570323,7.539357963571409,6.537608716726938,7.352956224379575,6.802405984938462,5.172754460709221,2.4814738093512982,7.059836198818047
arc_pair_624573,5.392270266531202,0.6284369963809453,3.6822445685995975,7.243603596680483,0.0,0.6177229382294832,1.2167770821233297,0.4672487002815762,0.7729145095402425,0.6683279837267216,1.587351009752596,0.47562947853166426,0.5363571177286308,0.617157178977664,0.8288272246108954,1.4291966024077385,4.7805548026457725,0.4811625154413689
arc_pair_144158,4.821446313483215,0.7731255769323103,3.25491814462895,7.112346355945257,0.6177229382294832,0.0,0.9917967559322611,0.5183955598372466,0.6332632846989732,0.7810319255256237,1.8535234060652215,0.8901814424747934,0.6177999915580523,0.7329399545434163,0.9116303816662525,1.5229759415291757,4.5143974727782155,0.48728792014750427
arc_pair_720681,3.849049660241872,1.2287822075531147,2.6490508379593862,5.090706785726882,1.2167770821233297,0.9917967559322611,0.0,1.1135264752166507,0.7974658678184634,0.9600224257278468,1.8366283086455042,1.4121169884623264,0.9425733884485467,1.2783104160907064,1.375638766831483,1.5357174985764162,3.35492785440907,1.1796960374783472
arc_pair_588558,5.2340197872945,0.3983901078998391,3.6140967778411452,7.2276138260444736,0.4672487002815762,0.5183955598372466,1.1135264752166507,0.0,0.5495505056827787,0.7563281393313243,1.709749453056849,0.7126780728145591,0.3238775023804521,0.6820659466108868,0.6939106803356199,1.4873883121453617,4.839207485139517,0.4493131722564283
arc_pair_450035,3.9077040998241923,0.5696514550636907,2.298385546417539,5.216426918819499,0.7729145095402425,0.6332632846989732,0.7974658678184634,0.5495505056827787,0.0,0.6756978281940786,1.5018103031572103,0.9983752108617685,0.4368694959426369,0.9947906800803495,0.8573004586046696,1.1130033115008486,3.3941172863002604,0.7348262810232209
arc_pair_384979,4.0118402629107806,1.0556977387576483,2.7794487980250984,5.6618177361915665,0.6683279837267216,0.7810319255256237,0.9600224257278468,0.7563281393313243,0.6756978281940786,0.0,1.6437475595244708,0.9508746553868487,0.7787312526403423,0.9758680946096236,1.0582238552184489,1.147902790685529,3.379985917624464,0.6952907347413647
arc_pair_131562,4.543160274515541,1.5086203783512988,3.7604380089370113,5.463663212570323,1.587351009752596,1.8535234060652215,1.8366283086455042,1.709749453056849,1.5018103031572103,1.6437475595244708,0.0,1.8027269329635143,1.5747730449130786,1.9259282668078286,1.8882660384125267,1.6435816337144271,3.932295959769073,1.781486517475674
arc_pair_119264,5.551669302366799,0.7736815054762429,3.6140178379836976,7.539357963571409,0.47562947853166426,0.8901814424747934,1.4121169884623264,0.7126780728145591,0.9983752108617685,0.9508746553868487,1.8027269329635143,0.0,0.6489185438991596,0.8650569818848162,0.9210922540035777,1.640072222056426,5.014550164415862,0.7486401722786091
arc_pair_16513,4.840722501024862,0.3158394615586263,3.108271834724475,6.537608716726938,0.5363571177286308,0.6177999915580523,0.9425733884485467,0.3238775023804521,0.4368694959426369,0.7787312526403423,1.5747730449130786,0.6489185438991596,0.0,0.7189900087476164,0.7121546069545356,1.2024984620460242,4.3406980448274135,0.5619611442114565
arc_pair_641885,5.4519542964445025,0.8523105981866979,3.774218028164937,7.352956224379575,0.617157178977664,0.7329399545434163,1.2783104160907064,0.6820659466108868,0.9947906800803495,0.9758680946096236,1.9259282668078286,0.8650569818848162,0.7189900087476164,0.0,0.8101365247066072,1.7631146434657081,4.849075157020204,0.6856934807633164
arc_pair_703887,5.305353034054789,0.8432937109815963,3.438225785938772,6.802405984938462,0.8288272246108954,0.9116303816662525,1.375638766831483,0.6939106803356199,0.8573004586046696,1.0582238552184489,1.8882660384125267,0.9210922540035777,0.7121546069545356,0.8101365247066072,0.0,1.7771390500755344,4.567572119356587,0.8049513699207567
arc_pair_22407,4.081537578027495,1.3954086481093044,3.176640583365007,5.172754460709221,1.4291966024077385,1.5229759415291757,1.5357174985764162,1.4873883121453617,1.1130033115008486,1.147902790685529,1.6435816337144271,1.640072222056426,1.2024984620460242,1.7631146434657081,1.7771390500755344,0.0,3.4053384789104317,1.310014032735784
