,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,0.4976527362497927,0.17013239073625114,0.1688506291341717,0.34680653123516614,0.1933501857587399,0.23262299641377499,0.27765599312837447,0.19422306938776449,0.18788301535955426,0.5288151765359502,0.48712137033593317,0.3188673305680002,0.3731353168985986,0.5960051308127423,0.23682676278304135,0.07460291312744823,0.23153571049035376
arc_pair_337111,0.4976527362497927,0.0,0.3920457870574934,0.37527517956860795,0.33270255590519543,0.4570635007513284,0.44823068118415943,0.22324427781137243,0.195879873485934,0.5588621952062764,0.3468104489741577,0.35325279176780977,0.13185619976849627,0.297492333467914,0.3892433621904857,0.38792615847740664,0.4871854160264687,0.3206470739980533
arc_pair_542791,0.17013239073625114,0.3920457870574934,0.0,0.10503148489079578,0.2660888111251137,0.15845963258755424,0.22269903839280897,0.24151352842579216,0.13555077346076594,0.18499481276539959,0.4619825397937126,0.37026682297307156,0.20134956489731137,0.2556510510591862,0.3751522427550236,0.3015361836823224,0.17593776557619145,0.1944949349439417
arc_pair_313438,0.1688506291341717,0.37527517956860795,0.10503148489079578,0.0,0.1768735148693943,0.25921464180694487,0.19385660835125762,0.22411590977990226,0.1678273654138025,0.10303640308021593,0.2902252393613173,0.32544641040292105,0.26416840021274435,0.27796272132275224,0.3321505486545816,0.22009713058619274,0.10593111438247975,0.21497522388482504
arc_pair_624573,0.34680653123516614,0.33270255590519543,0.2660888111251137,0.1768735148693943,0.0,0.2727317198761273,0.302035003281285,0.2506416483673167,0.24304949885770394,0.20959456140936794,0.2860375820898169,0.20998314515218522,0.2333442606421926,0.12021788884413043,0.3409381153800377,0.22486350571716396,0.21456523153340545,0.1490992410081715
arc_pair_144158,0.1933501857587399,0.4570635007513284,0.15845963258755424,0.25921464180694487,0.2727317198761273,0.0,0.276801353194062,0.26362776063179333,0.20648909913652946,0.30697520654057664,0.5559041897675272,0.4440709141887739,0.29920914005407884,0.19417832821842154,0.4139978675631003,0.3058863500686567,0.2359697856628022,0.11091971787158908
arc_pair_720681,0.23262299641377499,0.44823068118415943,0.22269903839280897,0.19385660835125762,0.302035003281285,0.276801353194062,0.0,0.2695860886933501,0.20602806386712172,0.2927470488646187,0.4798858100130223,0.42929939324711136,0.27201287192109636,0.2792856344213056,0.48813254642063986,0.3440308375064888,0.2560606741432805,0.30367867381478775
arc_pair_588558,0.27765599312837447,0.22324427781137243,0.24151352842579216,0.22411590977990226,0.2506416483673167,0.26362776063179333,0.2695860886933501,0.0,0.14053090895697679,0.28191609671445583,0.45023769388812285,0.36394229348952634,0.1296819444300005,0.17150080497298856,0.3164504194390575,0.34522055603058244,0.28756418383106264,0.2030610781244339
arc_pair_450035,0.19422306938776449,0.195879873485934,0.13555077346076594,0.1678273654138025,0.24304949885770394,0.20648909913652946,0.20602806386712172,0.14053090895697679,0.0,0.26763332132456713,0.4118281317346747,0.39954825462873955,0.1368780110190971,0.23376222845426764,0.31306649681968923,0.2843714253247629,0.249110572290269,0.1981886174002443
arc_pair_384979,0.18788301535955426,0.5588621952062764,0.18499481276539959,0.10303640308021593,0.20959456140936794,0.30697520654057664,0.2927470488646187,0.28191609671445583,0.26763332132456713,0.0,0.4824716959680387,0.39398617410669634,0.3543378233773664,0.31417133739312064,0.45670401298405483,0.2766736758696403,0.13245581509254167,0.24311711165275895
