,arc_pair_48468,arc_pair_337111,arc_pair_542791,arc_pair_313438,arc_pair_624573,arc_pair_144158,arc_pair_720681,arc_pair_588558,arc_pair_450035,arc_pair_384979,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_149569
arc_pair_48468,0.0,0.8313325848419229,0.5521656681177864,0.38863427677393253,0.7530127113600484,0.5509543974824191,0.5235126399541082,0.6752949831142822,0.48849610710573843,0.43715428248631744,0.9770424642018676,0.7845872729079626,0.6415214406363785,0.7757799316514389,0.9798086408315123,0.6074496453348517,0.30103934039513386,0.5790653263144604
arc_pair_337111,0.8313325848419229,0.0,0.7716830285247017,0.5318659373493173,0.3957527958302815,0.524548355154794,0.5671321303786452,0.24531409835621282,0.23109733595817528,0.6615744574660444,0.5603253999754852,0.46601068878103236,0.1616388846421474,0.47274353722754103,0.5434515483910374,0.5167722770540852,0.6715452939658517,0.3695172257421663
arc_pair_542791,0.5521656681177864,0.7716830285247017,0.0,0.28090600774925717,0.6187848375690421,0.45519096690894945,0.49045630641690824,0.6088326643444524,0.3770335209008028,0.47368887292118084,0.9871298839985713,0.6137685839152467,0.49162560091267266,0.6657322643870655,0.7255010623566782,0.6884361299148494,0.40175887324849047,0.585153790468697
arc_pair_313438,0.38863427677393253,0.5318659373493173,0.28090600774925717,0.0,0.3057255688502374,0.42869566240924606,0.31632247677924774,0.3953597158212561,0.2728439496882601,0.19449818742253008,0.4968898877157558,0.46474951565577527,0.36601555267289737,0.4471925026454677,0.503933172557622,0.344364995818352,0.19249497802693016,0.39203906459774235
arc_pair_624573,0.7530127113600484,0.3957527958302815,0.6187848375690421,0.3057255688502374,0.0,0.3672132759056959,0.4095954334063125,0.29945162986162954,0.30689930499331664,0.3118688612709156,0.5000788367103757,0.3096738134815436,0.27691909750847626,0.25300530230264606,0.4850118710932664,0.39110602277460876,0.3587995320568089,0.2317718745263004
arc_pair_144158,0.5509543974824191,0.524548355154794,0.45519096690894945,0.42869566240924606,0.3672132759056959,0.0,0.3818602973744807,0.3321989530444085,0.2546689994449228,0.4224729730833803,0.8212854856029155,0.5712542118484689,0.3664835347849722,0.3662134803169668,0.5664289172406165,0.5110607798923288,0.38444410519353506,0.19527705838564952
arc_pair_720681,0.5235126399541082,0.5671321303786452,0.49045630641690824,0.31632247677924774,0.4095954334063125,0.3818602973744807,0.0,0.39090343723553783,0.31567022785456517,0.3966456817154979,0.7781740810063729,0.5380047147670156,0.3447036649263495,0.4138599817145934,0.6323109242337621,0.5626826472355495,0.40345217875520173,0.43238824615095733
arc_pair_588558,0.6752949831142822,0.24531409835621282,0.6088326643444524,0.3953597158212561,0.29945162986162954,0.3321989530444085,0.39090343723553783,0.0,0.1865498728518974,0.3912475784546377,0.6723931762932743,0.46791418199577095,0.1683723079024976,0.3277019424681395,0.44025180316991447,0.5063565160464947,0.45453808145778074,0.2382124916858472
arc_pair_450035,0.48849610710573843,0.23109733595817528,0.3770335209008028,0.2728439496882601,0.30689930499331664,0.2546689994449228,0.31567022785456517,0.1865498728518974,0.0,0.3383216892861603,0.6407962094086234,0.45673283712317164,0.1689885043085017,0.4058094610395352,0.4400707005854246,0.4337086527939995,0.3541301459118048,0.2689081378459198
arc_pair_384979,0.43715428248631744,0.6615744574660444,0.47368887292118084,0.19449818742253008,0.3118688612709156,0.4224729730833803,0.3966456817154979,0.3912475784546377,0.3383216892861603,0.0,0.7090714953732378,0.4837995420435809,0.4259341352572892,0.45659312028336435,0.5954377143863105,0.4155909814601402,0.20277733869098083,0.32185330930956346
arc_pair_131562,0.9770424642018676,0.5603253999754852,0.9871298839985713,0.4968898877157558,0.5000788367103757,0.8212854856029155,0.7781740810063729,0.6723931762932743,0.6407962094086234,0.7090714953732378,0.0,0.615734906790701,0.5851056031512095,0.7179051390121516,0.8074144279806436,0.519544862068042,0.6219844854014082,0.6326479778751046
arc_pair_119264,0.7845872729079626,0.46601068878103236,0.6137685839152467,0.46474951565577527,0.3096738134815436,0.5712542118484689,0.5380047147670156,0.46791418199577095,0.45673283712317164,0.4837995420435809,0.615734906790701,0.0,0.33554687339582456,0.4051597794082276,0.5480721346169566,0.5426991935502858,0.4713052259666497,0.41112097775475165
arc_pair_16513,0.6415214406363785,0.1616388846421474,0.49162560091267266,0.36601555267289737,0.27691909750847626,0.3664835347849722,0.3447036649263495,0.1683723079024976,0.1689885043085017,0.4259341352572892,0.5851056031512095,0.33554687339582456,0.0,0.3048603032694977,0.47160640824595557,0.3767466385026732,0.4533076483388816,0.2551841139141743
arc_pair_641885,0.7757799316514389,0.47274353722754103,0.6657322643870655,0.4471925026454677,0.25300530230264606,0.3662134803169668,0.4138599817145934,0.3277019424681395,0.4058094610395352,0.45659312028336435,0.7179051390121516,0.4051597794082276,0.3048603032694977,0.0,0.4035796198530437,0.5507886518851386,0.4807813221070008,0.25688652724121536
arc_pair_703887,0.9798086408315123,0.5434515483910374,0.7255010623566782,0.503933172557622,0.4850118710932664,0.5664289172406165,0.6323109242337621,0.44025180316991447,0.4400707005854246,0.5954377143863105,0.8074144279806436,0.5480721346169566,0.47160640824595557,0.4035796198530437,0.0,0.7142757697551623,0.5681428665637007,0.41609906743828434
arc_pair_22407,0.6074496453348517,0.5167722770540852,0.6884361299148494,0.344364995818352,0.39110602277460876,0.5110607798923288,0.5626826472355495,0.5063565160464947,0.4337086527939995,0.4155909814601402,0.519544862068042,0.5426991935502858,0.3767466385026732,0.5507886518851386,0.7142757697551623,0.0,0.3973218094241747,0.3826249166109973
arc_pair_89302,0.30103934039513386,0.6715452939658517,0.40175887324849047,0.19249497802693016,0.3587995320568089,0.38444410519353506,0.40345217875520173,0.45453808145778074,0.3541301459118048,0.20277733869098083,0.6219844854014082,0.4713052259666497,0.4533076483388816,0.4807813221070008,0.5681428665637007,0.3973218094241747,0.0,0.3115773519514156
arc_pair_149569,0.5790653263144604,0.3695172257421663,0.585153790468697,0.39203906459774235,0.2317718745263004,0.19527705838564952,0.43238824615095733,0.2382124916858472,0.2689081378459198,0.32185330930956346,0.6326479778751046,0.41112097775475165,0.2551841139141743,0.25688652724121536,0.41609906743828434,0.3826249166109973,0.3115773519514156,0.0
