,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,4.276120704932843,5.364271729697986,5.276591376530448,3.1409300207934834
GSE152918_MEP,4.276120704932843,0.0,3.1501296642651475,3.5641252229916205,4.170521401459686
GSE152918_MKP,5.364271729697986,3.1501296642651475,0.0,2.007769404013726,3.765626688004403
GSE152918_GMP,5.276591376530448,3.5641252229916205,2.007769404013726,0.0,3.5524213446902317
GSE152918_MK,3.1409300207934834,4.170521401459686,3.765626688004403,3.5524213446902317,0.0
