,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,3.8654959163538702,3.1543669165253387,2.9875586483603436,2.4810005033386258
GSE152918_MEP,3.8654959163538702,0.0,2.302254195150165,2.804680649071412,3.6669583339107126
GSE152918_MKP,3.1543669165253387,2.302254195150165,0.0,1.3956915166599155,2.22374012016588
GSE152918_GMP,2.9875586483603436,2.804680649071412,1.3956915166599155,0.0,2.287551433853115
GSE152918_MK,2.4810005033386258,3.6669583339107126,2.22374012016588,2.287551433853115,0.0
