,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,0.1211851180760127,0.7252626844709216,0.5411657066954549,0.3052132292650511
GSE152918_MEP,0.1211851180760127,0.0,0.6041734896259441,0.43832202331138126,0.2997643651773665
GSE152918_MKP,0.7252626844709216,0.6041734896259441,0.0,0.37819889205756774,0.451309877156489
GSE152918_GMP,0.5411657066954549,0.43832202331138126,0.37819889205756774,0.0,0.22403489810779628
GSE152918_MK,0.3052132292650511,0.2997643651773665,0.451309877156489,0.22403489810779628,0.0
