,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,17.545196050672125,70.80456795898813,47.421787230160454,37.80511597573638
GSE152918_MEP,17.545196050672125,0.0,108.361289589038,86.28961119672402,79.90007788381499
GSE152918_MKP,70.80456795898813,108.361289589038,0.0,12.663432650642266,11.838630942916458
GSE152918_GMP,47.421787230160454,86.28961119672402,12.663432650642266,0.0,7.942333080387936
GSE152918_MK,37.80511597573638,79.90007788381499,11.838630942916458,7.942333080387936,0.0
