,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,0.9256396504912549,2.1461914749536968,1.5972631544062708,0.7082760417843381
GSE152918_MEP,0.9256396504912549,0.0,1.4905443236645954,1.2994930562272726,1.0359051572200006
GSE152918_MKP,2.1461914749536968,1.4905443236645954,0.0,0.6125270960190579,1.281258974636569
GSE152918_GMP,1.5972631544062708,1.2994930562272726,0.6125270960190579,0.0,0.8752056819686753
GSE152918_MK,0.7082760417843381,1.0359051572200006,1.281258974636569,0.8752056819686753,0.0
