,8,4,2,1
75,1.173073874999318,5.113810750000084,58.72957975000008,
50,2.22416075000001,16.292478750000555,330.83685883399994,
25,3.3712158750004164,33.00422287499987,739.8316290420007,
0,1.1055457090005802,1.7213295420006034,97.02418687499994,
90,1.0891121250006108,1.5397851249999803,8.344609708999997,183.09091808300036
