,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,0.8959381366553761,3.485418549210364,3.098164463097449,1.125923313403255
GSE152918_MEP,0.8959381366553761,0.0,3.7907833211284174,3.407377826031724,1.6199246373038627
GSE152918_MKP,3.485418549210364,3.7907833211284174,0.0,1.1065778814308425,1.5573191731813039
GSE152918_GMP,3.098164463097449,3.407377826031724,1.1065778814308425,0.0,1.163179135586017
GSE152918_MK,1.125923313403255,1.6199246373038627,1.5573191731813039,1.163179135586017,0.0
