,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,0.3680452016109758,2.091203513830178,1.486654274521329,0.887033520164964
GSE152918_MEP,0.3680452016109758,0.0,2.5181336339229117,1.7905600201079763,1.2202670744156991
GSE152918_MKP,2.091203513830178,2.5181336339229117,0.0,0.42738351308110434,0.5605876006929247
GSE152918_GMP,1.486654274521329,1.7905600201079763,0.42738351308110434,0.0,0.4900507267171282
GSE152918_MK,0.887033520164964,1.2202670744156991,0.5605876006929247,0.4900507267171282,0.0
