,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,0.6958562567332024,0.9634490808484661,0.7319469778024168,0.3116247401841412
GSE152918_MEP,0.6958562567332024,0.0,0.7665909159262478,0.7046648110152871,0.8983486736002807
GSE152918_MKP,0.9634490808484661,0.7665909159262478,0.0,0.1248659220854767,0.4068501810672793
GSE152918_GMP,0.7319469778024168,0.7046648110152871,0.1248659220854767,0.0,0.3256259284226847
GSE152918_MK,0.3116247401841412,0.8983486736002807,0.4068501810672793,0.3256259284226847,0.0
