,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,0.12068193207177802,0.3322036772028904,0.22897634523835492,0.10320705309724114
GSE152918_MEP,0.12068193207177802,0.0,0.35966252721622144,0.27536120091491467,0.25218722185340703
GSE152918_MKP,0.3322036772028904,0.35966252721622144,0.0,0.136301683300863,0.1898375230712303
GSE152918_GMP,0.22897634523835492,0.27536120091491467,0.136301683300863,0.0,0.14282876768850594
GSE152918_MK,0.10320705309724114,0.25218722185340703,0.1898375230712303,0.14282876768850594,0.0
