,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,3.0115948689785412,10.826320286960787,10.979429650915316,3.790438826483499
GSE152918_MEP,3.0115948689785412,0.0,13.139223404339766,14.051175018671936,7.026165666599006
GSE152918_MKP,10.826320286960787,13.139223404339766,0.0,3.062622837014451,4.139485822892697
GSE152918_GMP,10.979429650915316,14.051175018671936,3.062622837014451,0.0,3.4150508159694763
GSE152918_MK,3.790438826483499,7.026165666599006,4.139485822892697,3.4150508159694763,0.0
