,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,1.107250366128148,3.755379161671582,3.354616090713809,1.4025414850697127
GSE152918_MEP,1.107250366128148,0.0,5.6190690233885645,4.955034180955662,2.9831047069136774
GSE152918_MKP,3.755379161671582,5.6190690233885645,0.0,1.0281038349005187,1.1706016556422114
GSE152918_GMP,3.354616090713809,4.955034180955662,1.0281038349005187,0.0,1.1492072698179105
GSE152918_MK,1.4025414850697127,2.9831047069136774,1.1706016556422114,1.1492072698179105,0.0
