,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,14.354876457016065,40.64177389958106,36.693629107418914,12.834825577308417
GSE152918_MEP,14.354876457016065,0.0,54.49962547408246,54.70725215719206,32.97377054819826
GSE152918_MKP,40.64177389958106,54.49962547408246,0.0,10.93386691590026,16.259720817077348
GSE152918_GMP,36.693629107418914,54.70725215719206,10.93386691590026,0.0,10.803554427671958
GSE152918_MK,12.834825577308417,32.97377054819826,16.259720817077348,10.803554427671958,0.0
