,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,3.2709030542479964,2.1549866219619944,13.597380854952018,3.6593861230194373
GSE152918_MEP,3.2709030542479964,0.0,5.614517746485493,21.42373377988825,10.340829483643827
GSE152918_MKP,2.1549866219619944,5.614517746485493,0.0,6.926410654451698,1.9919112509024934
GSE152918_GMP,13.597380854952018,21.42373377988825,6.926410654451698,0.0,5.5679638766484505
GSE152918_MK,3.6593861230194373,10.340829483643827,1.9919112509024934,5.5679638766484505,0.0
