,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,1.0682703004613558,6.728147589320857,4.517571295927395,2.9485442107067033
GSE152918_MEP,1.0682703004613558,0.0,8.757409128373228,6.22829204530992,4.600644376881278
GSE152918_MKP,6.728147589320857,8.757409128373228,0.0,1.219163318592808,1.3109980404944237
GSE152918_GMP,4.517571295927395,6.22829204530992,1.219163318592808,0.0,0.9632634886948461
GSE152918_MK,2.9485442107067033,4.600644376881278,1.3109980404944237,0.9632634886948461,0.0
