,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,1.4970342666461856,0.9681711289377856,0.9145775153532415,0.7961570514132912
GSE152918_MEP,1.4970342666461856,0.0,0.8113620234514732,1.4122708453193509,1.4789928795220044
GSE152918_MKP,0.9681711289377856,0.8113620234514732,0.0,0.5653775918437798,0.6174282866630105
GSE152918_GMP,0.9145775153532415,1.4122708453193509,0.5653775918437798,0.0,0.6743834925782113
GSE152918_MK,0.7961570514132912,1.4789928795220044,0.6174282866630105,0.6743834925782113,0.0
