,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,3.8185686477270515,4.932007893923899,4.506846898790709,1.715088577644992
GSE152918_MEP,3.8185686477270515,0.0,2.642304731652776,2.486600214432567,3.799427186874645
GSE152918_MKP,4.932007893923899,2.642304731652776,0.0,1.1433919524970495,3.21261177071385
GSE152918_GMP,4.506846898790709,2.486600214432567,1.1433919524970495,0.0,3.073057067105399
GSE152918_MK,1.715088577644992,3.799427186874645,3.21261177071385,3.073057067105399,0.0
