,GSE152918_G,GSE152918_MEP,GSE152918_MKP,GSE152918_GMP,GSE152918_MK
GSE152918_G,0.0,0.32626026166723093,0.5670870759985297,0.4741499784066351,0.3946870227115402
GSE152918_MEP,0.32626026166723093,0.0,0.7320148811233959,0.5504738953841791,0.6622442116359001
GSE152918_MKP,0.5670870759985297,0.7320148811233959,0.0,0.8188884931997995,0.46512568817844857
GSE152918_GMP,0.4741499784066351,0.5504738953841791,0.8188884931997995,0.0,0.7112700717588931
GSE152918_MK,0.3946870227115402,0.6622442116359001,0.46512568817844857,0.7112700717588931,0.0
