,arc_pair_48468,arc_pair_337111,arc_pair_447717,arc_pair_307657,arc_pair_48188,arc_pair_542791,arc_pair_578116,arc_pair_307953,arc_pair_313438,arc_pair_203062,arc_pair_197122,arc_pair_27742,arc_pair_139628,arc_pair_557730,arc_pair_283483,arc_pair_370771,arc_pair_522221,arc_pair_624573,arc_pair_144158,arc_pair_593564,arc_pair_708260,arc_pair_247784,arc_pair_511862,arc_pair_270697,arc_pair_446116,arc_pair_664080,arc_pair_257072,arc_pair_547258,arc_pair_67750,arc_pair_720681,arc_pair_347280,arc_pair_588558,arc_pair_594469,arc_pair_649403,arc_pair_599471,arc_pair_718797,arc_pair_695283,arc_pair_551617,arc_pair_450035,arc_pair_726873,arc_pair_384979,arc_pair_595373,arc_pair_295568,arc_pair_167650,arc_pair_82729,arc_pair_653762,arc_pair_365022,arc_pair_716732,arc_pair_692544,arc_pair_134659,arc_pair_632661,arc_pair_271027,arc_pair_493828,arc_pair_336359,arc_pair_731860,arc_pair_131562,arc_pair_119264,arc_pair_16513,arc_pair_176092,arc_pair_551110,arc_pair_532740,arc_pair_700005,arc_pair_460240,arc_pair_594335,arc_pair_24655,arc_pair_75573,arc_pair_641885,arc_pair_292663,arc_pair_703887,arc_pair_22407,arc_pair_89302,arc_pair_464015,arc_pair_674772,arc_pair_280409,arc_pair_172674,arc_pair_492710,arc_pair_297765,arc_pair_208250,arc_pair_642267,arc_pair_149569,arc_pair_281486,arc_pair_27275,arc_pair_723396
arc_pair_593564,61.60105665135612,23.77474326175368,59.75285358388371,66.4996298911078,79.06184384188822,47.255236831252574,84.15437462415618,70.43875565895708,70.01954063167877,61.71866097675033,2.523837822330808,39.69130260169657,94.13704837801043,25.52103182938136,36.33748296279986,75.12363032883066,24.181492627893736,81.7981922983701,62.838609591577054,0.0,70.25342447793511,62.518959524972175,79.72174328873096,34.99245179710143,47.482629445482196,52.17420522899508,45.13360011708669,31.576824453991513,97.6310661939852,90.45728115939342,69.43823480743669,21.709982224886023,58.40745938367244,123.4469317925978,64.24349025144316,51.49491940015688,76.79718523828208,44.390457799881595,66.98198188474153,115.92741974913542,85.38433023523883,64.86036542474658,29.13767860890347,24.91137627654327,41.4383461741484,61.44904102510069,33.50362379895627,31.44595023852888,73.06717558890946,58.61043877433863,78.63080414625811,59.25710538157369,47.497474720249706,21.391527844561555,58.48607481151894,97.57921652097191,78.30734496698362,42.423589950020336,13.556071669221382,22.393827878484494,87.87371422167993,100.94329220463318,59.402446531105,26.52618514190893,93.73634870419177,88.45968346715952,88.67850267108685,38.048203080191435,106.22934188011497,21.42538242021995,71.63021919313802,60.19582283714385,72.655924440094,85.88714581230023,68.72866321750823,100.38439309266782,132.81663766272345,126.87326306007769,97.75239159012773,93.80627636221558,28.709721496770534,64.81007855288576,51.78601993563489
arc_pair_511862,5.223314523093639,52.15464935051356,5.212183964892018,19.52616899980109,13.793482115621972,10.49597646507713,10.288064617018208,5.895203550128464,5.361566425618188,9.13164335170869,74.94798635915225,14.894248014135634,9.149664458704514,60.47385407726172,22.60740766383529,6.239140648927605,46.88583910678485,2.596332407695358,5.319217732643564,79.72174328873082,6.478029291387457,18.161365625752158,0.0,45.05732160752218,8.0035481087894,14.016097201474592,62.256514930323306,25.8510617406277,7.811492978883233,22.134600596081327,3.598877261842101,49.12787793350034,5.777788519564665,25.27711057746149,5.983496062663493,8.213529210781925,9.3421047887162,19.70176991340661,4.306612522813419,28.794192148936872,8.88521187403011,4.29749431461336,41.78510801488062,123.1323929350996,10.621285705302922,6.248415932801508,29.99841185513811,29.947031649234052,2.4816449453680476,6.228132055007422,6.74670200678184,7.208186455691599,31.019551664945237,40.327132998911345,4.84026503711819,15.427676842957508,11.879015162997412,33.658398627768,56.8727733534691,39.11951487617952,8.822231825651583,25.383173233557333,19.9184225679211,48.83867765297055,15.15379949993817,18.34780327412087,14.096295314921539,33.556917754358366,13.255822188486823,32.30939715232832,6.830525426352898,4.244719308969216,7.158134071558834,23.71659514172413,13.285143893588437,27.39340630536479,46.871793975253496,48.699220297572175,21.668268403805726,11.423354341848691,38.579565616453486,35.206262733354215,20.673118925849508
arc_pair_257072,58.33565914207429,10.707334676602587,55.36275460506175,28.01439961262831,77.57481569608693,35.44566135476525,73.65108411802163,45.266916006649055,55.831764952113915,57.517238108218095,52.778973325894036,34.55526980463728,84.78579552791228,8.255777899169225,26.669323201532915,63.76462941740561,14.90480998415925,58.38692555162821,45.60637302756813,45.13360011708667,41.60184980925052,24.550387353754758,62.25651493032315,5.864837128092317,42.5198160840573,35.99763244969225,0.0,30.102333465110725,63.3293200152434,91.6635836520656,60.95386494481134,18.246178373120735,39.72376237118499,98.88995094040732,47.88003776896043,44.39069218041329,59.203824332437215,21.800872416061562,48.97340048066768,96.72656509721156,65.49753028746251,54.91187933172234,20.518236439375187,46.74393628817593,35.2327102576618,41.87830886678613,26.29949357305873,19.778355375049696,56.771750237913515,54.84737563017432,66.10478775879994,41.42238040991108,14.36272305521349,27.086116410865564,48.98161120859757,88.06266198742755,63.910442486421864,12.908694640046747,20.618466477911994,21.301182704502025,78.84731179532382,98.69216275261233,24.206371205178556,12.742975629563768,82.55040162045069,87.10856823309088,74.33227694839823,13.629924429875041,83.77909175825752,26.252864794088765,59.6883150055221,54.10684705249926,64.7968981762977,73.6872724489244,32.684532368290796,96.90891472558418,132.3022943263705,129.15458296975993,88.44539339120537,68.13437334764434,16.87499724993703,14.965544061512455,19.28073275547425
arc_pair_649403,28.156137206863463,90.04825877567626,30.07101719127134,49.992870597082884,14.846518953307395,39.20108888822078,10.988537790978894,30.39982908659388,18.331979286089236,22.263420002592543,111.40745673573029,50.007054541763196,14.187305227293944,98.58687549878708,53.89440408323827,31.67998444450841,83.7564995474727,22.82320751856479,34.30818054334168,123.44693179259781,30.33601643338204,49.43052963722491,25.277110577461432,79.5402762884185,36.09488445222797,45.19424906178046,98.88995094040718,59.849299170838094,20.147724859669378,8.877853319013743,22.138379121721858,84.46729187584306,28.892191576236446,0.0,22.51612736138974,27.792470532994972,13.48747356328256,50.38450776756842,24.290352986194662,5.940300744455875,12.171655340716036,29.923043976663042,84.24253946723385,170.11415548037488,40.53292354561755,29.39954355065282,69.30123812899132,62.13302296938175,26.330354169572548,32.31712899906537,20.52101993110322,29.555045196697534,63.114658435755594,80.0820958706723,32.60976093392884,15.19704770178527,13.442705067297553,65.60961657260438,97.61226106965557,80.44943289321783,14.246455080916332,8.864035352608362,49.16494118255187,84.80130514778938,10.076231563510136,16.50287449784363,10.768091880365107,67.3273201352752,6.492769780186684,70.69363726490961,15.493895947520693,23.342701581135525,16.105033064690968,9.928659044384153,40.55133638734691,12.010755933704752,24.87322523002168,30.98249043383332,7.235570310999697,9.96742407272409,73.57610807172156,68.32650032721227,53.56936558374973
arc_pair_726873,28.6190068442454,86.05674898251458,30.214169204033524,52.14990454011109,13.239774850989853,37.94418732020816,12.369586703633088,33.84744680738167,19.740087917151886,21.9676725096626,104.54067329844817,46.74603497491343,16.40072397188391,94.9670390581726,51.02947049788066,29.71055303848862,80.36650401592914,27.771341599808856,35.98377748861841,115.92741974913532,33.77568571186584,51.69343813337994,28.794192148936872,78.14077717403428,33.94577794832405,46.221926399398164,96.72656509721145,55.02503927318047,28.086617128375917,8.958053516543062,24.13162762306302,81.58315204733512,30.52514759249712,5.940300744455865,23.777265532563256,26.261444146758997,16.685960204526832,49.51284823796997,27.51952831391753,0.0,16.66211981547116,31.602461882074874,77.19290985687371,163.433783888009,38.37580880446842,33.38364422369495,62.91808296323028,59.68570848935687,27.373886627249078,30.806708527990786,21.701981229915805,31.216809826934778,62.985943150147854,73.70620423921663,32.87926773801797,16.25335786314376,14.209111416477173,64.71938809428553,94.32367685888651,74.0973700299407,15.238185540617465,8.396896593618424,50.49980771383746,81.82711002989224,9.761847357816201,16.77480440991168,8.834937755711616,65.51743941129754,11.201554743165067,65.45064312646112,16.605845105958544,23.94914961017134,17.183758887242007,7.382618101191258,43.55606979195509,8.670665054756826,19.96687265191533,27.8677528686288,4.550448582007867,14.883810557529225,69.00639702651165,68.19800216662539,54.40804342521953
arc_pair_365022,24.508538064769528,15.960427755090693,22.152554024622713,19.984567105911534,38.42172854985855,11.116723901793902,38.733997684039736,22.206468819809277,27.62966001288746,24.104273278327867,34.35136998462438,8.149546284438557,44.0886717833604,21.504591326236792,5.2463950673397495,28.93248660911398,12.185543824922668,32.034551548114266,17.754068262752213,33.50362379895633,23.21257088121809,19.53966353787616,29.998411855138112,15.67266901847885,13.769928366046743,12.577321875784593,26.29949357305866,3.255538358292321,44.46225765053861,52.029494143999976,27.856839936940602,13.395656181111134,20.228322884868316,69.30123812899137,23.881979045880232,18.32276140762147,32.76856841778446,11.891286350553328,23.265772593463023,62.91808296323033,36.75685906571176,22.419865855046943,6.379404702369852,71.76459709620562,11.253855874384843,24.431708149530014,0.0,4.648777008187364,26.764840346576264,23.72458158083686,28.00815269314968,16.80769419999483,11.759248664196436,5.010407233629927,17.19985212468469,48.37212390634906,35.49237117140267,12.84507310268523,17.171498977118443,5.328868052009295,38.52775233651483,56.619399637243006,17.342308175780165,15.951797120352042,43.633413703458814,48.153595975163675,39.91982426248951,12.865301652124455,51.768079002670255,3.910815248268905,30.16246899237216,22.95154532339037,31.82054927044095,47.63406724641207,20.59757915440112,56.46970718538088,82.5709648780802,77.41598901852298,51.130034180004465,43.37171544726054,7.319556849294968,20.50994990613214,14.000660170409084
arc_pair_594335,43.793994265364425,2.9211969646321565,41.641871244081884,22.112101705187357,59.81799725690684,22.928973122540558,58.359930405621235,32.6647937004567,42.67758667644495,40.68030649947651,29.480247590079802,21.013310008875983,66.16467197655712,9.176012361013626,13.519036633014023,51.18420306776957,5.095612103659115,45.50425006157742,34.96566545611391,26.526185141908904,30.23195420315975,20.97956378844624,48.838677652970546,5.0012845491415625,28.573676325439305,25.418981481696694,12.742975629563757,18.218469164592687,53.70166792088832,73.20520311080328,46.31597482620021,9.374075864751635,27.89041287412164,84.80130514778942,31.95347891564918,31.8890414173183,46.03575333155678,12.86746557340708,37.3268151086032,81.82711002989205,52.109293226018785,43.401088406068986,10.840038465251839,41.01234313371944,22.069355741835697,29.99911495812534,15.951797120352037,8.672722013621708,42.18721721217621,37.13443967121835,51.118583970963236,28.51373976153311,10.785353053897976,13.353789155886384,36.387868219046986,73.7354475989165,46.83474723136842,10.315712434717767,14.460314959003318,11.01479240199514,60.76759435932527,78.85898529089805,19.164292219248825,0.0,65.43737836096223,69.9285578030109,56.43957431771862,10.665292684062807,68.34055222019427,13.96252107221384,45.57685521440275,38.15816923981142,49.18781073564437,57.582781506650846,26.999727793061897,76.98434488610414,108.85031014873513,106.98864431290514,70.97947685148876,55.54485032517792,6.766028539061936,19.475382855777397,15.293870445745673
arc_pair_641885,15.131059887140607,61.62568316252661,16.389821464005188,32.45186333678324,7.416513973747895,19.922486384136885,6.256011537017237,17.24261640650379,8.739422874992824,9.875514829971824,79.89311975542033,26.411525930317833,8.55523721298845,70.79494225412293,30.593114021087132,16.795667809082577,54.89869427081897,13.859520622528018,17.869754371396876,88.67850267108695,17.136473268648096,32.874634883305376,14.096295314921546,55.00394120902456,17.269769391039592,26.029442535696493,74.33227694839815,33.60458463074379,17.028201642328064,9.97295753511006,11.54228192330516,56.32677848815293,15.775862279092287,10.7680918803651,10.483991242179204,13.40724190363118,7.686080516516816,30.318576018552832,13.034047165398873,8.834937755711602,8.122067789160296,15.69694309368234,52.742535813089695,137.67209995879833,20.776815332151,18.603660150929446,39.91982426248951,37.64252190193548,12.30101454631315,15.475582530464893,8.356882808272095,15.052806517467802,41.765466580341375,48.587629446275784,16.850266053242493,11.576956633497456,7.150119611305707,44.21992386844568,67.16160316698075,49.067533845922966,7.060533569462585,10.359142596875675,31.048351981053532,56.439574317718495,5.15472547810552,13.101411862865804,0.0,45.74986983015854,7.23067780099399,42.32709184966045,7.362539312945586,11.22361105385544,8.146327482474307,6.613749047673919,25.41401524518865,7.724436793428144,21.702912836445552,26.227653236504022,4.870150277108184,8.687682294015683,45.87860505079542,48.15674726663244,33.881298195590006
arc_pair_280409,21.45531813561003,61.21789291093992,22.990874488934494,39.4873431231329,10.750748744416187,27.05919467446302,10.006647674740496,25.733416165882357,15.079707575261239,14.708997553595545,75.61029137875379,33.89452730208799,15.040393893867831,68.33285732804393,36.18349982640583,27.041434144661007,56.656076261820104,22.23499503564265,27.918482870460547,85.88714581230026,24.676630345387313,37.91273495640565,23.716595141724138,55.47967054541473,24.24165097111195,35.1235252069407,73.68727244892443,38.63049324088584,23.69899450433757,8.351792051824026,17.874075581118895,58.704144875312785,20.728268169525176,9.92865904438415,14.946692210882004,17.76320915761339,11.972840629671985,34.8118652866049,20.817777109844354,7.38261810119126,13.858655142733832,25.292250103431662,58.24418150195819,127.24902745376664,26.88029321948184,22.671659175424228,47.63406724641206,42.15173682029183,22.039429883072927,21.09931028601742,17.748386073823493,22.173522359862577,45.84739120456829,53.76353832580625,24.211018754380603,16.524037271086613,10.209642464977883,46.26785907000585,68.91913626607898,53.841115145436355,12.801703299644071,9.085949507405699,36.927728343192754,57.582781506650825,10.714899290546324,14.200898551301309,6.6137490476739265,47.80645413151407,12.471653025224263,46.261458009665276,12.272277608279168,17.231359490487826,12.881589276655333,0.0,33.142416394967356,6.462169203614539,19.69857392326933,25.701942502281575,4.414491089298802,12.860642172918629,50.69345082634885,53.82066231680758,39.76214958179475
arc_pair_149569,14.674809423171462,60.02787139080058,15.917595782827366,26.539979315155378,10.466124785479327,19.83707133845785,5.659163114723832,13.344608426271137,6.508482764406138,10.066938551344164,86.49811264056058,28.178642075279896,7.198142824415033,68.76241132993722,31.20533064624849,18.45604310093242,55.260441366883676,8.543790903693885,16.383907100995746,93.80627636221563,12.892856726111182,26.17494732573417,11.423354341848679,51.14230354759565,18.658029906635882,24.556709009030794,68.13437334764426,37.37310798458224,7.958472819860318,13.937703297088486,9.87046593580709,57.64388789230297,12.19323200567747,9.967424072724071,9.848299947736788,13.089805771650974,3.1253301050623685,26.646063522535993,10.361759221037552,14.88381055752925,2.7649796142558993,15.407740082460066,56.23702911877728,133.39517182419593,21.155199351669186,12.497881912798642,43.37171544726058,37.70015120186206,11.471840513725855,17.866711183375937,10.836178769505338,13.182773145776084,36.40814952854713,53.663222270351966,16.95606343095617,12.534222227667936,4.915652997329893,39.25215747578743,68.89374031516724,53.52475814188004,8.5005742919311,16.604525694036738,26.315149137360812,55.54485032517792,8.182336296377281,14.593428104410599,8.687682294015689,40.56960123053361,4.832848149511056,45.81246536297977,4.593944468515058,10.448212668630903,5.991588706650051,12.86064217291863,20.127911775109133,18.25253653737717,36.38104756417123,40.83976760021366,12.531678986137207,0.0,47.04842501552855,40.98972272907179,28.92546868918453
