,G,MEP,MKP,GMP,MK,MPP,CMP,ST,LT,CLP
G,0.0,0.3012260810910411,1.0887055788254054,0.9571002262720788,0.4234911250855213,2.6383323642653984,1.17157752449983,2.0061053777073994,2.1915231192408426,1.3658161227882073
MEP,0.3012260810910411,0.0,1.1072119041399693,0.9602838755094174,0.47546115114645693,2.6461390529376385,1.2311671370094295,2.09345159673015,2.184434601348666,1.4332919204504342
MKP,1.0887055788254065,1.107211904139969,0.0,0.4399883993398924,0.5988762837287426,0.9212292017793973,0.1581367774351054,0.5573207965595197,0.6082609276650336,0.6426224368390787
GMP,0.9571002262720784,0.9602838755094181,0.4399883993398921,0.0,0.5024376899154203,0.9806876182578272,0.3870358083957842,0.7475948142561094,1.1261841962498154,1.0299732660504797
MK,0.4234911250855215,0.47546115114645676,0.5988762837287427,0.5024376899154205,0.0,1.656973527178552,0.6150306123771987,1.227232005632844,1.4068379011854204,0.9793367627562608
MPP,2.6383323642653993,2.6461390529376394,0.9212292017793973,0.9806876182578269,1.6569735271785528,0.0,0.7955414312084013,0.4265970648015811,0.7980170447683885,1.621132757263796
CMP,1.17157752449983,1.2311671370094295,0.15813677743510543,0.3870358083957842,0.6150306123771994,0.7955414312084015,0.0,0.44189294765566,0.6278448726776488,0.7020060298787685
ST,2.006105377707399,2.0934515967301515,0.5573207965595163,0.7475948142561087,1.227232005632844,0.42659706480158055,0.4418929476556616,0.0,0.4341386807115218,1.025925364230923
LT,2.1915231192408458,2.184434601348666,0.6082609276650335,1.126184196249815,1.406837901185421,0.7980170447683882,0.6278448726776488,0.4341386807115236,0.0,0.8485532341785195
CLP,1.365816122788206,1.4332919204504346,0.6426224368390803,1.029973266050481,0.9793367627562598,1.621132757263794,0.7020060298787675,1.0259253642309254,0.8485532341785199,0.0
