,G,MEP,MKP,GMP,MK,MPP,CMP,ST,LT,CLP
G,0.0,2.253603842914811,9.895666281432721,17.577440838691487,3.1939224733705123,39.858503240993905,12.346498149533074,29.72283589425618,22.326865990886457,13.699178553426945
MEP,2.253603842914822,0.0,8.13096455141699,16.0327472811744,3.9109159587544164,38.30920609493149,11.269641090390618,27.984873149257627,20.497923749109177,13.319061231043943
MKP,9.895666281432753,8.130964551416982,0.0,9.185241932594908,5.877883706778126,19.895694178925744,1.7452842403478885,11.829715684433394,7.456243316680515,5.242801957866184
GMP,17.57744083869149,16.032747281174373,9.185241932594906,0.0,8.11773751502814,9.343953930063048,6.500359904720557,7.039280038171505,19.489761860367693,17.862820806226477
MK,3.1939224733705407,3.9109159587544142,5.8778837067781335,8.11773751502812,0.0,25.098347407386044,6.285822991815708,17.830700856762864,17.222606873345427,11.586483779729361
MPP,39.858503240994054,38.30920609493148,19.895694178925815,9.343953930063076,25.098347407386,0.0,13.965470927502599,2.6004864801157948,21.037148614372363,26.55952785278899
CMP,12.34649814953312,11.269641090390616,1.745284240347885,6.500359904720555,6.285822991815721,13.965470927502562,0.0,7.5064519056499215,7.05042258255501,6.208502127166417
ST,29.722835894256228,27.984873149257588,11.829715684433395,7.039280038171504,17.8307008567629,2.6004864801157974,7.50645190564993,0.0,12.125240442736416,17.512751274272453
LT,22.326865990886464,20.497923749109166,7.456243316680513,19.489761860367718,17.222606873345413,21.037148614372327,7.050422582555008,12.125240442736427,0.0,6.458393748148669
CLP,13.699178553426998,13.319061231043914,5.242801957866179,17.86282080622647,11.586483779729342,26.55952785278892,6.208502127166424,17.51275127427246,6.458393748148658,0.0
