,G,MEP,MKP,GMP,MK,MPP,CMP,ST,LT,CLP
G,2.3445858709866805e-15,1.4028558536238314,2.1698235422815086,1.9743368677715025,0.9254444274075027,3.22373537149254,2.1517889661875285,2.9381599434859287,2.932781625144969,2.6928222741553203
MEP,1.4028558536238318,1.7036994246268189e-15,1.8118104288292471,2.0849167695720907,1.5245072672654407,2.841779209249083,1.9877571326026906,2.6308059583230543,2.18217122228575,2.2642742788244172
MKP,2.1698235422815086,1.8118104288292471,1.6137905550127486e-15,0.944096948041963,1.5985995123988,1.3733989740614851,0.5642027357672269,1.0111728271550842,0.942660274687652,0.957845216718825
GMP,1.9743368677715025,2.0849167695720907,0.944096948041963,1.5990609396066103e-15,1.307585268578868,1.151583191437957,0.8524836954392745,1.0332382221918945,1.555008934694749,1.1652556821906583
MK,0.9254444274075027,1.5245072672654412,1.5985995123987995,1.307585268578868,2.098081951252129e-15,2.280136010193979,1.473438335249591,2.140477638843671,2.2065491764346112,2.018642473423131
MPP,3.2237353714925403,2.841779209249083,1.3733989740614854,1.1515831914379566,2.2801360101939787,1.3079433042818355e-15,1.2010796017682612,0.5425242792188688,1.482039176469692,1.3698525897394245
CMP,2.1517889661875285,1.9877571326026908,0.564202735767227,0.8524836954392745,1.473438335249591,1.2010796017682612,1.7541007429843694e-15,0.8378510343269201,1.1517163386273315,1.1055870939281438
ST,2.938159943485929,2.6308059583230534,1.011172827155084,1.0332382221918943,2.1404776388436706,0.5425242792188689,0.8378510343269201,1.5406263588727618e-15,1.155806427864794,1.3178604521082613
LT,2.932781625144969,2.18217122228575,0.9426602746876519,1.555008934694749,2.2065491764346112,1.482039176469692,1.1517163386273317,1.1558064278647942,1.5070261699551287e-15,1.0550353463199473
CLP,2.6928222741553203,2.2642742788244177,0.957845216718825,1.1652556821906581,2.018642473423131,1.3698525897394245,1.1055870939281442,1.3178604521082615,1.0550353463199473,1.6494642881487637e-15
