,G,MEP,MKP,GMP,MK,MPP,CMP,ST,LT,CLP
G,3.592888066052917e-15,0.7685111021399943,1.1681062148059413,0.8895482203227205,0.35383155493627383,2.198000161579534,1.0421020567967072,1.8288947916897431,1.9945366480762665,1.929552916656431
MEP,0.7685111021399946,2.427750268998285e-15,0.8085708739582467,0.7836661851141362,0.8890740206529416,1.5745192485709922,1.0280333790989824,1.3316641491776422,1.4200547630420135,1.4643766079093612
MKP,1.1681062148059413,0.8085708739582464,2.7668374114515055e-15,0.32881612937572646,0.6400984146070425,0.6221831285142311,0.22013702502711058,0.37250886104754866,0.4862218732328475,0.5536886275729782
GMP,0.8895482203227207,0.7836661851141362,0.32881612937572646,2.803756700914388e-15,0.5031384359053296,0.6674539169782664,0.27605728470553614,0.5571136746950466,0.8597094446808227,0.7158062330722191
MK,0.35383155493627394,0.8890740206529419,0.6400984146070421,0.5031384359053293,3.4490150972312866e-15,1.4550052664432827,0.5044417517963838,1.147702270946636,1.3315914726062008,1.3229245621902614
MPP,2.198000161579534,1.5745192485709922,0.622183128514231,0.6674539169782665,1.4550052664432827,2.3524819263348745e-15,0.663325930228502,0.2661231730906103,0.6116655885724551,0.359986074961669
CMP,1.0421020567967068,1.0280333790989826,0.22013702502711066,0.27605728470553614,0.504441751796384,0.663325930228502,3.091940260064113e-15,0.4479432280200828,0.6642557951559632,0.6019649374842424
ST,1.8288947916897431,1.3316641491776422,0.37250886104754866,0.5571136746950465,1.147702270946636,0.26612317309061023,0.4479432280200826,2.6642969260047734e-15,0.36300645314795904,0.30246884164324206
LT,1.9945366480762656,1.4200547630420128,0.4862218732328475,0.8597094446808227,1.3315914726062017,0.611665588572455,0.6642557951559636,0.36300645314795904,2.6288605019651407e-15,0.5385423790770928
CLP,1.929552916656431,1.4643766079093612,0.5536886275729784,0.7158062330722192,1.3229245621902614,0.3599860749616691,0.6019649374842424,0.30246884164324206,0.5385423790770927,2.626647962499477e-15
