,G,MEP,MKP,GMP,MK,MPP,CMP,ST,LT,CLP
G,0.0,1.0682703004613558,6.728147589320857,4.517571295927395,2.9485442107067272,12.921967091457718,7.359191409106164,10.331372498310646,12.151605712044093,10.12168847491656
MEP,1.0682703004613552,0.0,8.757409128373228,6.22829204530992,4.600644376881295,15.904190479910346,9.699707118820431,12.965412333002138,14.939453524247691,12.831703316557046
MKP,6.728147589320857,8.757409128373242,0.0,1.219163318592808,1.3109980404944221,1.9663619191409918,0.3033938376293178,0.9804652246711509,1.2694196425969986,1.019265211786166
GMP,4.517571295927391,6.228292045309915,1.2191633185928061,0.0,0.9632634886948466,2.8617840316636594,1.1313465293258735,1.8636604978605464,3.591784297674576,3.113234505912937
MK,2.948544210706705,4.600644376881266,1.3109980404944142,0.9632634886948426,0.0,4.4715634313872,1.5384563607962636,3.006550114292944,4.061164208143414,3.0677531086008423
MPP,12.921967091457729,15.904190479910344,1.9663619191409933,2.861784031663661,4.471563431387226,0.0,1.4774727510542143,0.5495427312106551,1.506360389789164,1.9864887577754293
CMP,7.35919140910611,9.699707118820376,0.30339383762931593,1.1313465293258695,1.5384563607962656,1.4774727510542083,0.0,0.6829668539443072,1.1851054786065907,1.065173537508912
ST,10.331372498310646,12.965412333002137,0.9804652246711486,1.863660497860545,3.006550114292968,0.549542731210653,0.6829668539443143,0.0,1.0286705383154942,1.3563916836885839
LT,12.1516057120441,14.939453524247716,1.2694196425969955,3.5917842976745797,4.0611642081434125,1.5063603897891618,1.1851054786065927,1.0286705383154964,0.0,0.7023570732629559
CLP,10.12168847491655,12.831703316557062,1.0192652117861647,3.1132345059129265,3.067753108600846,1.9864887577754298,1.065173537508919,1.3563916836885828,0.7023570732629553,0.0
