,G,MEP,MKP,GMP,MK,MPP,CMP,ST,LT,CLP
G,7.449662614345402e-16,0.19427822755254742,0.5461544410819372,0.7221384291971304,0.29069569576500265,1.0794545494848966,0.7205793601762462,0.9870383257231578,1.1717451210353285,0.8230906288826245
MEP,0.19427822755254742,6.949255763213271e-16,0.5949425835152569,0.8587589562845213,0.4790849423757919,1.1914418831259577,0.7642035100927456,1.0387769367968551,1.1760525966568465,0.9250099185759322
MKP,0.5461544410819372,0.5949425835152569,9.47600262086327e-16,0.3604626286314826,0.433106551090484,0.5776221053297095,0.21618447390443574,0.43572447255457825,0.738836404310223,0.3645981339933245
GMP,0.7221384291971306,0.8587589562845213,0.3604626286314826,9.305576382258403e-16,0.4291201374153524,0.4985089452908959,0.36271335367033175,0.36326973414244224,0.9065670619401361,0.445471128799414
MK,0.29069569576500265,0.479084942375792,0.433106551090484,0.4291201374153525,7.502768966946977e-16,0.7723128228152446,0.5918662887579409,0.6841104380628804,1.1235512841362267,0.7048012975592299
MPP,1.0794545494848966,1.1914418831259577,0.5776221053297095,0.49850894529089596,0.7723128228152445,8.63263618206155e-16,0.44825940723084967,0.27452388301413116,0.7941128735320523,0.6367277326491662
CMP,0.7205793601762462,0.7642035100927456,0.21618447390443576,0.36271335367033186,0.5918662887579409,0.44825940723084967,9.676339818292406e-16,0.2949781732740056,0.7608708834036315,0.5097080509065077
ST,0.9870383257231579,1.0387769367968551,0.43572447255457825,0.36326973414244224,0.6841104380628804,0.27452388301413116,0.29497817327400566,9.237788272577625e-16,0.6541577114270123,0.5036068694610232
LT,1.1717451210353285,1.1760525966568465,0.7388364043102229,0.9065670619401363,1.1235512841362267,0.7941128735320523,0.7608708834036315,0.6541577114270123,9.536872575246866e-16,0.6460394242845509
CLP,0.8230906288826245,0.9250099185759322,0.3645981339933246,0.4454711287994139,0.7048012975592299,0.6367277326491662,0.5097080509065076,0.5036068694610232,0.6460394242845509,9.379372157198426e-16
