,arc_pair_48468,arc_pair_313438,arc_pair_450035,arc_pair_384979,arc_pair_119264,arc_pair_16513,arc_pair_641885,arc_pair_703887,arc_pair_89302
arc_pair_48468,0.0,0.682630083061298,0.3608833292989545,0.4256828027420712,1.9292689457394063,0.7864913736677964,,,0.22531133810944437
arc_pair_313438,0.682630083061298,0.0,0.6585435904034467,0.30507822509925564,1.5704285725878249,0.7378105633144393,,,0.23696188160250187
arc_pair_450035,0.3608833292989545,0.6585435904034467,0.0,0.7233314645577533,2.527158897960205,0.7752906550775021,,,0.46215478838547747
arc_pair_384979,0.4256828027420712,0.30507822509925564,0.7233314645577533,0.0,1.4443872344074202,1.0690607458582915,,,0.1371723507169056
arc_pair_119264,1.9292689457394063,1.5704285725878249,2.527158897960205,1.4443872344074202,0.0,1.7658730088886756,,,1.3515149422661752
arc_pair_16513,0.7864913736677964,0.7378105633144393,0.7752906550775021,1.0690607458582915,1.7658730088886756,0.0,,,0.7493175855177971
arc_pair_641885,,,,,,,0.0,,
arc_pair_703887,,,,,,,,0.0,
arc_pair_89302,0.22531133810944437,0.23696188160250187,0.46215478838547747,0.1371723507169056,1.3515149422661752,0.7493175855177971,,,0.0
