,0,1,2,3,42
0.0,0.0,0.0,0.0,0.0,0.0
0.25,4.795955012932993,0.8370693704009852,2.0025096204864288,0.7598150409269436,4.350894416636336
0.5,16.66509648836806,2.548370589266887,7.312341966308974,2.301253711113531,18.83567301623508
0.75,35.605148728343664,10.386810811337938,30.505530248444533,20.059250967343996,67.96853645103046
1.0,120.33464651453367,88.47062047312744,160.7939665001057,125.86317854947943,109.79062885742974
