,cell547_K562_,cell256_HeLa_,cell363_HeLa_,cell227_HAP1_,cell605_GM12878_,cell514_K562_,cell502_GM12878_,cell373_HAP1_
cell547_K562_,0.0,1252.4610092877488,1054.4006480049807,1000.5029180009194,863.0619791823983,1031.2653650310585,1346.3309163198142,899.5053787153965
cell256_HeLa_,1252.4610092877488,0.0,1563.9186872121434,1624.0550471004472,1429.3119704822914,1307.1365803427595,1501.359048431064,1436.5046868681143
cell363_HeLa_,1054.4006480049807,1563.9186872121434,0.0,878.929183777306,1075.093660379377,1064.794996960416,1682.2695301645997,959.7950194988385
cell227_HAP1_,1000.5029180009194,1624.0550471004472,878.929183777306,0.0,977.9365232187013,1221.1142087345552,1755.8365772447085,828.0684258335816
cell605_GM12878_,863.0619791823983,1429.3119704822914,1075.093660379377,977.9365232187013,0.0,1026.3434594346986,1383.4531973050794,885.4445674644217
cell514_K562_,1031.2653650310585,1307.1365803427595,1064.794996960416,1221.1142087345552,1026.3434594346986,0.0,1519.9504869674438,1251.3736544199833
cell502_GM12878_,1346.3309163198142,1501.359048431064,1682.2695301645997,1755.8365772447085,1383.4531973050794,1519.9504869674438,0.0,1592.7371197981336
cell373_HAP1_,899.5053787153965,1436.5046868681143,959.7950194988385,828.0684258335816,885.4445674644217,1251.3736544199833,1592.7371197981336,0.0
