,cell547_K562_,cell256_HeLa_,cell363_HeLa_,cell227_HAP1_,cell605_GM12878_,cell514_K562_,cell502_GM12878_,cell373_HAP1_
cell547_K562_,0.0,37.05941242376388,55.22485206129876,59.07576683197582,37.741521049436635,39.592948733921176,36.62676968230322,39.11032861795697
cell256_HeLa_,37.05941242376388,0.0,74.00782064778295,88.7670312378236,65.52803407792004,60.5956285879549,55.35073513142414,61.57291619530743
cell363_HeLa_,55.22485206129876,74.00782064778295,0.0,56.56270515940281,56.0667228197382,46.08858242707572,85.388266280097,54.455073658533514
cell227_HAP1_,59.07576683197582,88.7670312378236,56.56270515940281,0.0,59.79578573386137,32.4043928974061,85.66758831216725,45.05921319174517
cell605_GM12878_,37.741521049436635,65.52803407792004,56.0667228197382,59.79578573386137,0.0,39.32681085209931,40.247810977044594,50.62188043897589
cell514_K562_,39.592948733921176,60.5956285879549,46.08858242707572,32.4043928974061,39.32681085209931,0.0,64.5300719035583,46.10255019134137
cell502_GM12878_,36.62676968230322,55.35073513142414,85.388266280097,85.66758831216725,40.247810977044594,64.5300719035583,0.0,64.13513458974701
cell373_HAP1_,39.11032861795697,61.57291619530743,54.455073658533514,45.05921319174517,50.62188043897589,46.10255019134137,64.13513458974701,0.0
