,8,4,2,1
90,0.4654209170003014,4.3737707500004035,41.27896716599935,1107.0089102499987
95,0.2445455839988426,0.7335812090004765,9.026151874999414,190.21065712500055
98,,0.1578287919983267,1.2124272499986546,18.515740499999083
99,,,0.2380294579998008,4.794107625000834
