,cell547_K562_,cell256_HeLa_,cell363_HeLa_,cell227_HAP1_,cell605_GM12878_,cell514_K562_,cell502_GM12878_,cell373_HAP1_
cell547_K562_,0.0,46.397828855436174,65.41987719026265,57.31646563902701,43.91942399069437,37.502321149139135,43.59823133097075,41.8363254313926
cell256_HeLa_,46.397828855436174,0.0,57.57652985096148,69.227162342823,73.9605201023314,45.51715115175142,58.33690074078447,52.196066573521115
cell363_HeLa_,65.41987719026265,57.57652985096148,0.0,45.27189166592652,66.3356457721059,38.909791441380456,87.29242502647688,46.80882518617696
cell227_HAP1_,57.31646563902701,69.227162342823,45.27189166592652,0.0,58.95170840605404,37.761820298560174,71.11727130770348,40.47602725371308
cell605_GM12878_,43.91942399069437,73.9605201023314,66.3356457721059,58.95170840605404,0.0,42.078826657837155,40.78469132755466,61.55381058565098
cell514_K562_,37.502321149139135,45.51715115175142,38.909791441380456,37.761820298560174,42.078826657837155,0.0,52.411818626423866,36.5675147302035
cell502_GM12878_,43.59823133097075,58.33690074078447,87.29242502647688,71.11727130770348,40.78469132755466,52.411818626423866,0.0,52.4853144426409
cell373_HAP1_,41.8363254313926,52.196066573521115,46.80882518617696,40.47602725371308,61.55381058565098,36.5675147302035,52.4853144426409,0.0
