,cell547_K562_,cell256_HeLa_,cell363_HeLa_,cell227_HAP1_,cell605_GM12878_,cell514_K562_,cell502_GM12878_,cell373_HAP1_
cell547_K562_,0.0,759.9532327592106,874.5296834150279,784.575238558008,745.8823210018336,782.7905836586598,791.6126381937781,767.4472252774698
cell256_HeLa_,759.9532327592106,0.0,895.9019655572597,818.3894355031086,740.2813075647421,635.9896101739237,709.9702263212286,834.368462841765
cell363_HeLa_,874.5296834150279,895.9019655572597,0.0,676.681848971643,773.5625483239696,707.9961339295375,841.5957334042828,734.4876975907641
cell227_HAP1_,784.575238558008,818.3894355031086,676.681848971643,0.0,766.8060723223257,663.7825861090905,711.9416710487329,612.4086064840851
cell605_GM12878_,745.8823210018336,740.2813075647421,773.5625483239696,766.8060723223257,0.0,707.2830715188106,728.0333273900092,683.8054453815296
cell514_K562_,782.7905836586598,635.9896101739237,707.9961339295375,663.7825861090905,707.2830715188106,0.0,698.4319416485582,691.7329931451445
cell502_GM12878_,791.6126381937781,709.9702263212286,841.5957334042828,711.9416710487329,728.0333273900092,698.4319416485582,0.0,717.6552453146338
cell373_HAP1_,767.4472252774698,834.368462841765,734.4876975907641,612.4086064840851,683.8054453815296,691.7329931451445,717.6552453146338,0.0
